"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","台北市南港區經貿二路235巷31~60號","0.3","3房/2廳/2衛","7 /共21層","90.73","14.99","16.68",610,93,7500
"10403(實價)","住宅大樓(含車位)","台北市南港區經貿二路235巷31~60號","0.3","3房/2廳/2衛","8 /共21層","91.29","15.12","16.68",610,80.7,6634
"10401(實價)","住宅大樓(含車位)","台北市南港區園區街1~30號","1.7","3房/2廳/2衛","4 /共11層","75.66","11.72","9.59",200,69.3,4780
"10312(實價)","住宅大樓(含車位)","台北市南港區經貿二路235巷1~30號","0","4房/2廳/5衛","20 /共21層","203.91","33.94","33.36",1220,91.3,16790
"10312(實價)","住宅大樓(含車位)","台北市南港區經貿二路235巷31~60號","0","3房/2廳/3衛","9 /共21層","99.92","16.5","16.68",580,84.9,7648
"10312(實價)","住宅大樓(含車位)","台北市南港區經貿二路235巷31~60號","0","3房/2廳/2衛","5 /共21層","90.73","14.99","16.68",610,86.3,7000
"10312(實價)","住宅大樓(含車位)","台北市南港區三重路41巷31~60號","2.9","3房/2廳/2衛","9 /共13層","69.67","8.01","10.87",250,68,4250
"10312(實價)","公寓","台北市南港區南港路一段171巷28弄1~30號","","3房/2廳/1衛","4 /共4層","20.13","5.24","--",0,39.7,800
"10312(實價)","住宅大樓(含車位)","台北市南港區園區街1~30號","5.5","3房/2廳/2衛","6 /共14層","51.21","7.18","--",0,11.7,600
"10312(實價)","住宅大樓(含車位)","台北市南港區園區街1~30號","1.6","3房/2廳/2衛","5 /共11層","77.14","11.79","11.07",200,70.7,4868
"10312(實價)","住宅大樓(含車位)","台北市南港區園區街31~60號","1.6","3房/2廳/3衛","11 /共11層","89.16","12.38","22.14",400,70.4,5120
"10312(實價)","公寓","台北市南港區南港路一段171巷1~30號","39.8","3房/1廳/1衛","3 /共4層","28.18","7.41","--",0,15.6,440
"10312(實價)","住宅大樓(含車位)","台北市南港區園區街1~30號","3.7","3房/2廳/2衛","13 /共15層","63.14","10","12.99",0,67.5,4262
"10312(實價)","住宅大樓","台北市南港區園區街1~30號","8.1","2房/2廳/1衛","10 /共12層","22.44","4.5","--",0,77.4,1737
"10312(實價)","公寓","台北市南港區三重路61~90號","","3房/1廳/2衛","4 /共4層","27.78","8.96","--",0,67.7,1880
"10312(實價)","住宅大樓(含車位)","台北市南港區三重里重陽路481~510號","0.5","4房/3廳/4衛","20 /共23層","161.9","36.71","42.8",840,77.7,10090
"10312(實價)","住宅大樓(含車位)","台北市南港區經貿二路235巷1~30號","0","3房/2廳/3衛","8 /共21層","100.83","16.86","16.68",610,88.8,8078
