"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","新北市板橋區中山路二段121~150號","16.4","0房/2廳/2衛","2 /共14層","32.6","3.51","--",0,85.9,2800
"10402(實價)","公寓","新北市板橋區三民路二段81巷27弄1~30號","33.5","3房/2廳/1衛","3 /共5層","24.08","8.17","--",0,36.3,875
"10402(實價)","公寓","新北市板橋區三民路二段居仁巷31~60號","35.6","3房/2廳/1衛","3 /共5層","31.47","9.32","--",0,32.7,1030
"10402(實價)","公寓","新北市板橋區三民路二段81巷27弄1~30號","33.8","3房/2廳/1衛","3 /共5層","21.72","7.26","--",0,37.8,820
"10402(實價)","公寓","新北市板橋區中山路二段318巷30弄1~30號","34.7","4房/2廳/1衛","3 /共5層","23.31","6.96","--",0,33.9,790
"10402(實價)","公寓","新北市板橋區三民路二段81巷1~30號","22.3","3房/1廳/1衛","1 /共4層","20.82","9.08","--",0,54.3,1130
"10402(實價)","公寓","新北市板橋區三民路二段153巷5弄1~30號","39.3","3房/2廳/2衛","2 /共4層","25.81","6.43","--",0,35.6,920
"10402(實價)","公寓","新北市板橋區三民路二段151~180號","35.3","3房/2廳/1衛","4 /共5層","24.34","6.66","--",0,32.1,780
"10402(實價)","公寓","新北市板橋區三民路二段正泰二巷1~30號","28.8","3房/2廳/2衛","4 /共5層","38.21","10.56","--",0,30.6,1168
"10401(實價)","住宅大樓(含車位)","新北市板橋區民生路一段1~30號","20.1","4房/2廳/2衛","7 /共25層","74.25","4.73","17.44",0,36,2675
"10401(實價)","華廈(含車位)","新北市板橋區三民路二段正隆巷31~60號","19.8","2房/1廳/1衛","7 /共7層","38.89","7.55","--",0,34.7,1350
"10401(實價)","公寓","新北市板橋區三民路二段81巷1~30號","35.5","2房/2廳/1衛","3 /共5層","29.1","8.62","--",0,30.5,888
"10401(實價)","公寓","新北市板橋區三民路二段245巷2弄1~30號","37.3","5房/2廳/2衛","4 /共4層","18.35","7.83","--",0,40.9,750
"10312(實價)","公寓","新北市板橋區三民路二段95巷1~30號","35.8","5房/3廳/2衛","4 /共4層","28.55","9.83","--",0,14,400
"10312(實價)","住宅大樓(含車位)","新北市板橋區三民路二段181~210號","20.8","2房/1廳/2衛","9 /共12層","34.58","3.47","--",0,36.7,1270
"10312(實價)","公寓","新北市板橋區三民路二段81巷1~30號","22.1","3房/1廳/2衛","1 /共4層","26.98","9.53","--",0,14.8,400
"10312(實價)","華廈","新北市板橋區中山路二段212巷1~30號","16.7","3房/2廳/2衛","3 /共5層","29.87","7.82","--",0,36.2,1080
"10312(實價)","華廈","新北市板橋區三民路二段21巷1~30號","17.5","4房/2廳/2衛","5 /共6層","44.75","9.06","--",0,44.8,2005
"10312(實價)","公寓","新北市板橋區中山路二段60巷1弄1~30號","41.3","3房/1廳/1衛","1 /共3層","25.06","12.61","--",0,23.9,600
"10312(實價)","公寓","新北市板橋區三民路二段220巷1~30號","41.2","3房/1廳/1衛","1 /共4層","17.52","5.07","--",0,38.8,680
"10312(實價)","公寓","新北市板橋區民享街91~120號","31.2","4房/1廳/1衛","5 /共5層","21.54","5.08","--",0,39.5,850
"10312(實價)","住宅大樓(含車位)","新北市板橋區民生路一段1~30號","13.3","3房/2廳/2衛","5 /共26層","49.43","3.2","7.37",0,6.4,317
"10312(實價)","公寓","新北市中和區中正路1194巷1~30號","24.8","3房/2廳/2衛","5 /共5層","38.75","9.4","--",0,25,970
