"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","套房","台北市士林區福德路31巷1~30號","3.2","1房/1廳/1衛","1 /共8層","10.44","2.18","--",0,99.2,1035
"10402(實價)","透天厝","台北市士林區大西路61~90號","48.2","6房/0廳/7衛","1 /共2層","30.67","20.27","--",0,68.5,2100
"10402(實價)","套房","台北市士林區後街21巷1~30號","19.1","1房/1廳/1衛","7 /共7層","14.49","3.01","--",0,69,1000
"10402(實價)","套房","台北市士林區福德路31巷1~30號","3.1","1房/1廳/1衛","5 /共8層","10.55","2.18","--",0,95.8,1010
"10402(實價)","透天厝","台北市士林區幸福街5巷1~30號","50.2","4房/2廳/3衛","1 /共0層","25.13","25.71","--",0,151.2,3800
"10402(實價)","套房","台北市士林區福德路31巷1~30號","3.1","0房/0廳/1衛","7 /共8層","12.33","2.55","--",0,97.2,1198
"10401(實價)","套房","台北市士林區福德路31巷1~30號","3","1房/1廳/1衛","5 /共8層","10.55","2.18","--",0,94.8,1000
"10401(實價)","公寓","台北市士林區福榮街31~60號","50.3","2房/1廳/1衛","1 /共0層","18.26","14.67","--",0,119.4,2180
"10401(實價)","套房(含車位)","台北市士林區福德路31巷1~30號","3","1房/1廳/1衛","6 /共8層","23.97","2.82","12.98",0,54.2,1298
"10401(實價)","套房","台北市士林區福德路31巷1~30號","3","1房/1廳/1衛","5 /共8層","10.33","2.15","--",0,95.9,990
"10401(實價)","公寓","台北市士林區大西路74巷1~30號","42.8","4房/1廳/1衛","3 /共4層","3.96","1.49","--",0,37.9,150
"10401(實價)","公寓","台北市士林區大西路61~90號","","4房/2廳/2衛","3 /共3層","24.94","11.19","--",0,64.2,1600
"10401(實價)","套房","台北市士林區福德路31巷1~30號","3","1房/2廳/1衛","4 /共8層","10.17","2.08","--",0,89.1,906
"10312(實價)","公寓","台北市士林區中正路241~270號","42.6","0房/0廳/0衛","1 /共4層","79.92","0.07","--",0,0.7,56
"10312(實價)","套房","台北市士林區後街21巷1~30號","0.5","0房/0廳/0衛","7 /共7層","13.68","3.51","--",0,69.3,948
