"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","公寓","桃園市桃園區新生路16巷1~30號","26.8","3房/1廳/1衛","2 /共4層","24.72","9.15","--",0,12.1,300
"10403(實價)","套房","桃園市桃園區中正路361~390號","19.5","1房/1廳/1衛","13 /共15層","16.5","1.06","--",0,15.8,260
"10402(實價)","華廈","桃園市桃園區永樂街61~90號","23.3","2房/1廳/1衛","5 /共6層","17.63","2.95","--",0,16.3,288
"10402(實價)","住宅大樓(含車位)","桃園市桃園區大華五街61~90號","1","3房/2廳/2衛","11 /共14層","51.5","6.34","10.42",166,24.7,1180
"10401(實價)","住宅大樓(含車位)","桃園市桃園區中正路271~300號","0.5","4房/1廳/3衛","16 /共18層","94.32","8.95","--",0,33.2,3133
"10401(實價)","住宅大樓(含車位)","桃園市桃園區中正路271~300號","0.5","4房/1廳/3衛","4 /共18層","103.14","8.89","--",0,35.9,3700
"10401(實價)","住宅大樓(含車位)","桃園市桃園區大華五街31~60號","0.9","2房/2廳/1衛","9 /共14層","40.94","4.82","9.8",156,23.8,898
"10401(實價)","華廈","桃園市桃園區中正路451~480號","27.6","0房/0廳/0衛","-1 /共8層","9.4","0.31","--",0,11.7,110
"10401(實價)","透天厝","桃園市桃園區民生路541~570號","39.6","2房/2廳/2衛","1 /共2層","52.11","33.88","--",0,49.9,2600
"10401(實價)","住宅大樓","桃園市桃園區大華二街1~30號","19","2房/2廳/1衛","13 /共13層","26.44","4.63","--",0,17.8,470
"10401(實價)","住宅大樓","桃園市桃園區大華五街31~60號","0.9","2房/2廳/1衛","5 /共14層","31.14","4.77","--",0,24.1,750
"10401(實價)","公寓","桃園市桃園區北新街91~120號","26.4","3房/1廳/2衛","4 /共5層","38.7","8.61","--",0,9,350
"10312(實價)","住宅大樓(含車位)","桃園市桃園區大華五街31~60號","0.8","2房/2廳/1衛","6 /共14層","40.94","4.82","9.8",156,23.6,890
"10312(實價)","公寓","桃園市桃園區鎮四街1~30號","34.9","3房/2廳/1衛","4 /共5層","33.79","10.22","--",0,12.1,410
"10312(實價)","住宅大樓(含車位)","桃園市桃園區大華五街61~90號","0.8","2房/2廳/1衛","2 /共14層","39.98","4.5","10.41",148,22,800
"10312(實價)","華廈","桃園縣桃園市永康街1~30號","34.2","3房/2廳/2衛","5 /共7層","37.3","8.05","--",0,13.7,510
"10312(實價)","透天厝","桃園市桃園區永樂街121~150號","40.3","5房/2廳/3衛","1 /共3層","47.3","16.03","--",0,26.5,1255
"10312(實價)","公寓","桃園市桃園區民生路330巷1~30號","33","2房/2廳/2衛","5 /共6層","17.76","3.38","--",0,20,355
"10312(實價)","住宅大樓(含車位)","桃園市桃園區民族路241~270號","6.3","4房/2廳/3衛","22 /共25層","99.33","8.85","16.15",0,24.3,2415
"10312(實價)","住宅大樓(含車位)","桃園市桃園區大華五街31~60號","0.8","3房/2廳/2衛","11 /共14層","40.92","4.66","--",0,22.3,912
