"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","新北市板橋區文化路一段361~390號","4.7","2房/2廳/1衛","10 /共43層","16.38","0.84","--",0,78.1,1280
"10403(實價)","套房","新北市板橋區文化路一段331~360號","4.7","1房/1廳/1衛","16 /共40層","14.42","0.71","--",0,77.7,1120
"10402(實價)","套房","新北市板橋區文化路一段331~360號","4.6","0房/0廳/0衛","22 /共40層","12.41","0.64","--",0,70.1,870
"10402(實價)","華廈","新北市板橋區文化路二段182巷1~30號","27.2","2房/2廳/1衛","8 /共8層","41.75","5.56","--",0,56.3,2350
"10402(實價)","公寓","新北市板橋區光武街1~30號","","4房/2廳/1衛","4 /共5層","27.29","9.14","--",0,44,1200
"10402(實價)","住宅大樓","新北市板橋區民生路三段1~30號","14.5","4房/2廳/2衛","18 /共31層","43.81","1.99","--",0,66.2,2900
"10402(實價)","公寓","新北市板橋區莊敬路140巷1~30號","","3房/1廳/1衛","1 /共5層","27.2","11.76","--",0,44.1,1200
"10402(實價)","套房","新北市板橋區文化路一段331~360號","4.6","1房/1廳/1衛","18 /共40層","14.42","0.71","--",0,81.2,1170
"10401(實價)","套房","新北市板橋區文化路一段331~360號","4.5","1房/1廳/1衛","30 /共40層","12.41","0.64","--",0,70.9,880
"10401(實價)","套房","新北市板橋區文化路一段361~390號","4.5","1房/1廳/1衛","26 /共43層","16.38","0.84","--",0,75.1,1230
"10401(實價)","住宅大樓(含車位)","新北市板橋區莊敬路31~60號","16.8","3房/2廳/2衛","14 /共23層","44.13","2.33","11.68",0,50.3,2220
"10401(實價)","住宅大樓(含車位)","新北市板橋區文化路一段361~390號","4.5","2房/2廳/2衛","25 /共43層","33.38","1.5","8.75",0,60.8,2028
"10401(實價)","公寓","新北市板橋區莒光路78巷1~30號","","3房/2廳/1衛","2 /共4層","26.18","9.23","--",0,45.8,1200
"10401(實價)","住宅大樓","新北市板橋區莊敬路181~210號","17.7","3房/2廳/2衛","17 /共19層","29.94","2.47","--",0,68,2036
"10401(實價)","住宅大樓(含車位)","新北市板橋區文化路一段331~360號","4.5","1房/1廳/1衛","28 /共40層","26.82","1.12","10.19",0,54.4,1460
"10401(實價)","公寓","新北市板橋區民有街15巷1~30號","","3房/1廳/1衛","1 /共4層","12.87","3.78","--",0,20.7,266
"10401(實價)","住宅大樓","新北市板橋區文化路一段331~360號","4.5","2房/1廳/1衛","29 /共40層","12.41","0.64","--",0,76.6,950
"10401(實價)","公寓","新北市板橋區光武街50巷1~30號","42","3房/2廳/1衛","1 /共4層","23.23","7.94","--",0,62.4,1450
"10401(實價)","華廈","新北市板橋區莒光路27巷1~30號","19.9","3房/2廳/1衛","5 /共7層","36.25","6.66","--",0,45.5,1650
"10401(實價)","華廈","新北市板橋區民生路二段211~240號","","3房/2廳/2衛","2 /共9層","46.06","8.1","--",0,47.5,2188
"10312(實價)","住宅大樓","新北市板橋區文化路一段361~390號","4.4","4房/2廳/1衛","37 /共43層","17.45","0.86","--",0,73.8,1288
"10312(實價)","住宅大樓(含車位)","新北市板橋區萬板路31~60號","6.1","3房/2廳/2衛","10 /共15層","50.74","4.08","11.27",0,56.4,2860
"10312(實價)","公寓","新北市板橋區民生路二段234巷24弄1~30號","","3房/2廳/1衛","2 /共5層","28.77","9.68","--",0,43.4,1250
"10312(實價)","住宅大樓(含車位)","新北市板橋區文化路二段182巷3弄61~90號","16.3","3房/2廳/2衛","18 /共23層","49.2","3.07","12.01",0,8.3,410
"10312(實價)","住宅大樓(含車位)","新北市板橋區文化路二段182巷3弄31~60號","0.9","2房/2廳/1衛","6 /共13層","43.66","2.75","13.95",57,20.9,677
"10312(實價)","套房","新北市板橋區文化路一段331~360號","4.4","1房/1廳/1衛","17 /共40層","12.41","0.64","--",0,74.9,930
"10312(實價)","華廈","新北市板橋區民生路三段1~30號","26.1","4房/2廳/2衛","6 /共10層","53.73","7.02","--",0,52.1,2800
"10312(實價)","公寓","新北市板橋區莊敬路146巷1~30號","","3房/2廳/1衛","2 /共5層","25.31","6.17","--",0,45.6,1155
"10312(實價)","公寓","新北市板橋區光武街4巷1~30號","","3房/2廳/2衛","3 /共4層","20.43","7.41","--",0,44,900
"10312(實價)","套房","新北市板橋區文化路一段331~360號","4.4","1房/1廳/1衛","25 /共40層","12.85","0.66","--",0,77.4,995
"10312(實價)","公寓","新北市板橋區光武街24巷1~30號","","4房/1廳/1衛","2 /共4層","20.4","9.83","--",0,57.4,1170
"10312(實價)","套房","新北市板橋區文化路一段331~360號","4.4","1房/1廳/1衛","26 /共40層","12.36","0.61","--",0,73.5,908
"10312(實價)","住宅大樓","新北市板橋區文化路二段301~330號","17.5","3房/2廳/2衛","8 /共12層","56.37","0.98","--",0,71,4000
"10312(實價)","公寓","新北市板橋區光武街36巷1~30號","","4房/2廳/2衛","4 /共4層","24.84","10.29","--",0,49.9,1240
"10312(實價)","套房","新北市板橋區文化路一段331~360號","4.4","1房/1廳/1衛","25 /共40層","13.59","0.71","--",0,73.4,998
