"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","公寓","高雄市前鎮區英德街757巷1~30號","33.8","3房/2廳/2衛","3 /共5層","28.9","9.77","--",0,13.3,385
"10403(實價)","公寓","高雄市苓雅區英義街91~120號","36.3","3房/2廳/2衛","2 /共5層","21.31","6.93","--",0,9.4,200
"10403(實價)","華廈","高雄市苓雅區林西街31~60號","26.1","3房/1廳/2衛","4 /共7層","32.48","8.2","--",0,13.9,450
"10403(實價)","公寓","高雄市苓雅區英明路151~180號","29.1","3房/2廳/2衛","4 /共5層","30.03","8.27","--",0,11.3,340
"10403(實價)","公寓","高雄市苓雅區英明路260巷22弄1~30號","35.3","3房/2廳/3衛","5 /共5層","24.34","8.71","--",0,11.7,285
"10402(實價)","公寓","高雄市前鎮區二聖一路181~210號","30.8","3房/2廳/2衛","3 /共5層","32.48","6.76","--",0,7.9,255
"10402(實價)","住宅大樓(含車位)","高雄市前鎮區廣東三街301~330號","10.7","2房/2廳/1衛","14 /共14層","27.14","2.66","2.2",0,17.5,476
"10402(實價)","公寓","高雄市前鎮區廣東三街421~450號","29.6","3房/2廳/2衛","4 /共5層","18.22","5.41","--",0,8.7,158
"10402(實價)","公寓","高雄市前鎮區廣東三街400巷1~30號","33.2","3房/2廳/1衛","3 /共5層","28.94","8.83","--",0,10,290
"10402(實價)","住宅大樓","高雄市苓雅區英祥街31~60號","20.1","3房/2廳/2衛","12 /共14層","34.62","3.52","--",0,15,520
"10402(實價)","透天厝","高雄市苓雅區建華街259巷31~60號","41.4","5房/2廳/3衛","1 /共2層","24.09","20.27","--",0,26.2,630
"10402(實價)","住宅大樓(含車位)","高雄市苓雅區英祥街31~60號","20.1","3房/2廳/2衛","3 /共14層","57.28","5.28","--",0,11.8,678
"10402(實價)","華廈","高雄市苓雅區林西街31~60號","26","3房/1廳/2衛","3 /共7層","32.48","8.2","--",0,13.9,450
"10402(實價)","公寓","高雄市苓雅區廣東二街50巷1~30號","30.8","3房/2廳/2衛","5 /共5層","27.43","8.87","--",0,8,220
"10402(實價)","住宅大樓","高雄市苓雅區三多二路241~270號","33.5","2房/1廳/1衛","4 /共11層","20.84","2.53","--",0,12.7,265
"10401(實價)","透天厝","高雄市苓雅區廣東二街26巷1~30號","37.7","3房/2廳/2衛","1 /共3層","35.75","18.45","--",0,16.8,600
"10401(實價)","住宅大樓(含車位)","高雄市苓雅區英祥街31~60號","7.9","3房/2廳/2衛","12 /共15層","43.13","4","5",0,19.1,825
"10401(實價)","透天厝","高雄市苓雅區建華街181~210號","11.4","6房/3廳/5衛","1 /共5層","59.68","24.5","--",0,29.7,1770
"10401(實價)","住宅大樓(含車位)","高雄市苓雅區二聖一路151~180號","0.5","4房/2廳/2衛","15 /共15層","64.95","8.28","10.75",0,25.6,1660
"10401(實價)","公寓","高雄市苓雅區英明路204巷1~30號","28.6","3房/2廳/2衛","3 /共5層","33.26","10.01","--",0,7.5,250
"10401(實價)","透天厝","高雄市前鎮區英德橫巷31~60號","40.2","4房/1廳/3衛","1 /共2層","25.5","21.18","--",0,0.1,2
"10401(實價)","公寓","高雄市前鎮區廣東三街420巷1~30號","33.9","3房/2廳/2衛","4 /共5層","23.72","8.19","--",0,6.1,145
"10312(實價)","住宅大樓(含車位)","高雄市苓雅區二聖一路151~180號","0.4","4房/2廳/2衛","10 /共15層","64.95","8.28","10.75",0,25.8,1675
"10312(實價)","透天厝","高雄市苓雅區建華街181~210號","37.9","5房/2廳/3衛","1 /共3層","47.64","23.59","--",0,16.4,780
"10312(實價)","套房","高雄市苓雅區和平二路241~270號","37.8","1房/0廳/1衛","5 /共6層","10.14","2.61","--",0,11.8,120
