"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","公寓","台北市中山區合江街20巷31~60號","32.8","3房/2廳/2衛","2 /共5層","27.74","7.68","--",0,67.5,1872
"10402(實價)","住宅大樓","台北市中山區復興北路190巷1~30號","28.7","2房/2廳/1衛","13 /共14層","25.62","4.9","--",0,70.3,1800
"10402(實價)","套房","台北市中山區民權東路三段31~60號","30.3","1房/1廳/1衛","11 /共15層","10.73","1.18","--",0,66.2,710
"10402(實價)","住宅大樓","台北市中山區民生東路三段88巷1~30號","28.9","3房/2廳/2衛","14 /共15層","34.86","7.28","--",0,70.3,2450
"10402(實價)","住宅大樓","台北市中山區建國北路二段31~60號","26.8","1房/1廳/1衛","3 /共15層","23.69","2.93","--",0,69.1,1636
"10402(實價)","公寓","台北市中山區合江街127巷1~30號","","3房/2廳/2衛","2 /共4層","25.02","8.8","--",0,63,1575
"10402(實價)","住宅大樓","台北市中山區民權東路三段1~30號","18.3","2房/2廳/2衛","12 /共15層","53.02","7.59","--",0,82.1,4350
"10402(實價)","住宅大樓","台北市中山區復興北路331~360號","34.1","6房/0廳/6衛","12 /共12層","70.96","6.04","--",0,71.9,5100
"10402(實價)","住宅大樓","台北市中山區龍江路298巷1~30號","26.8","3房/2廳/2衛","2 /共12層","45.52","4.62","--",0,79.1,3600
"10401(實價)","華廈","台北市中山區合江街180巷1~30號","31.1","3房/1廳/1衛","5 /共7層","25.31","3.73","--",0,63.8,1615
"10401(實價)","華廈","台北市中山區民權東路三段60巷3弄1~30號","30.8","3房/2廳/2衛","3 /共7層","43.4","8.35","--",0,80.2,3480
"10401(實價)","住宅大樓","台北市中山區民生東路三段1~30號","34.3","3房/2廳/2衛","5 /共12層","41.38","6.35","--",0,88.2,3650
"10401(實價)","公寓","台北市中山區龍江路286巷1~30號","","7房/3廳/3衛","4 /共4層","31.17","12.78","--",0,55.5,1730
"10401(實價)","公寓","台北市中山區興安街61~90號","","4房/3廳/1衛","4 /共4層","23.17","7.56","--",0,71.2,1650
"10401(實價)","華廈","台北市中山區民生東路二段151~180號","34.7","4房/2廳/2衛","3 /共8層","51.82","9.78","--",0,73.9,3828
"10401(實價)","華廈","台北市中山區長春路181~210號","17.1","2房/2廳/1衛","8 /共10層","15.97","1.84","--",0,97.7,1560
"10312(實價)","公寓","台北市中山區錦州街426巷1弄1~30號","","3房/2廳/1衛","4 /共4層","26.87","13.46","--",0,47.2,1268
"10312(實價)","套房","台北市中山區合江街1~30號","6.3","1房/1廳/1衛","6 /共9層","12.17","1.98","--",0,74.8,910
"10312(實價)","套房","台北市中山區合江街1~30號","6.3","1房/1廳/1衛","6 /共9層","16.19","2.54","--",0,76.6,1240
"10312(實價)","套房","台北市中山區合江街1~30號","6.3","1房/1廳/1衛","6 /共9層","9.28","1.51","--",0,81.4,755
"10312(實價)","住宅大樓","台北市中山區建國北路二段181~210號","28.8","3房/2廳/2衛","2 /共14層","44.14","5.67","--",0,69.8,3080
"10312(實價)","公寓","台北市中山區錦州街361~390號","38.3","0房/0廳/1衛","1 /共4層","14.81","5.48","--",0,67.5,1000
"10312(實價)","華廈","台北市中山區龍江路241~270號","31.3","2房/1廳/2衛","6 /共7層","41.91","8.47","--",0,38.2,1600
