"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","套房","花蓮縣花蓮市南京街181~210號","27.3","1房/1廳/1衛","4 /共7層","11.73","1.77","--",0,8.5,100
"10403(實價)","透天厝","花蓮縣花蓮市南京街312巷1~30號","40.7","3房/1廳/1衛","1 /共3層","15.81","6.35","--",0,16.9,267
"10403(實價)","華廈","花蓮縣花蓮市明禮路1~30號","18.1","3房/2廳/2衛","9 /共10層","21.49","1.89","--",0,16.3,350
"10403(實價)","套房","花蓮縣花蓮市軒轅路1~30號","28.8","1房/1廳/1衛","5 /共9層","8.26","0.9","--",0,15.3,126
"10402(實價)","華廈","花蓮縣花蓮市軒轅路1~30號","28.8","1房/1廳/1衛","5 /共9層","8.42","1.02","--",0,9.5,80
"10402(實價)","住宅大樓","花蓮縣花蓮市公正街31~60號","20.7","1房/1廳/1衛","10 /共12層","10.98","1.5","--",0,10,110
"10402(實價)","套房","花蓮縣花蓮市軒轅路1~30號","28.8","1房/1廳/1衛","5 /共9層","7.83","0.82","--",0,13.4,105
"10401(實價)","公寓","花蓮縣花蓮市忠孝街61~90號","18.8","3房/1廳/1衛","2 /共5層","30.79","7.38","--",0,12.5,385
"10401(實價)","透天厝","花蓮縣花蓮市明義街53巷1~30號","7.3","0房/0廳/1衛","1 /共1層","33.82","55.06","--",0,39.9,1350
"10401(實價)","套房","花蓮縣花蓮市南京街181~210號","27.2","1房/1廳/1衛","5 /共7層","9.14","1.3","--",0,10.9,100
"10401(實價)","住宅大樓","花蓮縣花蓮市公正街31~60號","20.6","2房/1廳/1衛","10 /共12層","24.11","3.33","--",0,9,216
"10401(實價)","住宅大樓","花蓮縣花蓮市公正街31~60號","20.6","1房/1廳/1衛","7 /共12層","12.98","1.78","--",0,9,117
"10312(實價)","華廈","花蓮縣花蓮市軒轅路1~30號","28.6","0房/0廳/0衛","6 /共9層","6.88","0.81","--",0,13.1,90
"10312(實價)","華廈","花蓮縣花蓮市南京街181~210號","27.1","2房/1廳/1衛","0 /共7層","24.11","4.07","--",0,9.5,230
"10312(實價)","透天厝","花蓮縣花蓮市中山路283巷1~30號","","2房/1廳/1衛","1 /共1層","15.03","34.49","--",0,35.9,540
"10312(實價)","公寓","花蓮縣花蓮市福建街511~540號","28.3","2房/1廳/2衛","3 /共4層","25.45","8.39","--",0,13,330
"10312(實價)","住宅大樓","花蓮縣花蓮市公正街31~60號","20.5","0房/0廳/0衛","6 /共12層","13","1.78","--",0,7.7,100
"10312(實價)","住宅大樓","花蓮縣花蓮市公正街31~60號","20.5","3房/1廳/1衛","9 /共12層","39.37","5.61","--",0,14.2,558
"10312(實價)","華廈","花蓮縣花蓮市南京街181~210號","27.1","1房/1廳/1衛","6 /共7層","11.02","1.65","--",0,11.8,130
"10312(實價)","華廈","花蓮縣花蓮市南京街181~210號","27.1","1房/1廳/1衛","6 /共7層","17.28","2.57","--",0,12.4,215
"10311(實價)","華廈","花蓮縣花蓮市南京街181~210號","27","1房/1廳/1衛","7 /共7層","14.07","2.23","--",0,14.9,210
"10311(實價)","透天厝","花蓮縣花蓮市新港街11巷1~30號","","0房/0廳/0衛","1 /共1層","16.5","18.75","--",0,13.9,230
"10311(實價)","透天厝","花蓮縣花蓮市博愛街119巷1~30號","44.8","3房/1廳/3衛","1 /共3層","20.34","10.28","--",0,18.4,375
"10311(實價)","套房","花蓮縣花蓮市南京街181~210號","27","1房/1廳/1衛","7 /共7層","9.55","1.85","--",0,12.8,122
"10311(實價)","透天厝","花蓮縣花蓮市南京街241~270號","46.3","1房/1廳/1衛","1 /共1層","52.24","80.46","--",0,25.7,1343
"10311(實價)","華廈","花蓮縣花蓮市明禮路1~30號","17.8","1房/1廳/1衛","4 /共10層","21.49","1.89","--",0,14,300
"10311(實價)","透天厝","花蓮縣花蓮市中山路31~60號","","1房/1廳/1衛","1 /共1層","7.83","13.01","--",0,86.2,675
"10311(實價)","住宅大樓","花蓮縣花蓮市公正街31~60號","20.4","2房/1廳/1衛","11 /共12層","24.47","3.38","--",0,13.9,341
"10310(實價)","華廈","花蓮縣花蓮市明禮路1~30號","17.7","2房/2廳/2衛","10 /共10層","27.46","2.87","--",0,13.5,371
"10310(實價)","華廈","花蓮縣花蓮市軒轅路1~30號","28.4","1房/1廳/1衛","2 /共9層","14.48","4.69","--",0,13.1,190
"10310(實價)","華廈","花蓮縣花蓮市忠孝街61~90號","18.6","3房/1廳/1衛","3 /共5層","30.79","7.38","--",0,15.1,465
"10310(實價)","華廈","花蓮縣花蓮市南京街181~210號","26.9","1房/1廳/1衛","6 /共7層","17.28","2.57","--",0,12.7,220
"10310(實價)","公寓","花蓮縣花蓮市成功街241~270號","16.8","2房/1廳/1衛","2 /共5層","20.43","4.59","--",0,12.7,260
"10310(實價)","透天厝","花蓮縣花蓮市福建街361~390號","","3房/1廳/2衛","1 /共2層","33.5","29.95","--",0,20.4,683
"10310(實價)","公寓","花蓮縣花蓮市明義街61~90號","40.3","3房/2廳/2衛","3 /共4層","36.05","13.23","--",0,8.7,312
