"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈","新北市中和區連城路469巷79弄1~30號","21.7","2房/2廳/1衛","3 /共6層","23.32","4.77","--",0,36.8,858
"10403(實價)","公寓","新北市中和區員山路146巷1~30號","34.6","3房/2廳/1衛","3 /共5層","26.62","7.69","--",0,37.6,1000
"10403(實價)","公寓","新北市中和區連城路469巷1~30號","37.3","3房/1廳/1衛","2 /共4層","27.89","7.26","--",0,30.8,860
"10403(實價)","公寓","新北市中和區員山路132巷1~30號","37.9","2房/2廳/1衛","1 /共4層","21.38","6.11","--",0,52.4,1120
"10402(實價)","住宅大樓","新北市中和區中正路781~810號","17.3","4房/2廳/2衛","10 /共27層","59.19","4.36","--",0,34.4,2035
"10402(實價)","住宅大樓(含車位)","新北市中和區中正路751巷3弄1~30號","19.5","3房/2廳/1衛","1 /共13層","17.98","2.78","--",0,50,900
"10402(實價)","公寓","新北市中和區中正路721~750號","29.1","3房/2廳/1衛","5 /共5層","35.04","8.11","--",0,28,980
"10402(實價)","公寓","新北市中和區連城路389巷1~30號","36","3房/2廳/1衛","3 /共5層","27.17","9.17","--",0,29,788
"10402(實價)","公寓","新北市中和區員山路148巷31~60號","34.6","3房/2廳/2衛","2 /共5層","29.71","7.08","--",0,24.6,730
"10401(實價)","套房","新北市中和區中正路751~780號","18.3","1房/1廳/1衛","14 /共23層","13.53","0.95","--",0,36.9,500
"10401(實價)","住宅大樓","新北市中和區中正路661~690號","16.3","4房/2廳/2衛","6 /共22層","43.92","3.02","--",0,29.6,1300
"10401(實價)","套房","新北市中和區中正路751~780號","18.3","1房/1廳/1衛","2 /共23層","13.94","1.09","--",0,32.3,450
"10401(實價)","套房","新北市中和區中正路751~780號","18.3","1房/1廳/1衛","3 /共23層","12.94","1.04","--",0,36.3,470
"10401(實價)","住宅大樓","新北市中和區中正路751~780號","18.3","3房/2廳/2衛","13 /共23層","38.08","2.88","--",0,29.4,1120
"10401(實價)","公寓","新北市中和區新生街220巷15弄1~30號","39","3房/2廳/2衛","3 /共4層","22.87","9.16","--",0,28,640
"10401(實價)","套房","新北市中和區中正路751~780號","18.3","1房/0廳/1衛","17 /共23層","13.16","0.93","--",0,37.6,495
"10401(實價)","住宅大樓","新北市中和區中正路661~690號","16.3","2房/1廳/1衛","14 /共22層","17.55","1.28","--",0,41.6,730
"10401(實價)","華廈","新北市中和區新生街233巷1~30號","20.1","2房/1廳/1衛","4 /共6層","18.62","4.99","--",0,29.5,550
"10401(實價)","住宅大樓","新北市中和區中正路751~780號","18.3","3房/2廳/2衛","13 /共21層","33.21","3","--",0,35.2,1168
"10312(實價)","公寓","新北市中和區連城路347巷16弄1~30號","38.1","1房/1廳/1衛","1 /共4層","26.73","8.24","--",0,59.9,1600
"10312(實價)","套房","新北市中和區中正路751~780號","18.3","1房/1廳/1衛","19 /共23層","13.55","0.96","--",0,33.2,450
"10312(實價)","透天厝","新北市中和區和城路一段241~270號","39.4","3房/2廳/1衛","1 /共2層","28.42","21.53","--",0,55.6,1580
"10312(實價)","公寓","新北市中和區員山路146巷1~30號","36.1","1房/1廳/1衛","1 /共5層","21.85","7.21","--",0,57.1,1248
"10312(實價)","套房","新北市中和區中正路751~780號","18.3","1房/1廳/1衛","8 /共23層","12.02","0.88","--",0,40.8,490
"10312(實價)","公寓","新北市中和區新生街186巷5弄1~30號","38","4房/2廳/2衛","4 /共4層","16.83","6.75","--",0,39,656
"10312(實價)","住宅大樓","新北市中和區中正路751~780號","18.3","2房/2廳/2衛","10 /共23層","17.73","1.19","--",0,40.6,720
"10312(實價)","住宅大樓(含車位)","新北市中和區中正路781~810號","17.1","4房/2廳/2衛","15 /共27層","68.99","4.75","9.8",0,30.4,2095
