"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈","嘉義市嘉義市延平街391~420號","18.3","3房/2廳/1衛","3 /共8層","41.82","4.2","--",0,7.1,298
"10403(實價)","住宅大樓(含車位)","嘉義市嘉義市德明路151~180號","20.8","3房/2廳/2衛","4 /共12層","37.15","3.06","--",0,8.9,330
"10403(實價)","華廈","嘉義市嘉義市忠順一街1~30號","22","2房/1廳/1衛","2 /共8層","15.09","2.04","--",0,6.4,97
"10403(實價)","透天厝","嘉義市嘉義市新榮路181~210號","25.4","8房/5廳/5衛","1 /共5層","41.99","0","--",0,6,250
"10402(實價)","透天厝","嘉義市嘉義市光彩街571~600號","0.7","10房/2廳/12衛","1 /共5層","106.76","29.58","--",0,27.2,2900
"10402(實價)","住宅大樓(含車位)","嘉義市嘉義市蘭井街331~360號","19.3","3房/2廳/2衛","4 /共16層","48.05","5.87","--",0,7.3,350
"10402(實價)","透天厝","嘉義市嘉義市光彩街541~570號","0.7","10房/2廳/12衛","1 /共5層","103.53","27.77","--",0,27.8,2880
"10402(實價)","透天厝","嘉義市嘉義市蘭井街391~420號","50.8","1房/1廳/1衛","1 /共1層","5.16","5.75","--",0,67.9,350
"10402(實價)","華廈","嘉義市嘉義市西榮街151~180號","21.8","2房/2廳/2衛","1 /共6層","41.1","7.4","--",0,12.4,510
"10402(實價)","透天厝","嘉義市嘉義市後驛街91~120號","1.3","4房/1廳/4衛","1 /共4層","84.71","37.81","--",0,18.9,1600
"10402(實價)","華廈","嘉義市嘉義市後驛街1~30號","22.1","3房/2廳/2衛","1 /共6層","39.39","8","--",0,9.4,370
"10401(實價)","透天厝","嘉義市嘉義市光彩街541~570號","0.6","10房/2廳/12衛","1 /共5層","103.23","27.77","--",0,28.1,2900
"10401(實價)","透天厝","嘉義市嘉義市光彩街541~570號","0.6","13房/2廳/15衛","1 /共5層","141.43","34.79","--",0,24,3400
"10401(實價)","透天厝","嘉義市嘉義市西門街181~210號","0.7","5房/3廳/4衛","1 /共4層","94.01","39.33","--",0,18.6,1750
"10401(實價)","透天厝","嘉義市嘉義市北榮街61~90號","35.5","5房/2廳/3衛","1 /共5層","102.08","30.25","--",0,14.7,1500
"10401(實價)","透天厝","嘉義市嘉義市林森西路541~570號","46.8","0房/0廳/0衛","1 /共2層","61.03","29.65","--",0,23.8,1450
"10401(實價)","華廈","嘉義市嘉義市中山路481~510號","31.4","7房/4廳/4衛","3 /共8層","95.77","13.78","--",0,6.5,624
"10401(實價)","套房","嘉義市嘉義市新榮路301~330號","21.1","1房/0廳/1衛","4 /共8層","11.9","1.19","--",0,8.5,101
"10401(實價)","透天厝","嘉義市嘉義市自治里10鄰蘭井街318巷1~30號","47","3房/1廳/1衛","1 /共2層","22.98","19.66","--",0,12.6,290
"10401(實價)","住宅大樓","嘉義市嘉義市蘭井街331~360號","19.2","3房/2廳/2衛","3 /共16層","40.34","4.95","--",0,8.4,340
"10401(實價)","華廈","嘉義市嘉義市北榮街151~180號","19.6","5房/1廳/2衛","2 /共6層","32.54","6.3","--",0,10.4,340
"10312(實價)","華廈(含車位)","嘉義市嘉義市新榮路301~330號","21","3房/1廳/2衛","3 /共8層","46.48","5.38","--",0,9,418
"10312(實價)","透天厝","嘉義市嘉義市中正路601~630號","41.4","6房/1廳/4衛","1 /共2層","86.53","76.23","--",0,28.9,2500
"10312(實價)","透天厝","嘉義市嘉義市長榮街241~270號","51.3","3房/2廳/2衛","1 /共2層","37.98","27.53","--",0,23.4,890
"10312(實價)","華廈","嘉義市嘉義市光彩街481~510號","21.7","3房/1廳/2衛","6 /共6層","76.71","5.74","--",0,2.8,212
"10312(實價)","透天厝","嘉義市嘉義市中山路451~480號","41.1","5房/3廳/4衛","1 /共2層","6.88","9.91","--",0,130.8,900
"10312(實價)","透天厝","嘉義市嘉義市光彩街481~510號","21.2","7房/1廳/4衛","1 /共4層","51.03","14.82","--",0,11.9,605
"10312(實價)","透天厝","嘉義市嘉義市中正路601~630號","67.2","1房/1廳/1衛","1 /共1層","8","20.27","--",0,87.5,700
"10311(實價)","透天厝","嘉義市嘉義市北榮街181~210號","41","3房/1廳/2衛","1 /共3層","56.31","16.64","--",0,12.6,710
"10311(實價)","透天厝","嘉義市嘉義市光彩街511~540號","62.8","4房/2廳/2衛","1 /共3層","52.06","26.32","--",0,13.4,700
"10311(實價)","住宅大樓","嘉義市嘉義市蘭井街301~330號","19.5","1房/1廳/1衛","6 /共12層","11.7","1.03","--",0,7.7,90
"10310(實價)","透天厝","嘉義市嘉義市新榮路291巷1~30號","33.3","2房/2廳/2衛","1 /共2層","27.38","19.36","--",0,11.7,320
"10310(實價)","華廈","嘉義市嘉義市民權路421~450號","31.2","3房/1廳/2衛","9 /共9層","38.89","4.63","--",0,6.2,240
"10310(實價)","透天厝","嘉義市嘉義市忠義街151巷61~90號","65.4","2房/2廳/1衛","1 /共1層","6.03","12.14","--",0,7.7,46
"10310(實價)","套房","嘉義市嘉義市光彩街481~510號","21.5","1房/0廳/1衛","4 /共6層","13.53","1.84","--",0,8.3,112
"10310(實價)","住宅大樓(含車位)","嘉義市嘉義市蘭井街331~360號","18.9","3房/2廳/2衛","6 /共16層","38.14","4.68","--",0,9.2,350
"10310(實價)","住宅大樓(含車位)","嘉義市嘉義市蘭井街331~360號","18.9","3房/2廳/2衛","11 /共16層","40.77","5.03","--",0,8.5,345
"10310(實價)","住宅大樓","嘉義市嘉義市民生北路151~180號","21.8","3房/1廳/2衛","7 /共12層","38.78","3.91","--",0,6.2,240
"10310(實價)","住宅大樓","嘉義市嘉義市蘭井街301~330號","19.4","1房/0廳/1衛","5 /共12層","11.7","1.03","--",0,7.4,86
