"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","透天厝","台東縣台東市四維路一段464巷1~30號","36.6","2房/2廳/1衛","1 /共2層","40.33","33.58","--",0,8.7,350
"10402(實價)","透天厝","台東縣台東市大同路76巷1~30號","36.1","3房/2廳/2衛","1 /共2層","24.51","21.48","--",0,9.5,232
"10401(實價)","公寓","台東縣台東市廣東路181~210號","31","3房/2廳/2衛","4 /共4層","29.13","12.98","--",0,8.1,235
"10401(實價)","透天厝","台東縣台東市同樂街1~30號","0.5","6房/2廳/6衛","1 /共3層","61.25","27.53","--",0,14.2,870
"10401(實價)","公寓","台東縣台東市廣東路151~180號","20.1","3房/0廳/3衛","4 /共5層","43.54","9.92","--",0,9.2,400
"10312(實價)","透天厝","台東縣台東市同樂街1~30號","0.4","6房/2廳/6衛","1 /共3層","59.13","26.92","--",0,14,830
"10312(實價)","透天厝","台東縣台東市中華路一段181~210號","21.9","3房/1廳/1衛","1 /共2層","45.25","24.2","--",0,10.8,488
"10312(實價)","透天厝","台東縣台東市大同路76巷1~30號","35.9","2房/1廳/2衛","1 /共2層","24.35","31.16","--",0,15.2,370
"10312(實價)","透天厝","台東縣台東市中正路392巷1~30號","18.8","6房/2廳/4衛","1 /共4層","89.23","44.17","--",0,9.9,880
"10311(實價)","華廈","台東縣台東市正氣路211~240號","19.3","4房/1廳/2衛","1 /共8層","73.05","0","--",0,9.6,700
"10311(實價)","透天厝","台東縣台東市大同路212巷1~30號","28.8","3房/1廳/2衛","1 /共4層","57.76","16.98","--",0,13,750
"10311(實價)","透天厝","台東縣台東市同樂街1~30號","0.3","6房/2廳/6衛","1 /共3層","59.99","28.43","--",0,14.3,860
"10310(實價)","公寓","台東縣台東市廣東路181~210號","30.8","2房/2廳/2衛","4 /共4層","25.88","12.98","--",0,8.9,230
"10310(實價)","透天厝","台東縣台東市正氣路91~120號","","4房/2廳/2衛","1 /共3層","48.06","21.48","--",0,17.7,850
