"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","新北市樹林區學成路481~510號","5","3房/2廳/2衛","13 /共19層","61.99","6.15","11.48",0,25.3,1570
"10402(實價)","住宅大樓(含車位)","新北市樹林區佳園路三段451~480號","8.8","3房/2廳/2衛","3 /共15層","42.16","5.48","9.03",0,21.8,920
"10402(實價)","住宅大樓(含車位)","新北市樹林區學成路541~570號","4.5","4房/2廳/2衛","18 /共19層","72.58","5.99","22.49",0,24.8,1800
"10402(實價)","住宅大樓(含車位)","新北市樹林區學勤路541~570號","7.4","3房/2廳/2衛","17 /共25層","74.49","9.73","10.32",0,25.4,1890
"10402(實價)","住宅大樓(含車位)","新北市樹林區學成路601~630號","5.1","3房/2廳/2衛","14 /共19層","51.44","4.4","10.55",0,25.4,1305
"10402(實價)","住宅大樓(含車位)","新北市樹林區學成路751~780號","5.3","3房/2廳/2衛","5 /共15層","46.83","6.92","3.26",0,30,1406
"10402(實價)","套房","新北市樹林區佳園路三段331~360號","7.3","1房/1廳/1衛","11 /共15層","16.29","2.6","--",0,30.1,490
"10402(實價)","住宅大樓(含車位)","新北市樹林區大成路1~30號","9.3","3房/2廳/2衛","8 /共15層","45.9","5.96","10.01",0,21.4,980
"10402(實價)","住宅大樓(含車位)","新北市樹林區學勤路661~690號","6.9","2房/2廳/1衛","5 /共15層","38.08","4.86","10.04",0,22.1,842
"10402(實價)","住宅大樓(含車位)","新北市樹林區學勤路601~630號","3.9","3房/2廳/2衛","6 /共15層","47.22","6.24","8.41",0,25.8,1220
"10402(實價)","住宅大樓(含車位)","新北市樹林區學勤路511~540號","7.4","3房/2廳/3衛","25 /共27層","56.79","6.77","10.32",0,29.4,1667
"10402(實價)","住宅大樓(含車位)","新北市樹林區佳園路三段451~480號","8.8","3房/2廳/2衛","8 /共15層","40.79","5.54","7.37",0,22,898
