"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","套房","桃園市龜山區文二一街1~30號","11.6","1房/2廳/2衛","8 /共10層","14.08","1.52","--",0,44,620
"10403(實價)","套房","桃園市龜山區文化三路31~60號","14","1房/1廳/1衛","8 /共10層","8.73","1.27","--",0,42.2,368
"10403(實價)","住宅大樓(含車位)","桃園市龜山區文興路31~60號","1.4","3房/2廳/2衛","3 /共15層","54.23","4.59","--",0,35.8,1940
"10402(實價)","公寓","桃園市龜山區興華三街61~90號","10.3","3房/1廳/2衛","2 /共5層","33.36","16.08","--",0,27.6,920
"10402(實價)","華廈","桃園市龜山區文化三路61~90號","20.3","5房/0廳/5衛","7 /共8層","46.99","5.86","--",0,21.1,990
"10402(實價)","華廈","桃園市龜山區文二一街1~30號","11.5","2房/1廳/1衛","9 /共10層","15.63","1.67","--",0,48.6,760
"10402(實價)","華廈","桃園市龜山區文二三街1~30號","13.9","1房/1廳/1衛","3 /共10層","11.5","1.43","--",0,41.8,480
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文興路181~210號","9.2","3房/2廳/2衛","11 /共13層","44.27","4.25","10",0,21.9,970
"10401(實價)","華廈","桃園市龜山區文二三街1~30號","19","6房/3廳/4衛","2 /共8層","26.49","4.44","--",0,31.5,835
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文化二路34巷14弄1~30號","0.9","2房/2廳/2衛","6 /共12層","48.88","4.74","--",0,35.8,1752
"10401(實價)","華廈","桃園市龜山區興華三街1~30號","8.3","1房/0廳/1衛","2 /共5層","8.6","3.45","--",0,35.1,302
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文化二路34巷14弄1~30號","0.9","3房/2廳/2衛","5 /共12層","48.9","4.75","--",0,37.5,1832
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文化二路34巷14弄1~30號","0.9","3房/2廳/2衛","6 /共12層","48.9","4.75","--",0,35.7,1748
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文化二路34巷14弄1~30號","0.9","3房/2廳/2衛","1 /共12層","51.64","5.06","--",0,63.6,3285
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文興路31~60號","7.8","4房/2廳/2衛","5 /共12層","57.98","5.84","5.69",0,30.4,1760
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文化二路34巷14弄1~30號","2.3","3房/1廳/2衛","7 /共14層","64.3","5.9","--",0,33.1,2126
"10401(實價)","住宅大樓(含車位)","桃園市龜山區文興路211~240號","8.2","3房/2廳/2衛","8 /共15層","67.92","6.57","14.01",0,28.7,1950
"10312(實價)","住宅大樓","桃園市龜山區文興路61~90號","3.7","2房/2廳/1衛","12 /共13層","21.16","2.32","--",0,39.2,830
"10312(實價)","公寓","桃園市龜山區興華三街28巷1~30號","19.8","3房/1廳/2衛","4 /共4層","29.3","16.52","--",0,20.5,600
"10312(實價)","住宅大樓","桃園市龜山區文化三路61~90號","18","2房/2廳/3衛","13 /共13層","34.09","4.58","--",0,30,1022
"10312(實價)","華廈","桃園市龜山區文興路33巷1~30號","15.3","7房/0廳/7衛","10 /共10層","24.94","2.47","--",0,43,1072
"10312(實價)","華廈","桃園市龜山區文興路31~60號","9.3","1房/1廳/1衛","3 /共9層","16.3","1.83","--",0,37.4,610
"10312(實價)","華廈","桃園市龜山區復興一路331~360號","9.5","3房/2廳/2衛","4 /共8層","38.69","13","--",0,27.9,1080
"10312(實價)","住宅大樓","桃園市龜山區文化三路1~30號","16.7","4房/2廳/2衛","8 /共13層","27.35","2.58","--",0,6.4,175
"10312(實價)","住宅大樓(含車位)","桃園市龜山區公園路8巷1~30號","18.2","3房/2廳/1衛","2 /共17層","35.52","2.83","--",0,26.5,940
"10312(實價)","住宅大樓(含車位)","桃園市龜山區文化二路31~60號","13.1","3房/2廳/2衛","7 /共13層","86.7","7.47","--",0,24.1,2088
"10312(實價)","住宅大樓(含車位)","桃園市龜山區文興路31~60號","1.2","3房/2廳/2衛","5 /共15層","59.18","5.15","--",0,35.6,2105
"10312(實價)","華廈","桃園市龜山區文興路33巷1~30號","15.3","3房/1廳/2衛","7 /共10層","19.41","2.78","--",0,19.6,380
"10312(實價)","住宅大樓(含車位)","桃園市龜山區文興路31~60號","1.2","3房/2廳/2衛","4 /共15層","54.23","4.59","--",0,35.7,1935
"10312(實價)","套房","桃園市龜山區興華二街1~30號","8.6","0房/0廳/0衛","2 /共5層","10.5","4.05","--",0,32.9,346
"10312(實價)","住宅大樓","桃園市龜山區文化三路37巷1~30號","6.7","1房/1廳/1衛","3 /共11層","13.96","1.61","--",0,50.2,700
