"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","公寓","台北市內湖區內湖路一段323巷1弄1~30號","36.1","3房/2廳/1衛","2 /共5層","24.9","7.38","--",0,60.6,1508
"10402(實價)","公寓","台北市內湖區麗山街348巷1~30號","32.7","4房/2廳/2衛","5 /共5層","39.96","10.14","--",0,43.8,1750
"10401(實價)","住宅大樓(含車位)","台北市內湖區內湖路一段411巷62弄1~30號","6.8","2房/2廳/2衛","12 /共14層","40.38","5.97","--",0,68.2,2755
"10401(實價)","華廈","台北市內湖區港華街91~120號","2.7","0房/0廳/0衛","1 /共10層","32.5","10.66","--",0,74.4,2419
"10401(實價)","公寓","台北市內湖區內湖路一段285巷69弄91~120號","31.8","3房/2廳/1衛","3 /共5層","24.64","7.51","--",0,44.2,1090
"10401(實價)","住宅大樓(含車位)","台北市內湖區港華街91~120號","3.6","4房/2廳/2衛","8 /共11層","75.71","10.65","16.61",0,61.5,4656
"10401(實價)","公寓","台北市內湖區內湖路一段629巷12弄1~30號","33.3","3房/2廳/1衛","5 /共5層","26.61","7.59","--",0,48.9,1300
"10401(實價)","公寓","台北市內湖區內湖路一段301~330號","36.8","3房/2廳/1衛","4 /共5層","25.83","6.9","--",0,56.1,1450
"10401(實價)","公寓","台北市內湖區麗山街328巷1~30號","30.5","3房/2廳/2衛","3 /共5層","34.53","11.81","--",0,52.7,1820
"10312(實價)","住宅大樓(含車位)","台北市內湖區內湖路一段387巷1~30號","3","0房/0廳/0衛","8 /共14層","89.42","11.33","23.81",0,70.5,6300
"10312(實價)","公寓","台北市內湖區內湖路一段323巷4弄1~30號","34.5","3房/2廳/1衛","3 /共5層","27.09","8.06","--",0,56.5,1530
"10312(實價)","住宅大樓(含車位)","台北市內湖區港華街91~120號","3.5","3房/2廳/3衛","11 /共11層","107.98","14.82","26.59",0,53.8,5810
"10312(實價)","公寓","台北市內湖區內湖路一段285巷59弄1~30號","33.5","3房/2廳/1衛","2 /共5層","17.92","5.22","--",0,21.2,380
"10312(實價)","住宅大樓(含車位)","台北市內湖區內湖路一段387巷1~30號","3","5房/3廳/3衛","5 /共14層","130.42","16.44","35.33",0,71.3,9300
"10311(實價)","公寓","台北市內湖區內湖路一段323巷14弄1~30號","33.5","2房/2廳/1衛","5 /共5層","19.34","4.25","--",0,57.9,1120
"10311(實價)","公寓","台北市內湖區內湖路一段411巷9弄1~30號","36.3","2房/1廳/1衛","3 /共4層","19.88","7.33","--",0,51.8,1030
"10311(實價)","公寓","台北市內湖區內湖路一段285巷69弄61~90號","29.2","2房/2廳/1衛","4 /共5層","22.24","5.12","--",0,47.7,1060
"10311(實價)","套房(含車位)","台北市內湖區內湖路一段411巷90弄1~30號","4.9","1房/1廳/1衛","8 /共9層","21.28","3.51","1.39",0,59.2,1260
"10311(實價)","公寓","台北市內湖區內湖路一段285巷27弄1~30號","34.4","3房/2廳/1衛","3 /共4層","30.67","10.57","--",0,48.9,1500
"10311(實價)","套房(含車位)","台北市內湖區內湖路一段411巷90弄1~30號","4.9","1房/1廳/1衛","2 /共9層","21.28","3.51","1.39",0,63.4,1350
"10311(實價)","套房(含車位)","台北市內湖區內湖路一段411巷90弄1~30號","4.9","1房/1廳/1衛","3 /共9層","23.22","3.89","1.39",0,59.2,1375
"10310(實價)","住宅大樓(含車位)","台北市內湖區內湖路一段411巷74弄1~30號","4.1","3房/2廳/2衛","2 /共11層","56.02","8.6","9.57",0,67.8,3800
"10310(實價)","住宅大樓(含車位)","台北市內湖區內湖路一段387巷1~30號","20.6","3房/2廳/2衛","9 /共12層","47.9","9.19","10.88",0,59.8,2866
"10310(實價)","住宅大樓(含車位)","台北市內湖區內湖路一段387巷1~30號","20.6","3房/2廳/2衛","5 /共12層","47.9","9.19","10.87",0,60.1,2880
"10310(實價)","華廈(含車位)","台北市內湖區內湖路一段285巷65弄61~90號","6.8","2房/2廳/1衛","2 /共7層","29.51","5.22","4.4",0,61.3,1810
"10310(實價)","套房(含車位)","台北市內湖區內湖路一段411巷90弄1~30號","4.8","1房/1廳/1衛","9 /共9層","21.28","3.51","1.39",0,65.3,1390
"10310(實價)","公寓","台北市內湖區內湖路一段285巷63弄1~30號","35.5","3房/1廳/1衛","4 /共4層","13.6","4.94","--",0,47.8,650
"10310(實價)","公寓","台北市內湖區內湖路一段351巷1~30號","","3房/1廳/2衛","2 /共2層","14.77","7.86","--",0,80.4,1188
