"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","屏東縣東港鎮光復路三段121~150號","19","2房/1廳/1衛","7 /共16層","18.33","2.42","--",0,8.7,160
"10401(實價)","公寓","屏東縣東港鎮頂中里延平路61~90號","29.1","2房/1廳/1衛","2 /共5層","18.02","6.72","--",0,10.3,185
"10401(實價)","透天厝","屏東縣東港鎮新基街45巷31~60號","45.8","0房/0廳/0衛","1 /共1層","5.25","5.45","--",0,41,215
"10401(實價)","透天厝","屏東縣東港鎮新基街45巷31~60號","45.8","0房/0廳/0衛","1 /共1層","5.25","5.45","--",0,41,215
"10401(實價)","透天厝","屏東縣東港鎮延平路61~90號","0","4房/1廳/3衛","1 /共3層","55.57","57.48","--",0,15.3,850
"10401(實價)","透天厝","屏東縣東港鎮博愛街61~90號","41.4","4房/2廳/3衛","1 /共3層","51.33","21.48","--",0,2.4,122
"10401(實價)","透天厝","屏東縣東港鎮新勝街115巷1~30號","35.7","3房/1廳/2衛","1 /共3層","30.31","18.76","--",0,16.5,500
"10312(實價)","透天厝","屏東縣東港鎮博愛街31~60號","30.1","2房/3廳/2衛","1 /共4層","37.24","15.13","--",0,3,110
"10312(實價)","透天厝","屏東縣東港鎮共和街1~30號","57","1房/1廳/1衛","1 /共1層","18.26","44.17","--",0,21.9,400
"10312(實價)","住宅大樓","屏東縣東港鎮光復路三段121~150號","18.8","4房/1廳/3衛","1 /共16層","52.61","7.06","--",0,6.8,360
"10311(實價)","透天厝","屏東縣東港鎮新勝街62巷7弄1~30號","38","5房/2廳/4衛","1 /共3層","49.3","34.49","--",0,8.1,400
"10311(實價)","透天厝","屏東縣東港鎮通明街31~60號","37.8","3房/1廳/2衛","1 /共3層","58.28","23.9","--",0,8.6,500
"10310(實價)","透天厝","屏東縣東港鎮中正路31~60號","19.9","5房/3廳/4衛","1 /共4層","70.9","22.08","--",0,24.6,1746
"10310(實價)","透天厝","屏東縣東港鎮新基街109巷1~30號","33.2","4房/1廳/3衛","1 /共3層","43.36","14.92","--",0,3,130
