"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈(含車位)","台中市北屯區瀋陽北路61~90號","19.8","2房/2廳/2衛","1 /共8層","37.05","6.08","--",0,16.7,620
"10403(實價)","公寓","台中市北屯區大連路一段16巷31~60號","26.8","3房/2廳/2衛","5 /共5層","22.25","7.19","--",0,9.3,206
"10402(實價)","華廈(含車位)","台中市北屯區瀋陽北路13巷31~60號","21.5","3房/2廳/2衛","5 /共6層","39.52","7.9","--",0,15.2,600
"10402(實價)","華廈","台中市北區福壽街1~30號","30.8","3房/1廳/2衛","2 /共7層","26.13","7.43","--",0,14.8,386
"10402(實價)","透天厝","台中市北區天津路一段121~150號","0.3","4房/2廳/5衛","1 /共4層","62.97","24.5","--",0,32.6,2050
"10402(實價)","華廈","台中市北區福壽街1~30號","30.8","2房/2廳/1衛","3 /共7層","26.13","8.32","--",0,17.2,450
"10402(實價)","住宅大樓(含車位)","台中市北區北平四街1~30號","24.3","3房/2廳/2衛","12 /共12層","60.48","6.55","--",0,14.6,880
"10402(實價)","公寓","台中市北區北平二街1~30號","29.1","2房/2廳/2衛","1 /共5層","40.86","10.2","--",0,19,775
"10402(實價)","華廈(含車位)","台中市北區陝西路61~90號","20.1","2房/2廳/1衛","3 /共8層","37.97","5.2","--",0,16.8,638
"10401(實價)","透天厝","台中市西屯區華美西街二段399巷1~30號","34.9","4房/2廳/3衛","1 /共2層","32.61","23.9","--",0,48.5,1580
"10401(實價)","住宅大樓(含車位)","台中市北區文心路四段181~210號","19.1","4房/2廳/3衛","13 /共21層","38.94","2.72","--",0,18.5,720
"10401(實價)","公寓","台中市北區青島路一段26巷1~30號","30.8","3房/2廳/1衛","5 /共5層","22.16","6.35","--",0,10.7,238
"10401(實價)","華廈","台中市北區北平四街1~30號","21.2","1房/1廳/1衛","6 /共6層","10.83","2.42","--",0,11.5,125
"10401(實價)","華廈(含車位)","台中市北屯區瀋陽北路13巷31~60號","21.4","3房/2廳/2衛","4 /共6層","38.48","7.61","--",0,13,500
"10401(實價)","公寓","台中市北屯區大連西路56巷31~60號","21.4","2房/1廳/1衛","2 /共5層","12.18","3.91","--",0,13.5,165
"10401(實價)","套房","台中市北區北平路二段1~30號","18.4","1房/1廳/1衛","7 /共7層","8.48","1.53","--",0,15.6,132
"10401(實價)","華廈(含車位)","台中市北區天津路一段121~150號","22.8","4房/2廳/2衛","3 /共7層","48.26","7.68","--",0,13.5,650
"10401(實價)","透天厝","台中市北屯區大連路一段101巷1~30號","44.3","3房/2廳/1衛","1 /共2層","31.05","50.82","--",0,41.9,1300
"10401(實價)","華廈(含車位)","台中市北屯區瀋陽北路65巷1~30號","14.4","3房/2廳/2衛","1 /共8層","40.07","6.01","8.31",0,14.5,580
"10401(實價)","透天厝","台中市北屯區中清路二段146巷19弄1~30號","41.6","4房/2廳/2衛","1 /共2層","21.99","11.8","--",0,25.7,565
"10401(實價)","公寓","台中市西屯區長安路二段122巷1~30號","29.5","3房/2廳/2衛","4 /共5層","29.99","6.83","--",0,13,390
"10401(實價)","公寓","台中市西屯區長安路二段70巷31~60號","29.5","4房/2廳/3衛","5 /共5層","28.39","6.52","--",0,16.1,456
"10312(實價)","華廈(含車位)","台中市北區陝西路61~90號","23.9","3房/2廳/3衛","1 /共7層","59.34","9.44","--",0,17.7,1048
"10312(實價)","住宅大樓(含車位)","台中市北區青島路一段1~30號","11","3房/2廳/2衛","5 /共13層","44.07","4.74","8.64",0,20.4,900
