"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","桃園市蘆竹區中正路301~330號","19.1","2房/1廳/1衛","15 /共18層","33.53","2.54","--",0,17.9,600
"10403(實價)","華廈","桃園市蘆竹區南崁路241~270號","18.9","4房/1廳/0衛","10 /共13層","51.86","3.26","--",0,16.8,870
"10403(實價)","套房","桃園市蘆竹區南山路一段61~90號","19.6","1房/0廳/1衛","20 /共20層","10.41","1","--",0,16.5,172
"10402(實價)","華廈","桃園市蘆竹區錦明街1~30號","20.1","3房/2廳/2衛","4 /共10層","31.04","6","--",0,23.2,720
"10402(實價)","住宅大樓","桃園市蘆竹區五福路61~90號","12.8","3房/2廳/2衛","11 /共13層","34.59","4.61","--",0,23.1,800
"10402(實價)","套房","桃園市蘆竹區南山路一段61~90號","19.5","1房/0廳/1衛","4 /共20層","9.95","1","--",0,15.9,158
"10402(實價)","住宅大樓(含車位)","桃園市蘆竹區光復路121~150號","20.8","3房/2廳/2衛","13 /共14層","54.59","7.7","11.66",0,18,980
"10402(實價)","住宅大樓(含車位)","桃園市蘆竹區南山路一段61~90號","19.5","3房/2廳/2衛","10 /共20層","46.39","3.43","--",0,12.3,570
"10401(實價)","住宅大樓(含車位)","桃園市蘆竹區南崁路一段61~90號","9","4房/2廳/2衛","4 /共15層","60.5","7.11","--",0,24.2,1465
"10401(實價)","住宅大樓(含車位)","桃園市蘆竹區五福路61~90號","12.8","3房/2廳/2衛","2 /共13層","49.17","5.83","--",0,20.3,1000
"10401(實價)","住宅大樓","桃園市蘆竹區南山路一段61~90號","19.4","2房/1廳/1衛","19 /共20層","24.38","2.29","--",0,16.5,402
"10401(實價)","住宅大樓","桃園市蘆竹區南山路一段61~90號","19.4","1房/1廳/1衛","17 /共20層","7.22","0.71","--",0,16.6,120
"10401(實價)","住宅大樓","桃園市蘆竹區南山路一段61~90號","19.4","1房/1廳/1衛","17 /共20層","8.13","0.86","--",0,14.8,120
"10401(實價)","華廈","桃園市蘆竹區西康路91~120號","22.3","3房/2廳/2衛","7 /共7層","34.34","6.84","--",0,15.1,520
"10401(實價)","住宅大樓(含車位)","桃園市蘆竹區南山路一段61~90號","19.4","4房/2廳/2衛","17 /共20層","52.44","4.14","--",0,13.3,700
