"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","透天厝","南投縣草屯鎮大同巷31~60號","46.4","2房/1廳/1衛","1 /共2層","20.57","13.78","--",0,11.2,230
"10402(實價)","華廈","南投縣草屯鎮儒林街91~120號","21.8","3房/2廳/2衛","6 /共7層","28.31","5.35","--",0,9.2,260
"10402(實價)","住宅大樓(含車位)","南投縣草屯鎮自由街31~60號","19.4","3房/2廳/2衛","10 /共12層","287.34","3.88","--",0,1.2,350
"10401(實價)","華廈","南投縣草屯鎮儒林街91~120號","21.7","2房/2廳/2衛","6 /共7層","28.31","5.35","--",0,7.7,218
"10401(實價)","透天厝(含車位)","南投縣草屯鎮敦和路敦成巷41弄1~30號","22.1","5房/2廳/3衛","1 /共4層","55.23","23.51","--",0,11,610
"10401(實價)","華廈","南投縣草屯鎮平等街151~180號","21.3","3房/2廳/2衛","9 /共10層","41.54","6.46","--",0,9,375
"10401(實價)","公寓","南投縣草屯鎮成功路一段361~390號","20.2","1房/1廳/1衛","12 /共13層","8.99","1.21","--",0,7.2,65
"10401(實價)","透天厝","南投縣草屯鎮中正路721~750號","0","0房/0廳/2衛","1 /共1層","11.92","12.68","--",0,50.3,600
"10401(實價)","住宅大樓","南投縣草屯鎮自由街31~60號","19.3","3房/1廳/2衛","9 /共12層","35.73","2.93","--",0,7.5,268
"10401(實價)","透天厝","南投縣草屯鎮中山街361~390號","47","6房/1廳/6衛","1 /共3層","110.26","42.96","--",0,17.5,1930
"10401(實價)","透天厝","南投縣草屯鎮儒林街247巷1~30號","34.8","4房/3廳/2衛","1 /共3層","33.54","18.15","--",0,14.2,475
"10312(實價)","透天厝","南投縣草屯鎮成功路一段484巷1~30號","34.3","5房/2廳/2衛","1 /共2層","28.81","27.83","--",0,15.3,440
"10312(實價)","華廈","南投縣草屯鎮平等街151~180號","21.2","3房/2廳/2衛","6 /共10層","33.27","5.81","--",0,9,300
"10312(實價)","住宅大樓","南投縣草屯鎮成功路一段361~390號","20.1","3房/2廳/2衛","11 /共13層","42.63","5.71","--",0,9.4,400
"10312(實價)","透天厝","南投縣草屯鎮芬草路一段圳寮巷31~60號","26","4房/3廳/5衛","1 /共3層","42.67","31.46","--",0,15.9,680
"10312(實價)","透天厝","南投縣草屯鎮自由街1~30號","33.2","4房/3廳/2衛","1 /共3層","46.66","23.43","--",0,14.3,668
"10311(實價)","透天厝","南投縣草屯鎮中山里碧山路181~210號","46","4房/2廳/1衛","1 /共2層","33.8","55.96","--",0,26.9,910
"10311(實價)","華廈","南投縣草屯鎮博愛路421~450號","19.2","3房/2廳/2衛","5 /共7層","31.17","5.83","--",0,8.5,265
"10311(實價)","住宅大樓","南投縣草屯鎮成功路一段361~390號","20","2房/1廳/1衛","6 /共13層","22.08","2.83","--",0,10,220
"10311(實價)","透天厝","南投縣草屯鎮自由街30巷1~30號","40.3","3房/2廳/2衛","1 /共2層","23.9","19.58","--",0,13,310
"10310(實價)","華廈","南投縣草屯鎮成功路一段361~390號","19.9","1房/1廳/1衛","8 /共13層","12.78","1.29","--",0,7.8,100
"10310(實價)","套房","南投縣草屯鎮自由街31~60號","19.1","1房/1廳/1衛","12 /共12層","11.41","0.93","--",0,7.4,85
"10310(實價)","透天厝","南投縣草屯鎮和平街56巷1~30號","44.4","3房/2廳/3衛","1 /共3層","34.61","11.49","--",0,7.9,272
"10310(實價)","住宅大樓","南投縣草屯鎮自由街31~60號","19.1","1房/1廳/1衛","4 /共12層","10.81","0.89","--",0,7,76
