"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","台北市大安區忠孝東路四段61~90號","","5房/2廳/2衛","10 /共12層","49.49","6.16","--",0,87.3,4318
"10403(實價)","公寓","台北市大安區忠孝東路三段276巷6弄1~30號","","3房/1廳/1衛","5 /共5層","3.66","0.8","--",0,68.9,252
"10403(實價)","華廈","台北市大安區忠孝東路三段217巷2弄1~30號","","3房/2廳/1衛","7 /共7層","23.12","11.58","--",0,97.3,2250
"10402(實價)","住宅大樓","台北市大安區忠孝東路四段91~120號","","1房/1廳/1衛","7 /共12層","10.26","1.16","--",0,100,1026
"10402(實價)","華廈","台北市大安區復興南路一段107巷5弄1~30號","34.2","3房/2廳/2衛","7 /共7層","45.48","8.95","--",0,79.6,3620
"10402(實價)","套房","台北市大安區大安路一段16巷1~30號","15.2","1房/1廳/1衛","8 /共9層","11.43","2.17","--",0,111,1268
"10402(實價)","套房","台北市大安區大安路一段1~30號","35.4","1房/1廳/1衛","4 /共7層","13.59","2.62","--",0,89.7,1220
"10402(實價)","公寓","台北市大安區忠孝東路三段251巷5弄1~30號","45.9","3房/2廳/2衛","3 /共4層","32.85","11.42","--",0,84,2760
"10401(實價)","公寓","台北市中山區安東街16巷18弄1~30號","","3房/2廳/1衛","4 /共4層","28.04","9.3","--",0,46,1290
"10401(實價)","住宅大樓","台北市大安區忠孝東路三段241~270號","12","7房/3廳/4衛","17 /共21層","124.37","10.07","--",0,128.5,15980
"10401(實價)","華廈","台北市大安區忠孝東路三段217巷4弄1~30號","","3房/2廳/2衛","7 /共7層","34.82","9.98","--",0,102,3550
"10401(實價)","華廈","台北市大安區忠孝東路三段217巷2弄1~30號","43.8","4房/2廳/3衛","6 /共7層","51.93","13.4","--",0,96.4,5008
"10401(實價)","公寓","台北市大安區忠孝東路三段276巷1弄1~30號","","3房/1廳/1衛","2 /共5層","22.71","0","--",0,1.1,24
"10401(實價)","套房","台北市松山區八德路二段366巷31~60號","23.7","1房/1廳/1衛","3 /共6層","13.31","2.46","--",0,77.4,1030
"10401(實價)","套房","台北市中山區市民大道三段151~180號","6.6","1房/1廳/1衛","4 /共13層","20.56","2.67","--",0,55,1130
"10312(實價)","住宅大樓","台北市中山區市民大道三段151~180號","6.5","2房/1廳/1衛","13 /共13層","20.82","2.67","--",0,57.9,1206
"10312(實價)","公寓","台北市大安區忠孝東路三段251巷8弄1~30號","","2房/2廳/1衛","3 /共4層","29.46","14.22","--",0,98.4,2900
"10312(實價)","住宅大樓","台北市大安區復興南路一段126巷1~30號","33","2房/2廳/1衛","8 /共11層","28.23","3.73","--",0,70.9,2000
"10312(實價)","華廈","台北市中山區安東街16巷1~30號","31.5","3房/2廳/2衛","1 /共7層","4.05","0.91","--",0,61.8,250
"10312(實價)","華廈(含車位)","台北市松山區八德路二段346巷5弄1~30號","3.1","3房/2廳/2衛","3 /共7層","38.28","6.83","--",0,90.2,3454
"10312(實價)","住宅大樓","台北市大安區復興南路一段121~150號","26.1","3房/2廳/2衛","13 /共16層","33.62","2.71","--",0,116.5,3916
