"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","透天厝","新北市中和區中山路二段31~60號","36.2","4房/3廳/5衛","1 /共5層","83.41","18.23","--",0,45,3750
"10402(實價)","住宅大樓(含車位)","新北市中和區中山路二段1~30號","14.8","3房/2廳/2衛","3 /共13層","46.14","4.17","7.41",0,34.2,1580
"10402(實價)","華廈","新北市永和區永平路181~210號","18.8","4房/2廳/2衛","5 /共10層","25.21","3","--",0,49.6,1250
"10402(實價)","住宅大樓(含車位)","新北市永和區仁愛路306巷1~30號","18.8","3房/2廳/2衛","5 /共12層","50.42","8.19","13.16",0,41.9,2115
"10401(實價)","公寓","新北市中和區中山路二段3巷1~30號","38.5","0房/0廳/0衛","1 /共4層","25.25","7.96","--",0,19.8,500
"10401(實價)","住宅大樓(含車位)","新北市永和區仁愛路306巷35弄1~30號","9.4","2房/2廳/1衛","12 /共14層","40.01","5.09","10.09",0,44.8,1792
"10401(實價)","住宅大樓(含車位)","新北市永和區仁愛路306巷18弄1~30號","6","2房/2廳/1衛","7 /共11層","40.03","4.34","13.57",0,45,1800
"10401(實價)","住宅大樓","新北市永和區中山路一段328巷1~30號","18.9","2房/2廳/2衛","10 /共12層","25","2.46","--",0,47,1175
"10401(實價)","公寓","新北市永和區保平路292巷13弄1~30號","35.2","3房/1廳/3衛","5 /共5層","42.25","11.9","--",0,36.7,1550
"10401(實價)","套房(含車位)","新北市永和區仁愛路301~330號","13.8","1房/1廳/1衛","17 /共17層","30","2.21","11.99",0,42,1260
"10401(實價)","住宅大樓(含車位)","新北市永和區仁愛路301~330號","13.8","1房/1廳/1衛","16 /共17層","29.87","2.2","11.99",0,36.2,1080
"10401(實價)","公寓","新北市永和區永貞路437巷1~30號","35.7","3房/2廳/1衛","5 /共5層","28.35","7.83","--",0,37,1050
"10401(實價)","住宅大樓","新北市永和區仁愛路306巷18弄1~30號","9.3","3房/2廳/2衛","4 /共14層","33.28","5.84","--",0,52.9,1760
"10401(實價)","華廈(含車位)","新北市永和區保順路1~30號","14.3","3房/2廳/2衛","4 /共9層","46.25","6.06","11.33",0,43.2,2000
"10401(實價)","公寓","新北市永和區保平路268巷1~30號","36","3房/2廳/2衛","2 /共5層","33.97","10.58","--",0,48.6,1650
"10401(實價)","住宅大樓(含車位)","新北市永和區中山路一段271~300號","2.3","3房/2廳/2衛","15 /共15層","82.08","6.57","13.82",300,55.7,4100
