"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","住宅大樓(含車位)","桃園市桃園區藝文一街31~60號","4.8","4房/2廳/3衛","6 /共25層","138.45","11.89","12.4",0,35.8,4950
"10402(實價)","住宅大樓","桃園市桃園區大興西路二段1~30號","20.6","2房/2廳/1衛","13 /共17層","25.1","3.27","--",0,23.5,590
"10402(實價)","住宅大樓","桃園市桃園區大興西路二段31~60號","20","3房/2廳/1衛","15 /共23層","28.5","2.56","--",0,21.9,625
"10402(實價)","華廈","桃園市桃園區天祥五街31~60號","22","3房/2廳/2衛","6 /共7層","30.36","5.17","--",0,18.3,556
"10401(實價)","住宅大樓(含車位)","桃園市桃園區天祥三街1~30號","9.1","3房/2廳/2衛","6 /共13層","47.49","8.53","--",0,26.7,1270
"10401(實價)","住宅大樓","桃園市桃園區經國路393巷1~30號","20.3","3房/2廳/2衛","4 /共16層","37.47","3.83","--",0,21,785
"10401(實價)","住宅大樓","桃園市桃園區經國路393巷1~30號","20.3","3房/2廳/2衛","13 /共16層","33.57","3.26","--",0,19.9,668
"10401(實價)","住宅大樓","桃園市桃園區大興西路二段31~60號","18.5","3房/2廳/2衛","4 /共11層","25.55","4.33","--",0,21.6,552
"10401(實價)","住宅大樓(含車位)","桃園市桃園區經國路251巷61~90號","3","5房/2廳/2衛","20 /共23層","83.68","11.77","--",0,31.7,2650
"10401(實價)","住宅大樓","桃園市桃園區大興西路二段31~60號","19.9","2房/1廳/1衛","19 /共23層","23.42","2.24","--",0,23.1,540
"10401(實價)","住宅大樓","桃園市桃園區大興西路二段31~60號","18.5","3房/2廳/2衛","5 /共11層","23.02","4.01","--",0,24.8,570
"10401(實價)","住宅大樓(含車位)","桃園市桃園區大興西路二段1~30號","23.7","0房/0廳/0衛","-1 /共20層","280.07","22.5","--",0,5.4,1500
"10401(實價)","住宅大樓(含車位)","桃園市桃園區中正路901~930號","19.9","3房/2廳/2衛","21 /共21層","49.85","3.97","--",0,20.5,1020
"10401(實價)","住宅大樓","桃園市桃園區大興西路一段323巷1~30號","17.5","2房/2廳/1衛","6 /共17層","21.97","2.53","--",0,22.3,490
"10401(實價)","住宅大樓(含車位)","桃園市桃園區同德二街121~150號","2","3房/2廳/2衛","10 /共28層","51.33","3.74","7.02",0,28.6,1470
"10401(實價)","套房","桃園市桃園區中正路901~930號","19.9","1房/1廳/1衛","16 /共23層","16.02","1.32","--",0,21.2,340
"10312(實價)","住宅大樓","桃園市桃園區大興西路二段31~60號","19.8","2房/2廳/1衛","15 /共23層","23.46","2.24","--",0,22.6,530
"10312(實價)","華廈","桃園市桃園區天祥五街31~60號","21.8","3房/2廳/2衛","3 /共7層","30.36","5.17","--",0,19.8,600
"10312(實價)","住宅大樓","桃園市桃園區藝文二街61~90號","1.3","3房/2廳/3衛","4 /共24層","111.6","10.78","--",0,35.6,3970
"10312(實價)","住宅大樓","桃園市桃園區大興西路二段31~60號","20.4","3房/1廳/1衛","13 /共17層","27.18","3.51","--",0,22.4,610
