"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈(含車位)","台中市大雅區雅環路三段19巷1~30號","21.3","3房/2廳/2衛","6 /共8層","35.13","5.3","--",0,13.4,470
"10403(實價)","華廈(含車位)","台中市大雅區中山北路380巷1~30號","20.3","3房/2廳/2衛","2 /共7層","34.53","5.56","--",0,14.5,500
"10402(實價)","透天厝","台中市大雅區民興街121~150號","46.3","2房/1廳/1衛","1 /共2層","31.54","42.88","--",0,55.5,1750
"10402(實價)","華廈(含車位)","台中市大雅區學府路415巷1~30號","21.3","3房/2廳/2衛","3 /共6層","30.41","6.2","--",0,12.5,380
"10401(實價)","透天厝","台中市大雅區永和路149巷1~30號","25.1","7房/3廳/4衛","1 /共4層","63.04","23.33","--",0,17.4,1100
"10401(實價)","透天厝","台中市大雅區中清路四段70巷1~30號","34.8","5房/2廳/2衛","1 /共2層","23.07","17.55","--",0,13,300
"10401(實價)","住宅大樓(含車位)","台中市大雅區學府路452巷1~30號","2.9","2房/2廳/2衛","8 /共14層","35.57","4.59","5.02",0,20,710
"10401(實價)","華廈","台中市大雅區中山北路421~450號","20.8","2房/2廳/2衛","5 /共8層","31.98","5.17","--",0,12.4,398
"10401(實價)","華廈","台中市大雅區中山北路391~420號","20.8","2房/1廳/2衛","2 /共8層","25.94","4.23","--",0,12,312
"10312(實價)","住宅大樓(含車位)","台中市大雅區民生路一段133巷1~30號","19.9","3房/2廳/2衛","8 /共12層","38.68","4.59","--",0,13.7,530
"10312(實價)","透天厝","台中市大雅區大雅路1~30號","46.2","3房/1廳/2衛","1 /共2層","50.94","42.5","--",0,44.4,2260
"10312(實價)","住宅大樓","台中市大雅區學府路452巷1~30號","2.8","2房/2廳/2衛","2 /共14層","30.2","4.52","--",0,17.6,533
"10312(實價)","透天厝","台中市大雅區中清路四段50巷1~30號","34.7","6房/3廳/3衛","1 /共3層","56.81","23.46","--",0,9.7,550
"10312(實價)","透天厝","台中市大雅區大雅里大榮街14巷1~30號","36.7","4房/3廳/3衛","1 /共2層","29.29","21.35","--",0,19.5,570
"10311(實價)","透天厝","台中市大雅區大雅村永和路東昌巷1~30號","40","0房/0廳/0衛","1 /共2層","28.86","20.48","--",0,23.1,667
"10310(實價)","住宅大樓(含車位)","台中市大雅區中清路三段1132巷1~30號","0.8","3房/2廳/2衛","5 /共14層","48.13","6.78","--",0,19.7,950
"10310(實價)","住宅大樓(含車位)","台中市大雅區學府路452巷1~30號","2.7","2房/2廳/2衛","11 /共14層","35.22","4.56","1.52",0,20.2,710
"10310(實價)","透天厝","台中市大雅區永和路151~180號","33","4房/2廳/5衛","1 /共3層","48.24","25.43","--",0,30.7,1480
"10310(實價)","住宅大樓(含車位)","台中市大雅區學府路452巷1~30號","2.7","2房/2廳/2衛","2 /共14層","36.08","4.69","--",0,15.2,550
"10310(實價)","透天厝","台中市大雅區大雅里中清北街31~60號","19.8","7房/2廳/8衛","1 /共5層","119.32","23.01","--",0,14.7,1750
