"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","新北市三重區永安北路二段91~120號","6.3","2房/2廳/1衛","11 /共12層","38.04","4.86","10.72",0,36.8,1398
"10403(實價)","住宅大樓(含車位)","新北市三重區集仁街31~60號","1.3","4房/2廳/2衛","11 /共14層","86.88","14.36","17.76",370,41,3204
"10403(實價)","華廈(含車位)","新北市三重區集英路31~60號","8.3","2房/2廳/1衛","3 /共9層","33.54","5.12","7.22",0,37.3,1250
"10402(實價)","華廈","新北市蘆洲區中興街151~180號","16.4","4房/2廳/1衛","3 /共7層","27.76","3.97","--",0,7.9,220
"10402(實價)","住宅大樓","新北市蘆洲區集賢路224巷1~30號","18.8","3房/2廳/2衛","3 /共12層","29.48","4.27","--",0,35.3,1040
"10402(實價)","住宅大樓(含車位)","新北市蘆洲區重陽街61~90號","1.2","4房/2廳/2衛","7 /共13層","67.68","7.32","8.76",0,39.2,2650
"10402(實價)","華廈(含車位)","新北市蘆洲區復興路301~330號","21.2","3房/2廳/2衛","4 /共7層","43.79","6.91","--",0,31.5,1380
"10402(實價)","住宅大樓(含車位)","新北市三重區中興街91~120號","5.4","3房/2廳/2衛","7 /共13層","43.8","5.42","5.07",0,29.7,1302
"10402(實價)","住宅大樓(含車位)","新北市蘆洲區重陽街61~90號","1.2","4房/2廳/2衛","8 /共13層","67.68","7.32","8.76",0,40,2708
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","4房/2廳/2衛","9 /共11層","66.67","11.87","9.93",180,45.3,2750
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","4房/2廳/2衛","11 /共11層","77.23","13.73","10.51",190,50.4,3550
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","3房/2廳/2衛","2 /共11層","53.1","9.39","10.51",180,43,2010
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","3房/2廳/2衛","7 /共11層","53.1","9.39","10.51",200,45.3,2130
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","4房/2廳/2衛","6 /共11層","67.25","11.87","10.51",160,38.6,2349
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","0房/0廳/0衛","10 /共11層","209.58","37.11","31.53",480,39.9,7588
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","4房/2廳/2衛","3 /共11層","67.25","11.87","10.51",180,43,2620
"10402(實價)","住宅大樓(含車位)","新北市三重區集智街1~30號","0.1","3房/2廳/2衛","5 /共11層","53.1","9.39","10.51",180,43.9,2050
"10402(實價)","住宅大樓(含車位)","新北市三重區三德街31~60號","3.9","4房/2廳/2衛","11 /共13層","62.53","10.15","9.3",0,41.6,2600
"10402(實價)","住宅大樓(含車位)","新北市三重區三德街1~30號","3.9","3房/2廳/2衛","5 /共13層","52.11","8.22","9.91",0,38.6,2010
"10402(實價)","住宅大樓(含車位)","新北市蘆洲區信義路151~180號","2","3房/2廳/2衛","6 /共11層","59.86","9.43","17",240,44.6,2150
