"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈","新北市中和區中山路二段391~420號","20.4","2房/2廳/1衛","7 /共10層","28.87","3.89","--",0,27.7,800
"10402(實價)","公寓","新北市中和區新生街16巷16弄1~30號","31.4","3房/2廳/2衛","5 /共5層","33.98","10.46","--",0,36.8,1250
"10401(實價)","住宅大樓","新北市中和區中正路811~840號","15.3","2房/1廳/1衛","14 /共22層","21.49","1.73","--",0,39.1,840
"10401(實價)","住宅大樓","新北市中和區中正路811~840號","15.3","2房/2廳/1衛","18 /共22層","25.47","2.08","--",0,37.5,955
"10401(實價)","住宅大樓","新北市中和區中正路811~840號","15.3","2房/1廳/1衛","17 /共22層","30.46","2.53","--",0,37.1,1130
"10312(實價)","公寓","新北市中和區中山路二段449巷1弄1~30號","39.8","4房/2廳/1衛","1 /共4層","20.78","7.78","--",0,44.9,932
"10312(實價)","華廈","新北市中和區中山路二段391~420號","20.2","3房/2廳/2衛","10 /共10層","39.67","5.29","--",0,31,1230
"10312(實價)","住宅大樓(含車位)","新北市中和區中正路811~840號","15.3","2房/2廳/1衛","5 /共22層","37.55","2.33","11.19",0,28,1050
"10312(實價)","公寓","新北市中和區中正路841~870號","38.4","5房/1廳/5衛","4 /共4層","24.77","8.4","--",0,58.1,1440
"10312(實價)","住宅大樓(含車位)","新北市中和區中正路811~840號","15.3","2房/2廳/1衛","17 /共22層","33.8","2.1","11.19",0,30.2,1020
"10312(實價)","公寓","新北市中和區中山路二段526巷1~30號","43.3","4房/1廳/1衛","2 /共4層","16.7","8.94","--",0,26.9,450
"10312(實價)","住宅大樓(含車位)","新北市中和區中正路811~840號","15.3","2房/2廳/2衛","8 /共22層","40.51","2.71","11.19",0,31.1,1260
"10312(實價)","住宅大樓","新北市中和區中正路811~840號","15.3","2房/2廳/1衛","6 /共22層","26.46","2.08","--",0,37.8,1000
"10312(實價)","套房","新北市中和區中正路811~840號","15.3","1房/1廳/1衛","16 /共22層","12.57","1.04","--",0,42.5,535
"10312(實價)","套房","新北市中和區中正路811~840號","15.3","1房/1廳/1衛","20 /共22層","13.69","1.15","--",0,39.8,545
"10312(實價)","住宅大樓","新北市中和區中正路811~840號","15.3","2房/2廳/1衛","20 /共22層","26.46","2.08","--",0,37.2,985
"10311(實價)","公寓","新北市中和區民樂路61~90號","34.2","3房/2廳/1衛","3 /共5層","30.31","6.31","--",0,29.4,890
"10311(實價)","住宅大樓","新北市中和區中正路871~900號","18.8","3房/2廳/2衛","2 /共12層","35.7","3.9","--",0,39.2,1400
"10311(實價)","公寓","新北市中和區新生街16巷21弄1~30號","31.6","2房/2廳/1衛","4 /共5層","16.58","3.85","--",0,30.8,510
"10311(實價)","住宅大樓","新北市中和區中正路811~840號","15.2","3房/2廳/1衛","12 /共22層","27.36","2.22","--",0,37.6,1030
"10311(實價)","住宅大樓","新北市中和區中正路811~840號","15.2","3房/2廳/2衛","8 /共22層","37.18","3.28","--",0,37.5,1395
"10311(實價)","公寓","新北市中和區中山路二段526巷25弄1~30號","43.3","2房/1廳/1衛","3 /共4層","22.45","7.83","--",0,23.6,530
"10311(實價)","住宅大樓","新北市中和區中正路811~840號","15.2","3房/1廳/2衛","22 /共22層","30.27","2.45","--",0,41,1241
"10311(實價)","住宅大樓","新北市中和區中正路811~840號","15.2","3房/1廳/2衛","22 /共22層","34.87","2.8","--",0,41,1429
"10310(實價)","住宅大樓","新北市中和區中正路871~900號","18.7","2房/2廳/1衛","10 /共12層","15.88","1.7","--",0,38.2,606
"10310(實價)","華廈(含車位)","新北市中和區建康路61~90號","20.2","4房/2廳/2衛","4 /共9層","56.07","7.47","--",0,27.8,1560
