"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","台北市內湖區金湖路61~90號","7.4","3房/2廳/2衛","15 /共24層","52.45","4.52","9.5",0,83.7,4390
"10403(實價)","華廈","台北市內湖區康寧路一段151~180號","18.9","3房/2廳/1衛","4 /共7層","36.15","9.54","--",0,62.2,2250
"10403(實價)","華廈","台北市內湖區內湖路二段481~510號","20.2","2房/1廳/1衛","10 /共10層","27.09","3.01","--",0,70.1,1900
"10402(實價)","公寓","台北市內湖區內湖路三段59巷7弄1~30號","","3房/2廳/1衛","2 /共5層","26.04","12.81","--",0,44.2,1152
"10402(實價)","住宅大樓(含車位)","台北市內湖區成功路四段167巷1~30號","20.1","3房/2廳/2衛","13 /共18層","49.78","7.01","12.32",0,67.3,3350
"10402(實價)","華廈","台北市內湖區內湖路二段391~420號","20.1","1房/1廳/1衛","9 /共10層","18.93","2.26","--",0,69.6,1318
"10402(實價)","華廈","台北市內湖區成功路四段30巷1~30號","20.6","3房/2廳/1衛","4 /共10層","24.89","3.21","--",0,67.8,1688
"10401(實價)","住宅大樓(含車位)","台北市內湖區星雲街161巷1~30號","7.3","4房/2廳/2衛","9 /共15層","72.47","9.43","16.42",0,80.3,5818
"10401(實價)","華廈","台北市內湖區星雲街150巷1~30號","19.4","4房/2廳/2衛","9 /共9層","26.84","8.89","--",0,73,1960
"10401(實價)","公寓","台北市內湖區成功路三段187巷35弄1~30號","34.8","3房/2廳/1衛","4 /共5層","25.29","7.77","--",0,50.5,1278
"10401(實價)","套房(含車位)","台北市內湖區星雲街168巷1~30號","19.2","1房/1廳/1衛","6 /共16層","32.62","4.92","--",0,52.1,1700
"10401(實價)","公寓","台北市內湖區成功路四段211~240號","29.5","2房/1廳/1衛","4 /共5層","25.16","7.31","--",0,49.6,1248
"10401(實價)","公寓","台北市內湖區成功路四段223巷23弄1~30號","32.3","3房/2廳/2衛","4 /共5層","37.66","9.37","--",0,17.5,660
"10401(實價)","華廈","台北市內湖區內湖路三段72巷1~30號","31.8","3房/2廳/1衛","5 /共7層","28.04","10.44","--",0,49.9,1400
"10401(實價)","套房","台北市內湖區成功路四段61~90號","19.3","1房/0廳/1衛","6 /共14層","11.09","1.31","--",0,67.9,753
"10401(實價)","住宅大樓(含車位)","台北市內湖區星雲街121~150號","10.1","4房/2廳/2衛","2 /共14層","60.97","8.28","8.48",0,79.5,4850
"10401(實價)","住宅大樓(含車位)","台北市內湖區內湖路二段331~360號","21.6","3房/2廳/2衛","6 /共18層","58.93","5.67","14.08",0,54.3,3200
"10401(實價)","住宅大樓(含車位)","台北市內湖區成功路四段167巷1~30號","9.6","3房/2廳/2衛","10 /共17層","83.36","10.85","26.95",0,66.4,5535
"10312(實價)","華廈(含車位)","台北市內湖區成功路四段121~150號","25.8","4房/2廳/2衛","3 /共8層","54.81","13.15","--",0,36.5,2000
"10312(實價)","套房","台北市內湖區內湖路二段339巷1~30號","20.2","1房/1廳/1衛","3 /共10層","14.08","1.83","--",0,63.9,900
"10312(實價)","住宅大樓(含車位)","台北市內湖區金湖路31~60號","11.3","4房/2廳/2衛","13 /共14層","51.68","9.02","10.86",0,70.7,3655
"10312(實價)","住宅大樓","台北市內湖區康寧路一段151~180號","15.5","3房/2廳/2衛","3 /共12層","43.32","11.08","--",0,50.1,2170
"10312(實價)","公寓","台北市內湖區康寧路一段61~90號","34","3房/2廳/1衛","5 /共5層","26.68","8.05","--",0,37.5,1000
"10312(實價)","公寓","台北市內湖區內湖路二段253巷7弄1~30號","28.9","3房/2廳/2衛","5 /共5層","33.28","10.24","--",0,51.7,1720
"10312(實價)","住宅大樓","台北市內湖區星雲街151~180號","19.2","0房/0廳/0衛","-1 /共16層","1081.59","94.8","--",0,18.5,20000
"10312(實價)","透天厝","台北市內湖區內湖路三段115巷1弄1~30號","44.7","4房/2廳/2衛","1 /共2層","43.19","32.37","--",0,39.8,1720
"10312(實價)","華廈","台北市內湖區成功路四段30巷1~30號","20.4","2房/1廳/1衛","3 /共10層","23.74","3.04","--",0,19.4,460
"10312(實價)","公寓","台北市中山區成功路四段61巷35弄1~30號","34","3房/2廳/2衛","2 /共5層","33.48","10.19","--",0,50,1674
"10312(實價)","公寓","台北市內湖區內湖路三段60巷1~30號","","3房/2廳/1衛","4 /共4層","28.75","6.43","--",0,41,1180
"10312(實價)","公寓","台北市內湖區金龍路121~150號","33.3","0房/0廳/0衛","1 /共5層","15.78","4.47","--",0,109.7,1730
"10312(實價)","公寓","台北市內湖區成功路四段223巷15弄1~30號","32.2","3房/2廳/2衛","5 /共5層","29.82","8","--",0,59,1760
"10312(實價)","公寓","台北市內湖區星雲街15巷18弄1~30號","30.9","3房/2廳/1衛","5 /共5層","28.86","7.39","--",0,17.1,494
"10312(實價)","公寓","台北市內湖區內湖路三段89巷1~30號","","3房/1廳/1衛","3 /共4層","25.17","8.7","--",0,45.7,1150
"10312(實價)","住宅大樓(含車位)","台北市內湖區內湖路二段253巷31~60號","6.2","3房/2廳/2衛","5 /共11層","47.41","8.13","4.53",0,59.1,2800
"10312(實價)","住宅大樓(含車位)","台北市內湖區成功路四段61~90號","1.5","4房/2廳/2衛","6 /共12層","93","9.3","21.45",500,88,6800
"10312(實價)","套房","台北市內湖區成功路四段30巷28弄1~30號","19.8","1房/1廳/1衛","8 /共13層","14.12","1.84","--",0,56.6,800
"10311(實價)","公寓","台北市內湖區成功路四段211~240號","29.3","3房/2廳/2衛","5 /共5層","25.16","7.31","--",0,55.6,1400
"10311(實價)","公寓","台北市內湖區成功路三段174巷33弄1~30號","26.9","3房/2廳/2衛","2 /共5層","31.43","7.34","--",0,43.6,1370
"10311(實價)","套房","台北市內湖區內湖路三段1~30號","19.8","1房/1廳/1衛","10 /共10層","11.26","1.31","--",0,62.3,701
"10311(實價)","公寓","台北市內湖區成功路四段214巷2弄1~30號","30.7","3房/1廳/1衛","3 /共5層","30.02","7.68","--",0,84.9,2550
"10311(實價)","公寓","台北市內湖區成功路三段174巷26弄1~30號","35.5","3房/1廳/1衛","1 /共4層","22.83","6.73","--",0,18.4,420
"10311(實價)","華廈","台北市內湖區成功路四段61巷22弄1~30號","20.9","2房/1廳/1衛","2 /共9層","17.37","3.52","--",0,67.9,1180
"10311(實價)","華廈(含車位)","台北市內湖區內湖路二段391~420號","19.8","3房/2廳/1衛","8 /共10層","37.43","3.83","--",0,44.5,1666
"10311(實價)","公寓","台北市內湖區星雲街33巷25弄1~30號","26.4","4房/2廳/2衛","2 /共5層","45.07","14.75","--",0,51.8,2335
"10311(實價)","住宅大樓","台北市內湖區成功路四段151~180號","19.8","0房/0廳/1衛","9 /共15層","12.49","1.35","--",0,70.2,877
"10311(實價)","公寓","台北市內湖區星雲街33巷1~30號","27.1","3房/2廳/2衛","1 /共5層","34.53","12.08","--",0,64.6,2230
