"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈(含車位)","台中市南屯區黎明路二段71巷1~30號","21.3","4房/2廳/2衛","7 /共8層","41.75","7.23","--",0,15,625
"10402(實價)","華廈(含車位)","台中市南屯區南屯路二段900巷31~60號","19.5","3房/2廳/2衛","5 /共5層","41.32","9.08","--",0,15.7,650
"10402(實價)","住宅大樓(含車位)","台中市南屯區河南路四段661~690號","16.4","3房/2廳/2衛","3 /共14層","48.85","4.76","--",0,22.5,1100
"10402(實價)","華廈(含車位)","台中市南屯區黎明路二段71巷1~30號","21.3","4房/2廳/2衛","4 /共8層","43.12","7.47","--",0,17.2,742
"10402(實價)","住宅大樓(含車位)","台中市南屯區河南路四段690巷1~30號","9","4房/2廳/2衛","13 /共14層","51.1","4.92","6.93",0,27.4,1400
"10402(實價)","住宅大樓(含車位)","台中市南屯區河南路四段690巷1~30號","9","3房/2廳/2衛","14 /共14層","44.92","4.25","--",0,26.7,1200
"10401(實價)","住宅大樓(含車位)","台中市南屯區田心里惠德街91~120號","0.8","4房/1廳/3衛","15 /共15層","122.23","14.54","56.3",600,26.1,2320
"10401(實價)","華廈(含車位)","台中市南屯區南屯路二段900巷31~60號","19.4","3房/1廳/1衛","5 /共5層","29.14","5.89","--",0,15,438
"10401(實價)","華廈(含車位)","台中市南屯區黎明路二段71巷32弄1~30號","21.2","2房/1廳/1衛","7 /共8層","24.12","4.18","--",0,14.5,350
"10401(實價)","華廈(含車位)","台中市南屯區黎明路二段71巷1~30號","21.2","3房/2廳/2衛","3 /共8層","41.99","7.27","--",0,15.5,650
"10401(實價)","住宅大樓(含車位)","台中市南屯區黎明東街61~90號","8.9","3房/2廳/2衛","5 /共14層","41.81","4.02","--",0,25.4,1060
"10401(實價)","透天厝","台中市南屯區黎明路一段1086巷31~60號","41.8","5房/2廳/2衛","1 /共3層","29.85","18.45","--",0,24.6,735
"10401(實價)","住宅大樓(含車位)","台中市南屯區五權西路二段781~810號","5.4","4房/1廳/2衛","10 /共15層","83.74","10.81","18.69",200,24.6,1800
"10401(實價)","住宅大樓(含車位)","台中市南屯區河南路四段691~720號","8.9","5房/2廳/3衛","6 /共14層","69.78","7.37","--",0,21.9,1530
"10312(實價)","住宅大樓(含車位)","台中市南屯區黎明路二段61~90號","9.2","2房/2廳/1衛","11 /共14層","29.23","3.29","5.48",0,28.7,838
"10312(實價)","住宅大樓(含車位)","台中市南屯區田心里惠德街91~120號","0.8","4房/1廳/2衛","4 /共15層","87.17","14.35","21.25",305,21.9,1750
"10312(實價)","住宅大樓(含車位)","台中市南屯區五權西路二段601~630號","9.1","3房/2廳/2衛","13 /共14層","44.6","3.95","--",0,28,1250
"10312(實價)","住宅大樓(含車位)","台中市南屯區田心里惠德街91~120號","0.8","4房/1廳/2衛","6 /共15層","88.45","14.35","22.52",300,23.2,1828
"10312(實價)","住宅大樓","台中市南屯區田心北4巷1~30號","19.9","2房/2廳/1衛","9 /共10層","24.77","4","--",0,13.7,340
"10312(實價)","透天厝","台中市南屯區南屯路二段661~690號","","2房/2廳/1衛","1 /共2層","12.1","6.35","--",0,13.2,160
