"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","公寓","台北市士林區至誠路二段31~60號","32.7","3房/2廳/2衛","1 /共5層","32.58","9.99","--",0,73.7,2400
"10403(實價)","華廈","台北市士林區中山北路五段811~840號","31.3","3房/2廳/2衛","6 /共7層","46.08","8.03","--",0,57.1,2630
"10403(實價)","住宅大樓(含車位)","台北市士林區德行東路91~120號","2.3","3房/2廳/3衛","13 /共14層","117.78","14.73","20.01",0,76.4,9000
"10403(實價)","住宅大樓(含車位)","台北市士林區德行東路91~120號","2.3","2房/2廳/2衛","7 /共14層","90.29","10.41","20.01",0,82,7400
"10402(實價)","住宅大樓(含車位)","台北市士林區德行東路190巷30弄1~30號","25","2房/3廳/2衛","4 /共12層","55.61","12.8","--",0,68.3,3800
"10402(實價)","公寓","台北市士林區中山北路五段860巷1~30號","33.4","5房/2廳/2衛","3 /共5層","41.92","11.13","--",0,69.2,2900
"10402(實價)","住宅大樓","台北市士林區中山北路六段31~60號","2.8","5房/2廳/2衛","10 /共13層","65.19","11.85","--",0,107.1,6980
"10402(實價)","住宅大樓(含車位)","台北市士林區德行東路91~120號","2.3","4房/2廳/2衛","10 /共14層","108.25","14.73","--",0,84.9,9190
"10401(實價)","華廈","台北市士林區忠誠路一段171巷10弄1~30號","22.3","4房/2廳/2衛","6 /共10層","49.36","10.55","--",0,72.9,3600
"10401(實價)","華廈","台北市士林區忠義街46巷1~30號","22.7","3房/2廳/2衛","5 /共9層","43.94","11.61","--",0,75,3296
"10401(實價)","華廈(含車位)","台北市士林區中山北路六段2巷31~60號","19.8","5房/2廳/2衛","6 /共6層","69.08","15.82","--",0,60.3,4168
"10401(實價)","住宅大樓(含車位)","台北市士林區中山北路六段31~60號","2.7","3房/2廳/2衛","7 /共13層","59.35","8.95","10.19",0,97.4,5780
"10401(實價)","套房","台北市士林區忠誠路一段16巷1~30號","19.3","1房/1廳/1衛","5 /共5層","11.23","3.14","--",0,86.1,966
"10401(實價)","公寓","台北市士林區德行東路104巷1~30號","41.2","3房/2廳/2衛","2 /共4層","29.19","8.92","--",0,55,1606
"10401(實價)","公寓","台北市士林區德行東路46巷8弄1~30號","33.8","3房/1廳/2衛","1 /共5層","55.06","11.44","--",0,20.7,1138
