"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈","新北市新店區中華路47巷2弄1~30號","1.6","3房/2廳/2衛","6 /共9層","44.32","10.6","--",0,52.2,2314
"10402(實價)","公寓","新北市新店區新生街13巷28弄1~30號","","2房/2廳/1衛","3 /共5層","22.76","7.2","--",0,39.5,900
"10402(實價)","公寓","新北市新店區北新路一段34巷1~30號","","2房/2廳/1衛","1 /共4層","20.72","9.37","--",0,71.7,1485
"10402(實價)","華廈(含車位)","新北市新店區五峰路121~150號","7.3","3房/2廳/2衛","4 /共8層","41.73","11.22","5.61",0,40.7,1700
"10402(實價)","公寓","新北市新店區大新街9巷1~30號","40.3","2房/2廳/1衛","4 /共4層","20.24","10.71","--",0,44.5,900
"10402(實價)","住宅大樓","新北市新店區中央路181~210號","2.3","3房/2廳/2衛","5 /共28層","42.83","8.12","--",0,54.9,2350
"10402(實價)","住宅大樓","新北市新店區中興路一段181~210號","15.4","3房/2廳/1衛","8 /共20層","32.29","2.25","--",0,50.4,1628
"10401(實價)","住宅大樓","新北市新店區環河路1~30號","15.4","3房/2廳/1衛","10 /共32層","42.99","3.06","--",0,45,1934
"10401(實價)","公寓","新北市新店區檳榔路36巷1~30號","36.8","3房/2廳/1衛","1 /共5層","24.32","8.18","--",0,51.8,1260
"10401(實價)","公寓","新北市新店區大新街7巷1~30號","38.6","3房/2廳/1衛","2 /共4層","24.24","12.87","--",0,45.4,1100
"10401(實價)","華廈(含車位)","新北市新店區中興路一段151~180號","16.5","3房/2廳/2衛","3 /共7層","40.56","5.31","--",0,37.4,1515
"10401(實價)","住宅大樓(含車位)","新北市新店區中央路151~180號","2.2","3房/2廳/2衛","25 /共29層","57.23","9.51","7.71",0,58.4,3345
"10401(實價)","華廈","新北市新店區北新路一段121~150號","15.5","3房/2廳/1衛","3 /共7層","32.25","4.7","--",0,42,1355
"10401(實價)","公寓","新北市新店區北新路一段64巷12弄1~30號","36.1","3房/2廳/1衛","3 /共5層","27","7.36","--",0,43.3,1170
"10312(實價)","住宅大樓(含車位)","新北市新店區中央路151~180號","2.1","4房/2廳/3衛","16 /共28層","102.26","18.19","7.85",0,54.3,5555
"10312(實價)","住宅大樓","新北市新店區行政街31~60號","15.3","2房/1廳/1衛","18 /共20層","21.62","1.91","--",0,55.5,1200
"10312(實價)","套房","新北市新店區北新路一段271~300號","10.2","1房/1廳/1衛","12 /共19層","15.63","1.38","--",0,59.5,930
"10312(實價)","住宅大樓(含車位)","新北市新店區北新路一段96巷1~30號","2.9","3房/2廳/3衛","14 /共26層","160.04","13.24","45.86",750,57,7260
"10312(實價)","住宅大樓","新北市新店區行政街31~60號","15.3","3房/2廳/2衛","8 /共20層","32.64","2.87","--",0,47.6,1555
"10312(實價)","公寓","新北市新店區中華路83巷4弄1~30號","45.3","3房/2廳/2衛","4 /共4層","26.62","10.91","--",0,51.8,1380
