"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈(含車位)","高雄市左營區至聖路1~30號","16.7","3房/2廳/2衛","8 /共9層","41.21","5.32","7",0,15.2,625
"10402(實價)","住宅大樓(含車位)","高雄市左營區明誠二路181~210號","21.3","2房/2廳/2衛","9 /共14層","40.1","5.8","--",0,13,522
"10402(實價)","住宅大樓(含車位)","高雄市左營區自由二路6巷61~90號","19.3","3房/2廳/2衛","8 /共11層","36.85","4.68","--",0,16.6,610
"10402(實價)","住宅大樓","高雄市三民區裕誠路61~90號","17.1","4房/2廳/2衛","4 /共14層","38.28","3.71","--",0,13.6,520
"10402(實價)","住宅大樓","高雄市三民區河堤路481~510號","17.1","2房/2廳/1衛","4 /共14層","26.04","2.51","--",0,15.1,392
"10402(實價)","住宅大樓(含車位)","高雄市三民區明仁路151~180號","7.7","4房/2廳/2衛","8 /共24層","75.87","5.92","6.94",0,27,2050
"10402(實價)","住宅大樓(含車位)","高雄市三民區聯興路50巷1~30號","9.6","2房/2廳/1衛","7 /共12層","34.61","3.59","7.05",0,19.4,670
"10402(實價)","住宅大樓(含車位)","高雄市三民區明吉路1~30號","21.1","3房/2廳/2衛","10 /共15層","50.89","6.22","--",0,17.3,880
"10401(實價)","住宅大樓(含車位)","高雄市三民區明誠二路91~120號","16.7","4房/2廳/2衛","2 /共26層","60.83","5.32","8.83",0,20,1216
"10401(實價)","住宅大樓(含車位)","高雄市三民區明福街31~60號","17.1","3房/2廳/2衛","10 /共13層","44.51","5.77","6.96",0,16.1,715
"10401(實價)","住宅大樓(含車位)","高雄市三民區明吉路1~30號","18.6","3房/2廳/2衛","12 /共16層","42.71","5.17","--",0,18.3,780
"10401(實價)","住宅大樓","高雄市三民區裕誠路61~90號","17","2房/2廳/1衛","14 /共14層","26.52","2.58","--",0,14.7,390
"10312(實價)","住宅大樓(含車位)","高雄市三民區明賢街61~90號","15.6","4房/2廳/2衛","21 /共27層","54.57","2.94","--",0,20.2,1100
"10312(實價)","住宅大樓(含車位)","高雄市三民區明仁路31~60號","1","4房/2廳/3衛","19 /共28層","103.2","9.49","17.19",360,29.5,2900
"10312(實價)","住宅大樓(含車位)","高雄市三民區明仁路31~60號","1","4房/2廳/3衛","25 /共28層","112.2","10.31","25.79",570,29.5,3118
"10312(實價)","住宅大樓","高雄市三民區明誠二路91~120號","15.6","2房/1廳/1衛","16 /共27層","26.21","1.38","--",0,15.3,400
"10312(實價)","住宅大樓(含車位)","高雄市三民區明仁路1~30號","16.2","4房/2廳/2衛","13 /共14層","52.89","6.65","7.29",0,11.8,624
"10312(實價)","住宅大樓","高雄市三民區河堤路481~510號","16.9","4房/2廳/2衛","13 /共14層","41.98","4.06","--",0,14,588
"10312(實價)","住宅大樓(含車位)","高雄市左營區光興街31~60號","15.9","3房/2廳/2衛","9 /共12層","44.64","5.79","7.74",0,16.6,740
"10312(實價)","住宅大樓(含車位)","高雄市左營區光興街31~60號","15.9","3房/2廳/2衛","9 /共12層","42.82","5.64","7.74",0,16.6,710
"10312(實價)","華廈","高雄市左營區自由二路61~90號","18.9","3房/2廳/2衛","3 /共7層","45.59","8.54","--",0,8.7,396
"10312(實價)","華廈","高雄市左營區光興街15巷1~30號","25.7","3房/2廳/2衛","3 /共7層","38.15","6.68","--",0,11.3,430
"10312(實價)","住宅大樓","高雄市左營區明誠二路261巷1~30號","17.8","3房/2廳/2衛","4 /共11層","44.45","5.87","--",0,16.5,735
"10312(實價)","住宅大樓(含車位)","高雄市左營區明誠二路181~210號","18.2","4房/2廳/2衛","26 /共27層","78.9","6.49","--",0,20.9,1650
"10312(實價)","住宅大樓(含車位)","高雄市左營區明誠二路261巷1~30號","20.5","4房/2廳/4衛","1 /共15層","78.63","9.43","--",0,20.3,1600
"10312(實價)","透天厝","高雄市左營區新下街7巷12弄1~30號","25.7","4房/2廳/3衛","1 /共4層","61.76","20.57","--",0,6.4,393
"10312(實價)","住宅大樓(含車位)","高雄市左營區明誠二路261巷1~30號","17.8","3房/2廳/2衛","9 /共11層","44.69","5.78","--",0,13.4,600
"10312(實價)","住宅大樓","高雄市左營區明誠二路181~210號","18.2","3房/2廳/2衛","11 /共27層","61.19","7.28","--",0,6.5,394
"10311(實價)","住宅大樓(含車位)","高雄市三民區裕誠路91~120號","16.8","5房/2廳/3衛","14 /共14層","73.55","7.63","5.56",0,16,1180
"10311(實價)","住宅大樓(含車位)","高雄市三民區明賢街91~120號","19","3房/2廳/2衛","14 /共15層","49.28","6.16","--",0,14.9,736
"10311(實價)","住宅大樓(含車位)","高雄市三民區河堤路481~510號","16.8","3房/1廳/1衛","2 /共14層","41.17","3.99","--",0,14.6,600
"10311(實價)","住宅大樓(含車位)","高雄市三民區明哲路31~60號","20.4","4房/2廳/2衛","7 /共16層","60.97","8.18","--",0,17,1038
"10311(實價)","住宅大樓(含車位)","高雄市三民區明賢街31~60號","16.9","3房/2廳/2衛","13 /共13層","44.78","4.99","6.95",0,14.7,660
"10311(實價)","住宅大樓","高雄市三民區明仁路1~30號","20","3房/2廳/2衛","12 /共16層","42.19","5","--",0,18.7,790
"10311(實價)","住宅大樓(含車位)","高雄市三民區明吉路31~60號","20.5","3房/2廳/2衛","7 /共16層","36.92","5.55","--",0,15.6,575
"10311(實價)","住宅大樓(含車位)","高雄市三民區河堤路271~300號","16.5","3房/2廳/2衛","19 /共26層","74.91","6.23","--",0,18.2,1360
"10311(實價)","住宅大樓(含車位)","高雄市左營區明華一路1~30號","15.5","4房/2廳/2衛","10 /共14層","49.07","4.3","6.98",0,18.3,900
"10311(實價)","住宅大樓(含車位)","高雄市左營區裕誠路192巷1~30號","20.8","4房/2廳/2衛","4 /共12層","43.45","6.6","--",0,14.3,620
"10311(實價)","華廈","高雄市左營區至聖路31~60號","25.6","4房/2廳/2衛","6 /共7層","45.05","7.89","--",0,15.5,700
"10311(實價)","住宅大樓(含車位)","高雄市左營區明華一路1~30號","24.4","5房/2廳/3衛","12 /共18層","65.45","10.09","--",0,15.3,1000
"10311(實價)","透天厝","高雄市左營區光興街151~180號","20.4","6房/2廳/3衛","1 /共5層","88.54","24.81","--",0,26,2300
"10311(實價)","住宅大樓(含車位)","高雄市左營區光興街31~60號","15.8","2房/1廳/1衛","1 /共12層","44.06","6.25","7.74",0,30,1320
"10311(實價)","住宅大樓(含車位)","高雄市左營區明誠二路181~210號","18.1","4房/2廳/2衛","12 /共27層","59.71","6.55","--",0,16.1,960
"10311(實價)","住宅大樓(含車位)","高雄市左營區光興街211~240號","24.6","1房/1廳/2衛","14 /共18層","61.02","9.47","--",0,11.6,710
"10310(實價)","住宅大樓(含車位)","高雄市三民區聯興路50巷1~30號","9.3","3房/2廳/2衛","8 /共12層","44.96","5.09","7.05",0,18.6,836
"10310(實價)","住宅大樓","高雄市三民區明吉路35巷1~30號","18.9","2房/1廳/2衛","1 /共15層","43.01","5.81","--",0,32.1,1380
"10310(實價)","住宅大樓(含車位)","高雄市三民區裕誠路61~90號","16.8","3房/2廳/2衛","5 /共14層","43.6","4.1","--",0,13.8,600
"10310(實價)","住宅大樓(含車位)","高雄市三民區明賢街91~120號","18.9","3房/2廳/2衛","6 /共15層","49.72","6.51","--",0,16.7,830
"10310(實價)","住宅大樓(含車位)","高雄市三民區明哲路31~60號","20.9","3房/2廳/2衛","14 /共20層","46.75","5.23","--",0,15,700
"10310(實價)","住宅大樓(含車位)","高雄市三民區明福街31~60號","16.8","4房/2廳/2衛","10 /共13層","55.11","7.06","6.95",0,15.1,830
"10310(實價)","住宅大樓","高雄市左營區光興街151~180號","24.3","3房/2廳/2衛","10 /共18層","49.82","7.75","--",0,10,500
"10310(實價)","透天厝","高雄市左營區光興街121~150號","20.3","6房/4廳/5衛","1 /共5層","91.1","25.41","--",0,27.4,2500
"10310(實價)","住宅大樓","高雄市左營區自由二路91~120號","17.6","3房/2廳/2衛","1 /共11層","35.7","5.8","--",0,20.4,730
