"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","公寓","台北市北投區大同街211~240號","37.3","2房/2廳/1衛","3 /共5層","24.12","5.08","--",0,36.1,870
"10402(實價)","華廈","台北市北投區文化三路121~150號","28.9","3房/2廳/2衛","3 /共7層","35.28","10.96","--",0,35.1,1238
"10402(實價)","公寓","台北市北投區中正街31~60號","38.3","3房/2廳/1衛","2 /共4層","31.47","9.83","--",0,38.1,1200
"10402(實價)","公寓","台北市北投區育仁路121~150號","33.7","3房/2廳/2衛","5 /共5層","29.57","8.22","--",0,42.3,1250
"10402(實價)","透天厝","台北市北投區大同街91~120號","45.5","2房/3廳/3衛","1 /共3層","52.7","18.45","--",0,45.5,2400
"10401(實價)","住宅大樓(含車位)","台北市北投區光明路61~90號","7.2","3房/2廳/2衛","11 /共23層","55.49","4.72","10.78",0,43.3,2400
"10401(實價)","住宅大樓","台北市北投區光明路1~30號","7.2","2房/1廳/1衛","10 /共29層","34.36","2.89","--",0,66.9,2300
"10401(實價)","華廈","台北市北投區文化三路1~30號","20","3房/2廳/2衛","5 /共8層","42.21","11.56","--",0,43.4,1830
"10401(實價)","住宅大樓(含車位)","台北市北投區光明路1~30號","7.2","4房/2廳/2衛","4 /共29層","59.7","4.92","2.59",0,58.6,3500
"10401(實價)","公寓","台北市北投區中央北路二段31~60號","37.4","2房/1廳/1衛","4 /共5層","26.15","5.19","--",0,34.4,900
"10401(實價)","公寓","台北市北投區大同街228巷1~30號","37.2","2房/1廳/1衛","2 /共5層","16.73","3.69","--",0,41.2,690
"10401(實價)","公寓","台北市北投區大興街9巷61~90號","39.4","3房/2廳/2衛","1 /共4層","30.66","10.89","--",0,19.3,590
"10312(實價)","公寓","台北市北投區中央北路二段95巷1弄31~60號","35.3","3房/1廳/2衛","2 /共5層","30.26","8.74","--",0,12.5,377
"10312(實價)","住宅大樓(含車位)","台北市北投區光明路61~90號","7.1","3房/2廳/2衛","12 /共23層","49.34","3.66","12.58",0,52.7,2600
"10312(實價)","公寓","台北市北投區大同街181~210號","36.2","2房/2廳/1衛","4 /共4層","22.48","6.35","--",0,26.7,600
"10312(實價)","套房","台北市北投區大業路511~540號","19.3","1房/1廳/1衛","3 /共12層","15.12","2.76","--",0,39.7,600
"10312(實價)","公寓","台北市北投區文化三路1~30號","21","3房/2廳/2衛","1 /共5層","44.75","16.2","--",0,44.9,2010
