"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","台北市萬華區漢中街1~30號","2.3","3房/2廳/2衛","3 /共13層","41.5","3.32","2.97",0,13.3,550
"10402(實價)","套房","台北市萬華區漢口街二段31~60號","2.8","0房/0廳/0衛","13 /共15層","13.49","1.04","--",0,71.9,970
"10402(實價)","公寓","台北市萬華區成都路27巷9弄1~30號","","1房/1廳/1衛","3 /共4層","28.44","10.06","--",0,35.2,1000
"10402(實價)","套房","台北市萬華區漢口街二段31~60號","2.8","1房/1廳/1衛","11 /共15層","14.77","1.13","--",0,75.8,1120
"10402(實價)","套房","台北市萬華區西寧南路1~30號","32.7","1房/0廳/1衛","5 /共11層","4.58","0.53","--",0,56.8,260
"10402(實價)","套房","台北市萬華區漢口街二段31~60號","2.8","0房/0廳/0衛","13 /共15層","13.49","1.04","--",0,71.9,970
"10402(實價)","套房","台北市中正區漢口街一段61~90號","15.4","0房/1廳/1衛","10 /共13層","14.59","1.36","--",0,63.7,930
"10401(實價)","套房","台北市中正區懷寧街61~90號","36.7","1房/0廳/1衛","5 /共9層","14.2","1.57","--",0,62,880
"10401(實價)","公寓","台北市中正區武昌街一段22巷1~30號","","0房/0廳/0衛","5 /共5層","8.53","2.17","--",0,41,350
"10401(實價)","套房","台北市萬華區長沙街二段1~30號","","1房/1廳/1衛","9 /共11層","6.27","0.6","--",0,28.7,180
"10401(實價)","透天厝","台北市中正區武昌街一段1~30號","","0房/0廳/0衛","1 /共3層","2.32","1","--",0,95.2,221
"10401(實價)","透天厝","台北市中正區武昌街一段1~30號","","0房/0廳/0衛","1 /共3層","2.32","1","--",0,95.2,221
"10401(實價)","套房","台北市萬華區漢口街二段31~60號","2.7","1房/0廳/1衛","0 /共15層","13.28","1.02","--",0,64,850
"10401(實價)","住宅大樓(含車位)","台北市萬華區西寧南路121~150號","2.8","1房/1廳/1衛","8 /共27層","32.96","1.46","--",0,77.4,2550
"10312(實價)","套房(含車位)","台北市萬華區開封街二段1~30號","6.8","1房/1廳/1衛","7 /共14層","24.3","1.9","3.52",0,71.2,1730
"10312(實價)","透天厝","台北市萬華區漢中街151~180號","","0房/0廳/0衛","1 /共4層","11.72","3.13","--",0,40.2,471
"10312(實價)","套房","台北市萬華區武昌街二段61~90號","32.3","1房/1廳/1衛","9 /共11層","14.32","1.34","--",0,23.8,341
"10312(實價)","套房","台北市萬華區漢口街二段31~60號","2.6","1房/1廳/1衛","12 /共15層","13.49","1.04","--",0,70.4,950
"10312(實價)","住宅大樓","台北市中正區衡陽路31~60號","11.8","0房/0廳/0衛","6 /共14層","63.69","4.16","--",0,69.9,4450
"10312(實價)","住宅大樓(含車位)","台北市萬華區漢中街1~30號","2.1","0房/0廳/0衛","11 /共13層","53.51","4.28","2.97",0,68.4,3660
"10312(實價)","華廈","台北市中正區衡陽路91~120號","","0房/0廳/0衛","4 /共7層","3.65","0.44","--",0,38.3,140
"10312(實價)","透天厝","台北市中正區開封街一段1~30號","","0房/0廳/4衛","1 /共5層","40.5","9.34","--",0,46.2,1872
"10312(實價)","套房","台北市萬華區西寧南路1~30號","32.5","1房/1廳/1衛","5 /共11層","8.98","0.91","--",0,50.4,453
"10312(實價)","住宅大樓(含車位)","台北市萬華區西寧南路121~150號","2.8","3房/1廳/2衛","7 /共27層","57.88","2.77","2.21",0,73.4,4250
"10311(實價)","套房","台北市中正區懷寧街31~60號","22.3","1房/0廳/1衛","6 /共9層","8.35","0.86","--",0,71.8,600
"10311(實價)","套房","台北市中正區延平南路61~90號","34.2","1房/1廳/1衛","8 /共9層","10.55","1.27","--",0,52.9,558
"10311(實價)","套房","台北市中正區開封街一段31~60號","7.1","1房/1廳/1衛","9 /共14層","10.73","1.12","--",0,81.1,870
"10311(實價)","套房","台北市萬華區漢口街二段31~60號","2.5","1房/1廳/1衛","7 /共15層","14.77","1.13","--",0,69.9,1033
"10311(實價)","住宅大樓(含車位)","台北市萬華區漢口街二段31~60號","2.5","2房/1廳/1衛","6 /共15層","31.13","1.95","5.64",0,67.8,2109
"10311(實價)","住宅大樓","台北市萬華區開封街二段61~90號","18.9","1房/1廳/1衛","4 /共16層","19.64","2.5","--",0,52.9,1040
"10311(實價)","華廈","台北市萬華區中華路一段91~120號","33.3","0房/0廳/0衛","5 /共8層","7.22","0.99","--",0,58.2,420
"10311(實價)","套房","台北市萬華區漢口街二段31~60號","33.9","0房/0廳/0衛","9 /共11層","9.11","0.97","--",0,46.1,420
"10311(實價)","套房","台北市萬華區漢中街1~30號","20.8","0房/0廳/0衛","4 /共9層","8.89","1.25","--",0,52.6,468
"10311(實價)","套房","台北市萬華區漢口街二段31~60號","2.5","1房/1廳/1衛","9 /共15層","13.28","1.02","--",0,71.5,950
"10310(實價)","住宅大樓","台北市中正區中華路一段31~60號","23","0房/0廳/0衛","3 /共14層","17.73","1.51","--",0,16.9,300
"10310(實價)","住宅大樓","台北市中正區漢口街一段61~90號","15.1","0房/0廳/0衛","1 /共13層","105.67","10.06","--",0,184.5,19500
"10310(實價)","公寓","台北市中正區延平南路1~30號","","3房/2廳/1衛","5 /共5層","26.2","4.3","--",0,61.8,1620
"10310(實價)","華廈(含車位)","台北市萬華區洛陽街1~30號","31","3房/2廳/2衛","7 /共9層","49.32","4.59","--",0,55.8,2750
"10310(實價)","住宅大樓(含車位)","台北市萬華區西寧南路121~150號","2.6","3房/2廳/2衛","21 /共27層","69.74","2.79","6.13",0,77.1,5380
"10310(實價)","華廈","台北市萬華區漢口街二段31~60號","40.3","0房/0廳/0衛","1 /共10層","15.64","1.86","--",0,68,1063
"10310(實價)","套房","台北市萬華區漢口街二段31~60號","2.4","0房/0廳/0衛","11 /共15層","14.77","1.13","--",0,73.1,1080
"10310(實價)","套房","台北市萬華區西寧南路91~120號","9.9","1房/1廳/1衛","13 /共14層","16.27","1.63","--",0,64.5,1050
"10310(實價)","套房","台北市萬華區漢口街二段31~60號","2.4","1房/1廳/1衛","8 /共15層","14.86","1.15","--",0,68.6,1020
"10310(實價)","套房","台北市萬華區漢中街50巷1~30號","33.1","1房/1廳/1衛","6 /共6層","7.93","1.34","--",0,53,420
