"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","桃園市桃園區樹仁三街87巷1~30號","3.6","1房/1廳/1衛","13 /共13層","20.31","4.53","--",0,20.2,410
"10403(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街87巷1~30號","2.7","4房/2廳/2衛","2 /共15層","77.02","9.04","--",0,18.8,1450
"10403(實價)","透天厝","新北市鶯歌區鳳吉三街1~30號","","2房/1廳/2衛","1 /共2層","15.78","9.96","--",0,13.9,220
"10402(實價)","華廈","桃園市桃園區樹仁二街31~60號","21.3","2房/1廳/1衛","3 /共8層","16.83","2.01","--",0,16.6,280
"10402(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街121~150號","3.7","3房/2廳/2衛","4 /共12層","44.56","7.59","5.97",0,16.8,750
"10402(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街131巷26弄1~30號","2.7","2房/2廳/1衛","10 /共11層","27.99","10.8","8.02",0,22.9,642
"10402(實價)","住宅大樓(含車位)","桃園市桃園區榮華街64巷31~60號","9.1","6房/2廳/2衛","2 /共12層","57.44","8.68","--",0,15.9,915
"10401(實價)","住宅大樓(含車位)","桃園市桃園區桃鶯路361~390號","3.2","4房/2廳/2衛","12 /共12層","71.69","8.09","20.53",0,18.1,1300
"10401(實價)","住宅大樓","桃園市桃園區樹仁三街131巷26弄1~30號","2.6","2房/1廳/1衛","1 /共11層","19.42","7.92","--",0,23.7,460
"10401(實價)","透天厝","桃園市桃園區大仁路40巷1弄1~30號","40.8","3房/2廳/1衛","1 /共2層","27.97","19.99","--",0,13.1,366
"10401(實價)","華廈(含車位)","桃園市桃園區樹仁三街121~150號","3.6","2房/2廳/1衛","9 /共12層","33.49","5.41","--",0,18.2,610
"10401(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街15巷1~30號","2.8","3房/1廳/2衛","3 /共13層","49.97","6.76","--",0,17.2,860
"10401(實價)","透天厝","桃園市桃園區桃鶯路352巷1~30號","41.7","5房/1廳/5衛","1 /共2層","31.63","17.66","--",0,31.6,1000
"10401(實價)","華廈","桃園市桃園區樹仁二街31~60號","21.2","2房/1廳/1衛","8 /共8層","16.83","2.01","--",0,12.8,215
"10401(實價)","華廈(含車位)","桃園市桃園區桃鶯路296巷1~30號","21.2","3房/2廳/2衛","8 /共8層","39.46","7.3","--",0,12.2,480
"10401(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街15巷1~30號","2.8","3房/2廳/2衛","7 /共13層","50.23","6.86","12.88",0,17.9,900
"10401(實價)","華廈","桃園市桃園區桃鶯路271~300號","21.2","3房/2廳/2衛","5 /共8層","32.72","5.03","--",0,14.7,482
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","2房/1廳/1衛","3 /共14層","41.18","6.53","9.99",86,18.9,675
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","3房/1廳/2衛","12 /共14層","51.68","8.69","9.99",130,22,1047
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","2房/1廳/1衛","13 /共14層","41.14","6.49","9.99",86,19.4,690
"10312(實價)","透天厝","桃園市桃園區桃鶯路338巷1~30號","38.8","4房/2廳/2衛","1 /共2層","50.47","33.91","--",0,23.8,1200
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街15巷1~30號","2.8","3房/2廳/2衛","5 /共13層","49.97","6.76","12.88",0,17.5,875
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","3房/1廳/2衛","13 /共14層","51.68","8.69","9.99",96,20.6,954
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","3房/1廳/2衛","7 /共14層","51.71","8.74","9.99",96,20.6,955
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","2房/1廳/1衛","9 /共14層","41.18","6.53","9.99",86,19.5,693
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","2房/1廳/1衛","5 /共14層","41.14","6.49","9.99",86,18.9,676
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","3房/1廳/2衛","10 /共14層","51.71","8.74","9.99",96,20.6,955
"10312(實價)","華廈(含車位)","桃園市桃園區樹仁二街31~60號","21.1","3房/2廳/2衛","2 /共8層","36.16","4.78","7.59",0,15.5,560
"10312(實價)","透天厝","桃園市桃園區大仁路40巷1~30號","39","7房/2廳/3衛","1 /共2層","37.41","20.36","--",0,19.2,720
"10312(實價)","住宅大樓(含車位)","桃園市桃園區桃鶯路361~390號","3.1","4房/2廳/2衛","5 /共12層","78.23","9.08","20.53",0,16.9,1320
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","2房/1廳/1衛","10 /共14層","41.14","6.49","9.99",130,21.3,794
"10312(實價)","住宅大樓(含車位)","桃園市桃園區樹仁三街31~60號","0.3","3房/1廳/1衛","11 /共14層","51.71","8.74","9.99",86,20.5,941
