"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","透天厝","高雄市楠梓區加昌路857巷1~30號","36.7","3房/1廳/2衛","1 /共2層","32.07","23.29","--",0,10.3,329
"10402(實價)","透天厝","高雄市楠梓區民昌街17巷1~30號","26.2","5房/2廳/3衛","1 /共4層","59.6","18.76","--",0,10.2,610
"10402(實價)","透天厝","高雄市楠梓區裕昌街91~120號","0.5","5房/2廳/5衛","1 /共4層","77.14","31.52","--",0,27.2,2100
"10402(實價)","透天厝","高雄市楠梓區裕昌街120巷1~30號","0.5","4房/2廳/3衛","1 /共4層","56","33.52","--",0,23,1288
"10402(實價)","公寓","高雄市楠梓區右昌街451~480號","34.6","3房/2廳/3衛","3 /共5層","25.6","10.1","--",0,10.5,270
"10402(實價)","透天厝","高雄市楠梓區右昌街391~420號","2.8","3房/2廳/2衛","1 /共5層","86.81","30.55","--",0,23,2000
"10402(實價)","透天厝","高雄市楠梓區加宏路233巷15弄1~30號","27.7","5房/2廳/3衛","1 /共2層","34.13","19.97","--",0,19.9,680
"10402(實價)","透天厝","高雄市楠梓區裕昌街91~120號","0.5","52房/2廳/5衛","1 /共4層","77.14","31.5","--",0,27.9,2150
"10402(實價)","公寓","高雄市楠梓區右昌街130巷1~30號","34.2","3房/2廳/2衛","3 /共5層","24.2","8.35","--",0,4.9,118
"10401(實價)","公寓","高雄市楠梓區裕昌街301~330號","34.5","3房/2廳/2衛","3 /共5層","24.85","8.14","--",0,10.1,250
"10401(實價)","透天厝","高雄市楠梓區吉昌街32巷31~60號","28.4","5房/2廳/3衛","1 /共2層","36.48","21.78","--",0,18.6,680
"10401(實價)","透天厝","高雄市楠梓區裕昌街120巷1~30號","0.4","4房/2廳/3衛","1 /共4層","56","33.52","--",0,24.2,1358
"10401(實價)","透天厝","高雄市楠梓區後昌路871~900號","38.4","5房/3廳/3衛","1 /共3層","48.13","82.58","--",0,71.3,3430
"10312(實價)","透天厝","高雄市楠梓區加昌路841~870號","26.7","3房/2廳/5衛","1 /共4層","164.16","42.96","--",0,6.1,1000
"10312(實價)","透天厝","高雄市楠梓區興文街61~90號","24.7","4房/2廳/3衛","1 /共4層","46.59","19.66","--",0,16.3,760
"10312(實價)","公寓","高雄市楠梓區裕昌街301~330號","34.7","3房/2廳/2衛","3 /共5層","23.43","8.14","--",0,12.6,295
"10312(實價)","住宅大樓(含車位)","高雄市楠梓區裕昌街151~180號","2","3房/2廳/1衛","14 /共15層","45.15","3.77","8.68",0,14.4,650
"10312(實價)","透天厝","高雄市楠梓區裕昌街120巷1~30號","0.3","4房/2廳/3衛","1 /共4層","56","33.52","--",0,24.1,1350
"10312(實價)","華廈","高雄市楠梓區右昌街487巷31~60號","22.7","3房/1廳/2衛","1 /共6層","34.53","10.28","--",0,12.3,426
"10312(實價)","透天厝","高雄市楠梓區右昌街125巷11弄31~60號","42.9","3房/1廳/2衛","1 /共2層","20.87","21.92","--",0,7.2,150
"10311(實價)","公寓","高雄市楠梓區後昌路1051~1080號","33.3","2房/1廳/1衛","1 /共5層","19.39","5.94","--",0,12.9,250
"10311(實價)","公寓","高雄市楠梓區後昌路1081~1110號","33.5","2房/1廳/1衛","4 /共5層","15.45","7.86","--",0,8.1,125
"10311(實價)","透天厝","高雄市楠梓區裕昌街120巷1~30號","0.3","4房/2廳/3衛","1 /共4層","57.06","33.86","--",0,25.4,1450
"10311(實價)","透天厝","高雄市楠梓區裕昌街120巷1~30號","0.3","4房/2廳/3衛","1 /共4層","56","33.52","--",0,25.9,1450
"10311(實價)","透天厝","高雄市楠梓區後昌路1141~1170號","34.5","0房/0廳/0衛","1 /共3層","51.32","24.5","--",0,18.4,945
"10311(實價)","公寓","高雄市楠梓區中泰街76巷1~30號","33","2房/2廳/1衛","5 /共5層","19.28","9.93","--",0,6.5,125
"10311(實價)","住宅大樓","高雄市楠梓區萬昌街22巷1~30號","11.1","2房/2廳/1衛","13 /共14層","23.86","2.36","--",0,12.2,290
"10311(實價)","公寓","高雄市楠梓區後昌路1051~1080號","33.5","3房/2廳/3衛","1 /共5層","23.18","7.7","--",0,15.7,365
"10311(實價)","透天厝","高雄市楠梓區裕昌街121~150號","0.3","5房/2廳/4衛","1 /共4層","73.61","31.35","--",0,29.2,2150
"10311(實價)","住宅大樓(含車位)","高雄市楠梓區裕昌街151~180號","1.9","3房/2廳/2衛","12 /共15層","44.66","3.77","8.68",0,14,625
"10311(實價)","公寓","高雄市楠梓區吉昌街18巷31~60號","33.5","3房/2廳/2衛","4 /共5層","29.46","7.56","--",0,7.1,210
"10311(實價)","住宅大樓","高雄市楠梓區裕昌街121~150號","0.6","2房/2廳/2衛","8 /共15層","30.02","2.86","--",0,12.9,386
"10310(實價)","華廈(含車位)","高雄市楠梓區中泰街76巷1~30號","20.7","4房/2廳/2衛","7 /共9層","47.15","9.69","--",0,8.7,410
"10310(實價)","公寓","高雄市楠梓區吉昌街18巷31~60號","33.4","3房/1廳/2衛","5 /共5層","29.46","7.56","--",0,6.8,200
"10310(實價)","住宅大樓","高雄市楠梓區軍校路781~810號","23.9","3房/1廳/0衛","6 /共17層","52.56","5.02","--",0,5.5,290
"10310(實價)","透天厝","高雄市楠梓區右昌街258巷1~30號","45.8","2房/1廳/2衛","1 /共2層","23.85","16.94","--",0,16.3,389
"10310(實價)","透天厝","高雄市楠梓區後昌路1140巷9弄1~30號","34.4","3房/2廳/3衛","1 /共2層","28.85","19.97","--",0,14.5,418
"10310(實價)","透天厝","高雄市楠梓區右昌街143巷39弄1~30號","42.1","3房/2廳/2衛","1 /共2層","20.56","15.13","--",0,12.7,262
"10310(實價)","住宅大樓(含車位)","高雄市楠梓區裕昌街151~180號","1.8","2房/2廳/1衛","11 /共15層","35.02","2.77","8.68",0,12.8,450
"10310(實價)","透天厝","高雄市楠梓區右昌街143巷48弄1~30號","19.8","4房/2廳/3衛","1 /共5層","67.44","19.5","--",0,8.9,600
