"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","套房","台北市信義區忠孝東路五段451~480號","9.4","1房/2廳/2衛","10 /共11層","12.74","2.18","--",0,124,1580
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","15 /共16層","108.35","15.37","22.99",460,93.3,8426
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","13 /共16層","118.71","15.26","34.49",830,94.5,8792
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","13 /共16層","106.47","15.11","22.99",500,93.9,8339
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","6 /共16層","118.26","15.16","34.49",770,83.6,7770
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","6 /共16層","119.21","15.26","34.49",770,86.3,8080
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","10 /共16層","117.47","15.16","34.49",710,88.9,8087
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","16 /共16層","106.38","15.11","22.99",500,91.4,8120
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","12 /共16層","118.53","15.16","34.49",770,92.9,8580
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","12 /共16層","107.56","15.22","22.99",500,92.3,8308
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","11 /共16層","107.17","15.22","22.99",0,86.8,9300
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","7 /共16層","106.2","15.11","22.99",480,85.2,7570
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","5 /共16層","95.32","15.06","11.5",290,82.4,7195
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","8 /共16層","107.22","18.77","22.99",480,88.7,7950
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","7 /共16層","107.56","15.22","22.99",540,88.1,7988
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","10 /共16層","107.84","15.22","22.99",500,89.6,8100
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","9 /共16層","106.85","15.22","22.99",480,89.2,7960
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","8 /共16層","107.18","15.11","22.99",520,93.6,8400
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","15 /共16層","106.97","15.11","22.99",500,95.3,8500
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","16 /共16層","119.29","15.42","34.49",830,99.9,9303
"10403(實價)","住宅大樓(含車位)","台北市信義區市民大道六段301~330號","0.3","4房/2廳/3衛","11 /共16層","107.18","15.11","22.99",500,88.9,7988
"10402(實價)","公寓","台北市信義區永吉路225巷16弄1~30號","34","6房/2廳/3衛","1 /共5層","24.3","7.05","--",0,56.8,1380
"10402(實價)","公寓","台北市信義區松山路331~360號","39.7","2房/2廳/1衛","4 /共4層","28.19","9.6","--",0,54.6,1539
"10402(實價)","公寓","台北市信義區忠孝東路五段423巷6弄31~60號","25.8","3房/2廳/2衛","4 /共5層","33.53","8.72","--",0,67.1,2250
"10402(實價)","住宅大樓(含車位)","台北市信義區永吉路225巷1~30號","4.8","2房/2廳/1衛","12 /共12層","21.8","3.74","2.97",0,110.1,2400
"10402(實價)","住宅大樓","台北市松山區八德路四段661~690號","28.8","2房/2廳/2衛","8 /共12層","26.09","2.47","--",0,70.6,1842
"10401(實價)","住宅大樓","台北市信義區永吉路326巷1~30號","29.2","3房/2廳/2衛","8 /共14層","42.3","4.42","--",0,17.7,750
"10401(實價)","公寓","台北市信義區松山路119巷1~30號","40","3房/2廳/2衛","3 /共4層","36.26","13.08","--",0,60.7,2200
"10401(實價)","公寓","台北市信義區永吉路511~540號","29.7","0房/0廳/0衛","2 /共5層","39.95","8.65","--",0,68.8,2750
"10312(實價)","公寓","台北市信義區永吉路200巷21弄1~30號","33","3房/1廳/1衛","2 /共7層","55.87","8.93","--",0,15,836
"10312(實價)","住宅大樓","台北市信義區永吉路331~360號","29.1","3房/2廳/2衛","12 /共14層","12.54","1.29","--",0,17.5,220
"10312(實價)","公寓(含車位)","台北市信義區永吉路225巷1~30號","17.3","3房/2廳/1衛","2 /共5層","29.2","8.05","--",0,61.6,1800
"10312(實價)","公寓","台北市信義區虎林街60巷1~30號","42","3房/2廳/1衛","3 /共4層","31.99","13.31","--",0,63.1,2020
"10312(實價)","公寓","台北市信義區永吉路278巷27弄31~60號","","4房/0廳/4衛","3 /共4層","24.66","12.1","--",0,53.5,1320
"10312(實價)","公寓","台北市信義區永吉路187巷4弄1~30號","37","4房/2廳/2衛","3 /共5層","33.47","8.96","--",0,64.2,2150
"10312(實價)","透天厝","台北市信義區松山路249巷1~30號","34.2","8房/4廳/4衛","1 /共3層","12.65","4.46","--",0,27.7,350
"10312(實價)","公寓","台北市信義區永吉路278巷48弄1~30號","","3房/2廳/2衛","3 /共5層","23.95","6.84","--",0,75.2,1800
"10312(實價)","公寓","台北市信義區松山路287巷1~30號","39.6","3房/2廳/1衛","3 /共4層","27.56","8.6","--",0,63.4,1748
"10312(實價)","公寓","台北市信義區永吉路200巷21弄1~30號","45.1","3房/2廳/1衛","2 /共4層","29.16","12.63","--",0,64.5,1880
"10312(實價)","公寓","台北市信義區虎林街1~30號","","2房/1廳/1衛","2 /共4層","25.94","8.24","--",0,75,1946
"10312(實價)","公寓","台北市信義區松山路287巷1~30號","39.6","3房/2廳/1衛","3 /共4層","26.97","8.6","--",0,67.1,1810
"10311(實價)","華廈(含車位)","台北市信義區忠孝東路五段743巷1~30號","4.5","2房/2廳/2衛","7 /共10層","30.92","6.26","5.67",0,63.2,1955
