"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈","宜蘭縣羅東鎮天津路31~60號","19.7","0房/0廳/1衛","1 /共7層","59.49","16.86","--",0,21.9,1300
"10403(實價)","透天厝","宜蘭縣羅東鎮純精路二段226巷1~30號","43.4","4房/1廳/2衛","1 /共2層","34.26","27.83","--",0,21.3,730
"10403(實價)","套房","宜蘭縣羅東鎮興東路1~30號","33.4","1房/1廳/1衛","8 /共11層","9.48","0.76","--",0,7.9,75
"10403(實價)","華廈","宜蘭縣羅東鎮公正路89巷1~30號","19.3","3房/2廳/2衛","4 /共5層","27.12","6.69","--",0,12.9,350
"10402(實價)","住宅大樓","宜蘭縣羅東鎮倉前路61~90號","20.2","0房/0廳/1衛","1 /共12層","48.9","5.54","--",0,30.4,1488
"10402(實價)","華廈","宜蘭縣羅東鎮民權路151~180號","25.7","3房/2廳/2衛","4 /共5層","38.72","10.35","--",0,20.7,800
"10402(實價)","華廈","宜蘭縣羅東鎮中正路181~210號","33.5","0房/0廳/1衛","8 /共8層","146.75","21.79","--",0,7.5,1100
"10401(實價)","公寓","宜蘭縣羅東鎮和平路61~90號","28.3","8房/0廳/2衛","3 /共4層","39.4","11.34","--",0,10.2,400
"10401(實價)","住宅大樓","宜蘭縣羅東鎮倉前路61~90號","17.4","0房/0廳/1衛","12 /共12層","34.12","2.81","--",0,10.6,360
"10401(實價)","透天厝","宜蘭縣羅東鎮民生路121~150號","37.3","5房/3廳/3衛","1 /共3層","113.25","42.35","--",0,19.4,2200
"10401(實價)","透天厝","宜蘭縣羅東鎮愛國路181~210號","22.4","6房/2廳/3衛","1 /共4層","69.84","31.76","--",0,24.1,1680
"10401(實價)","透天厝","宜蘭縣羅東鎮公正街1~30號","0.3","0房/0廳/0衛","1 /共4層","60.26","18.76","--",0,49.8,3000
"10312(實價)","透天厝","宜蘭縣羅東鎮中山路三段241~270號","41.2","4房/3廳/3衛","1 /共3層","81.19","32.67","--",0,18.5,1500
"10312(實價)","透天厝","宜蘭縣羅東鎮公正路271~300號","36.5","5房/1廳/7衛","1 /共4層","136.97","41.44","--",0,11.2,1539
"10312(實價)","套房","宜蘭縣羅東鎮倉前路61~90號","17.3","1房/1廳/1衛","8 /共12層","16.95","1.4","--",0,14.9,253
"10312(實價)","套房","宜蘭縣羅東鎮中正北路31~60號","17","1房/1廳/1衛","6 /共10層","23.96","2.93","--",0,13.4,320
"10312(實價)","公寓","宜蘭縣羅東鎮中華路76巷1~30號","34.7","3房/1廳/2衛","1 /共4層","25.47","8.32","--",0,9.8,250
"10312(實價)","公寓","宜蘭縣羅東鎮天津路50巷1~30號","","3房/1廳/2衛","3 /共4層","29.37","9.23","--",0,8.9,260
"10312(實價)","華廈","宜蘭縣羅東鎮和平路91~120號","20.3","3房/2廳/1衛","4 /共7層","40.24","5.76","--",0,12.4,500
"10312(實價)","華廈","宜蘭縣羅東鎮和平路91~120號","20.3","0房/0廳/1衛","3 /共7層","16.04","2.21","--",0,15.6,250
"10312(實價)","公寓","宜蘭縣羅東鎮義和巷31~60號","21.8","2房/2廳/1衛","3 /共5層","23.61","5.54","--",0,11.8,278
"10312(實價)","華廈","宜蘭縣羅東鎮民生路91~120號","24.7","3房/2廳/2衛","4 /共5層","29.43","8.71","--",0,18.5,545
"10312(實價)","套房","宜蘭縣羅東鎮和平路91~120號","43","1房/1廳/1衛","4 /共4層","16.63","4.9","--",0,7.2,120
"10312(實價)","公寓","宜蘭縣羅東鎮和平路91~120號","23","3房/2廳/2衛","4 /共5層","31.77","8.23","--",0,9.3,295
"10312(實價)","公寓","宜蘭縣羅東鎮鍾山新村1~30號","29.8","2房/2廳/1衛","5 /共5層","30.03","8.93","--",0,12.7,380
