"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","透天厝","桃園市八德區永福街82巷4弄1~30號","27.8","1房/2廳/2衛","1 /共2層","19.32","17.56","--",0,19.9,385
"10402(實價)","住宅大樓","桃園市八德區仁愛街1~30號","15.3","3房/2廳/2衛","10 /共13層","43.3","7.91","--",0,14.7,635
"10402(實價)","住宅大樓","桃園市八德區陸光街31~60號","15.3","3房/2廳/2衛","2 /共13層","41.05","7.31","--",0,14.4,590
"10401(實價)","公寓","桃園市八德區廣福路20巷20弄1~30號","28.3","4房/2廳/2衛","4 /共5層","35.97","8.89","--",0,10.6,380
"10401(實價)","透天厝","桃園市八德區永福街82巷14弄1~30號","1.3","3房/2廳/1衛","1 /共4層","28.92","14.24","--",0,11.7,338
"10401(實價)","住宅大樓","桃園市八德區陸光街31~60號","15.2","1房/1廳/1衛","1 /共13層","41.22","7.31","--",0,40,1650
"10401(實價)","華廈(含車位)","桃園市八德區福國北街61~90號","22.8","3房/1廳/2衛","4 /共8層","34.56","6.66","--",0,15,520
"10401(實價)","透天厝","桃園市八德區文化一街1~30號","40.3","4房/2廳/2衛","1 /共2層","33.01","20.51","--",0,12.1,400
"10401(實價)","透天厝","桃園市八德區永祥街19巷1~30號","41.2","3房/1廳/2衛","1 /共2層","18.64","12.08","--",0,23.6,440
"10401(實價)","公寓","桃園市八德區廣福路20巷27弄1~30號","28.7","3房/2廳/2衛","2 /共5層","27.22","7.37","--",0,14.1,385
"10312(實價)","透天厝","桃園市八德區永福街82巷14弄1~30號","42.9","1房/1廳/1衛","1 /共1層","6.13","9.61","--",0,14.7,90
"10312(實價)","透天厝","桃園市八德區永福街53巷1~30號","21.2","3房/2廳/3衛","1 /共3層","20.43","12.54","--",0,25.9,530
"10312(實價)","公寓","桃園市八德區永福西街10巷13弄1~30號","35.9","3房/2廳/1衛","1 /共4層","20.49","6.7","--",0,4.8,99
"10312(實價)","公寓","桃園市八德區忠勇街181巷1~30號","35.5","3房/2廳/1衛","4 /共4層","22.83","9.74","--",0,15.1,345
"10312(實價)","透天厝","桃園市八德區永福街108巷1~30號","40.7","3房/2廳/2衛","1 /共2層","37.33","19.87","--",0,10.7,400
"10312(實價)","住宅大樓","桃園市八德區陸光街66巷1~30號","15.1","3房/2廳/2衛","8 /共13層","42.59","7.91","--",0,14.7,625
"10311(實價)","住宅大樓(含車位)","桃園縣八德市和平路121~150號","1.3","3房/2廳/2衛","5 /共12層","48.73","6.37","--",0,19,925
"10311(實價)","華廈","桃園縣八德市福國北街61~90號","22.6","3房/2廳/2衛","3 /共8層","28.04","6.06","--",0,17.4,488
"10311(實價)","住宅大樓","桃園縣八德市仁愛街8巷1~30號","15","3房/2廳/2衛","13 /共13層","41.05","7.31","--",0,14.4,590
"10311(實價)","透天厝","桃園縣八德市永福街82巷14弄1~30號","42.8","2房/1廳/1衛","1 /共1層","12.57","16.95","--",0,16.7,210
"10311(實價)","透天厝","桃園市八德區介壽路一段901~930號","42.8","6房/3廳/4衛","1 /共3層","37.77","29.96","--",0,115.2,4350
"10311(實價)","華廈","桃園縣八德市義勇街66巷61~90號","8.2","2房/1廳/1衛","5 /共5層","24.85","8.04","--",0,16.3,405
"10311(實價)","住宅大樓","桃園縣八德市陸光街31~60號","15","3房/2廳/2衛","3 /共13層","42.34","7.76","--",0,9.4,400
"10311(實價)","住宅大樓(含車位)","桃園縣八德市介壽路一段961~990號","19.8","3房/2廳/2衛","5 /共12層","49.19","4.66","--",0,13.4,660
"10311(實價)","住宅大樓","桃園縣八德市陸光街31~60號","15","3房/2廳/2衛","5 /共13層","41.22","7.31","--",0,12.1,500
"10311(實價)","透天厝","桃園市八德區廣福路20巷35弄1~30號","29.1","4房/3廳/3衛","1 /共2層","29.96","13.62","--",0,30.1,902
"10311(實價)","住宅大樓","桃園縣八德市陸光街31~60號","15","3房/2廳/2衛","1 /共13層","42.08","7.46","--",0,17.8,750
"10311(實價)","公寓","桃園縣八德市廣福路20巷27弄1~30號","28.5","3房/2廳/2衛","4 /共5層","38.85","8.55","--",0,9,350
"10310(實價)","公寓(含車位)","桃園縣八德市大智路65巷1~30號","10.1","3房/2廳/2衛","3 /共5層","54.61","16.82","--",0,23.4,1280
"10310(實價)","住宅大樓","桃園縣八德市仁愛街8巷1~30號","14.9","3房/2廳/2衛","4 /共13層","41.05","7.31","--",0,13.6,560
"10310(實價)","公寓","桃園縣八德市廣福路93巷57弄1~30號","33.9","3房/2廳/2衛","2 /共4層","28.18","13.16","--",0,14.2,400
"10310(實價)","住宅大樓","桃園縣八德市仁愛街8巷1~30號","14.9","3房/2廳/2衛","8 /共13層","40.66","7.31","--",0,14.3,580
"10310(實價)","透天厝","桃園縣八德市義勇街88巷31~60號","8.1","0房/0廳/0衛","1 /共5層","84.38","25.01","--",0,20.5,1730
"10310(實價)","華廈","桃園縣八德市大忠街116巷1~30號","6.9","2房/2廳/1衛","5 /共10層","27.55","8.19","--",0,18.5,510
"10310(實價)","公寓","桃園縣八德市廣福路20巷27弄1~30號","28.4","3房/2廳/2衛","3 /共5層","31.16","6.93","--",0,10.4,325
"10310(實價)","住宅大樓","桃園縣八德市仁愛街8巷1~30號","14.9","3房/2廳/2衛","3 /共13層","41.05","7.31","--",0,15,614
"10310(實價)","公寓","桃園縣八德市廣福路20巷15弄1~30號","28.4","3房/1廳/2衛","2 /共5層","30.28","7.37","--",0,13.5,410
