"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","台北市大安區和平東路三段1巷72弄1~30號","29.8","2房/2廳/1衛","4 /共17層","26.26","5.03","--",0,75.4,1980
"10402(實價)","住宅大樓(含車位)","台北市大安區復興南路二段90巷1~30號","7.1","4房/2廳/2衛","10 /共12層","67.6","11.47","9.54",0,91.4,6180
"10402(實價)","華廈","台北市大安區和平東路二段118巷6弄1~30號","30.4","3房/2廳/1衛","4 /共7層","20.23","4.04","--",0,80.5,1628
"10402(實價)","公寓","台北市大安區瑞安街135巷1~30號","46.2","2房/2廳/1衛","3 /共4層","24.94","9.38","--",0,85,2120
"10402(實價)","套房","台北市大安區復興南路二段90巷1~30號","7.1","1房/1廳/1衛","7 /共12層","14.08","2.84","--",0,118.2,1665
"10401(實價)","住宅大樓","台北市大安區復興南路二段148巷1~30號","","3房/2廳/2衛","2 /共11層","35.24","5.05","--",0,75.2,2650
"10401(實價)","套房","台北市大安區四維路170巷31~60號","6","1房/1廳/1衛","7 /共8層","10.66","1.99","--",0,102.6,1093
"10401(實價)","套房(含車位)","台北市大安區瑞安街142巷1~30號","7.6","1房/1廳/1衛","8 /共13層","14.46","3.13","--",0,108.1,1563
"10401(實價)","公寓","台北市大安區瑞安街151~180號","","3房/2廳/1衛","2 /共4層","28.89","9.87","--",0,79.2,2288
"10401(實價)","華廈","台北市大安區瑞安街208巷47弄1~30號","19.7","0房/1廳/0衛","-1 /共6層","19.64","5.24","--",0,41.1,808
"10401(實價)","住宅大樓","台北市大安區辛亥路三段1~30號","","3房/2廳/2衛","4 /共12層","18.19","1.85","--",0,19.4,353
"10401(實價)","套房","台北市大安區四維路170巷31~60號","6","1房/1廳/1衛","8 /共8層","10.79","2.03","--",0,101.9,1100
"10401(實價)","住宅大樓(含車位)","台北市大安區瑞安街135巷1~30號","3","0房/0廳/0衛","4 /共14層","131.78","16.4","39.04",0,93.2,12288
"10401(實價)","住宅大樓(含車位)","台北市大安區瑞安街135巷1~30號","3","0房/0廳/0衛","7 /共14層","131.78","16.22","39.04",0,106.2,14000
"10401(實價)","住宅大樓(含車位)","台北市大安區瑞安街135巷1~30號","3","0房/0廳/0衛","7 /共14層","131.78","16.05","39.04",0,110,14500
"10401(實價)","華廈","台北市大安區和平東路二段118巷4弄1~30號","","3房/2廳/2衛","5 /共7層","41.65","9.51","--",0,90,3750
"10401(實價)","住宅大樓","台北市大安區和平東路二段271~300號","27.2","2房/1廳/1衛","2 /共12層","19.18","1.74","--",0,91.8,1760
"10401(實價)","華廈","台北市大安區復興南路二段171巷1~30號","21.1","3房/2廳/2衛","7 /共8層","39.56","14.93","--",0,77.1,3050
"10401(實價)","住宅大樓","台北市大安區和平東路三段1~30號","26.9","3房/2廳/2衛","3 /共12層","25.26","2.2","--",0,81.1,2050
"10401(實價)","華廈(含車位)","台北市大安區瑞安街244巷1~30號","16.6","3房/1廳/2衛","5 /共6層","39.11","11.9","--",0,78.8,3080
"10312(實價)","公寓","台北市大安區大安路二段141巷1~30號","","4房/1廳/2衛","2 /共4層","39.16","17.73","--",0,76.6,3000
"10312(實價)","住宅大樓","台北市大安區四維路198巷21弄1~30號","29.6","2房/2廳/1衛","19 /共19層","30.67","5.87","--",0,22.2,680
"10312(實價)","套房","台北市大安區敦化南路二段121~150號","","1房/1廳/1衛","2 /共16層","20.5","1.55","--",0,105.4,2160
"10312(實價)","公寓","台北市大安區瑞安街135巷1~30號","","3房/2廳/2衛","2 /共4層","37.18","12.76","--",0,40.3,1500
"10312(實價)","公寓","台北市大安區四維路170巷1~30號","39.7","4房/2廳/2衛","4 /共4層","30.24","9.81","--",0,73.3,2218
"10312(實價)","華廈","台北市大安區瑞安街208巷11弄1~30號","26.8","3房/2廳/2衛","3 /共7層","39.08","8.15","--",0,64,2500
"10312(實價)","住宅大樓","台北市大安區和平東路三段1巷72弄1~30號","29.6","3房/2廳/1衛","3 /共19層","31.03","6.03","--",0,64.1,1990
"10312(實價)","公寓","台北市大安區復興南路二段151~180號","","3房/2廳/2衛","2 /共4層","34.2","10.36","--",0,116.9,4000
"10312(實價)","華廈","台北市大安區四維路208巷1~30號","29.3","3房/2廳/2衛","4 /共6層","33.6","7.87","--",0,91.3,3069
"10312(實價)","住宅大樓","台北市大安區和平東路三段1~30號","","5房/3廳/3衛","12 /共12層","34.14","2.76","--",0,97.7,3336
"10312(實價)","華廈","台北市大安區復興南路二段90巷1~30號","8.7","2房/2廳/1衛","2 /共7層","11.62","3.39","--",0,116.8,1358
"10312(實價)","公寓","台北市大安區復興南路二段210巷1~30號","","4房/2廳/2衛","2 /共4層","50.01","18.98","--",0,64.3,3215
"10312(實價)","公寓","台北市大安區和平東路二段118巷4弄31~60號","","3房/2廳/2衛","2 /共5層","30.37","10.08","--",0,90.3,2743
"10312(實價)","住宅大樓(含車位)","台北市大安區復興南路二段171巷1~30號","9.5","4房/2廳/3衛","9 /共14層","92.19","9.05","--",500,90,8300
"10311(實價)","華廈","台北市大安區復興南路二段125巷1~30號","32.2","4房/2廳/2衛","5 /共7層","52.18","10.15","--",0,95.8,5000
"10311(實價)","套房","台北市大安區四維路170巷31~60號","5.8","1房/1廳/1衛","7 /共8層","19.51","3.66","--",0,106.2,2073
"10311(實價)","住宅大樓","台北市大安區和平東路三段31~60號","","2房/2廳/1衛","9 /共14層","15.2","1.59","--",0,102.5,1558
"10311(實價)","華廈","台北市大安區四維路170巷31~60號","5.8","1房/1廳/1衛","4 /共8層","18.57","3.49","--",0,95.9,1782
"10311(實價)","住宅大樓(含車位)","台北市大安區和平東路二段311巷31~60號","29.5","3房/2廳/2衛","2 /共19層","16.5","3.19","--",0,27.3,450
"10311(實價)","公寓","台北市大安區復興南路二段151巷31~60號","","3房/2廳/1衛","1 /共4層","37.74","15.96","--",0,71.5,2700
"10311(實價)","住宅大樓","台北市大安區和平東路二段265巷25弄1~30號","29.5","4房/2廳/2衛","14 /共17層","44.79","8.7","--",0,79.6,3565
