"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","新北市土城區學士路12巷1~30號","17.8","2房/1廳/1衛","3 /共16層","26.81","2.91","--",0,28,750
"10403(實價)","住宅大樓","新北市土城區學成路91巷1~30號","21.3","3房/2廳/1衛","8 /共12層","25.94","3.61","--",0,43.9,1140
"10402(實價)","公寓","新北市土城區學成路22巷2弄1~30號","28.1","3房/2廳/2衛","5 /共5層","33.4","8.85","--",0,26.9,900
"10402(實價)","套房","新北市土城區學府路一段121~150號","19.8","1房/1廳/1衛","14 /共18層","9.65","1.83","--",0,39.6,382
"10402(實價)","公寓","新北市土城區中央路一段121巷10弄1~30號","31.3","4房/2廳/2衛","1 /共5層","30.25","7.3","--",0,42,1270
"10402(實價)","套房","新北市土城區學享街31~60號","6.3","1房/1廳/1衛","10 /共14層","14.84","2.32","--",0,43,638
"10401(實價)","公寓","新北市土城區學府路一段237巷1~30號","29.3","2房/2廳/2衛","1 /共4層","23.25","7.5","--",0,38.7,900
"10401(實價)","公寓","新北市土城區學府路一段121~150號","33.2","3房/2廳/1衛","4 /共5層","30.89","10.65","--",0,30.9,956
"10401(實價)","住宅大樓","新北市土城區學府路一段121~150號","19.7","2房/2廳/1衛","12 /共18層","23.65","4.46","--",0,38.1,900
"10401(實價)","住宅大樓(含車位)","新北市土城區學府路一段126巷1~30號","19.7","3房/2廳/2衛","3 /共14層","46.55","6.42","--",0,34.5,1604
"10401(實價)","公寓","新北市土城區裕生路67巷2弄1~30號","34.3","3房/2廳/2衛","5 /共5層","28.21","7.81","--",0,36.5,1030
"10401(實價)","公寓","新北市土城區裕民路92巷25弄1~30號","26.3","3房/2廳/1衛","2 /共5層","26.15","7.34","--",0,30.6,800
"10401(實價)","華廈","新北市土城區裕生路21巷6弄31~60號","15.3","0房/0廳/0衛","-1 /共8層","89.5","12.52","--",0,34.2,3058
"10401(實價)","住宅大樓(含車位)","新北市土城區學府路一段164巷1~30號","19.4","4房/2廳/2衛","3 /共17層","62.07","8.07","--",0,25,1550
"10401(實價)","住宅大樓(含車位)","新北市土城區學士路12巷1~30號","17.7","3房/2廳/2衛","8 /共16層","48.09","5.04","13.18",0,30.2,1452
"10401(實價)","住宅大樓(含車位)","新北市土城區學府路一段126巷1~30號","20.1","3房/2廳/2衛","6 /共14層","44.72","7.31","--",0,36.4,1630
"10312(實價)","公寓","新北市土城區中央路一段45巷2弄1~30號","26.1","5房/2廳/2衛","4 /共5層","41.41","9.25","--",0,27.8,1150
"10312(實價)","套房","新北市土城區裕民路114巷1~30號","19.1","1房/1廳/1衛","2 /共17層","12.17","1.43","--",0,40.3,490
"10312(實價)","住宅大樓(含車位)","新北市土城區學成路31~60號","19.6","3房/2廳/2衛","7 /共15層","47.04","7.04","--",0,26.6,1250
"10312(實價)","華廈(含車位)","新北市土城區裕生路21巷6弄1~30號","15.2","3房/2廳/2衛","3 /共8層","38.17","5.3","10.6",0,38.8,1480
"10312(實價)","住宅大樓","新北市土城區學府路一段126巷31~60號","19.8","2房/2廳/1衛","14 /共16層","25.81","4.68","--",0,42.9,1107
"10312(實價)","住宅大樓","新北市土城區明德路二段31~60號","16.8","2房/2廳/1衛","14 /共21層","24.61","2.1","--",0,43.4,1068
"10312(實價)","公寓","新北市土城區學府路一段219巷1~30號","29.3","3房/2廳/2衛","5 /共5層","27.47","7.5","--",0,30.9,850
"10312(實價)","公寓","新北市土城區裕生路82巷1~30號","38.4","4房/2廳/2衛","4 /共4層","31.34","11.01","--",0,35.7,1118
"10312(實價)","華廈","新北市土城區學成路108巷1~30號","21.3","3房/2廳/1衛","3 /共7層","28.51","5.32","--",0,34.4,980
"10312(實價)","公寓","新北市土城區學府路一段229巷1~30號","29.3","3房/1廳/1衛","1 /共5層","12.45","4.04","--",0,56.2,700
"10312(實價)","公寓","新北市土城區裕民路61巷1~30號","29.3","3房/2廳/2衛","2 /共5層","25.99","7.71","--",0,26.9,700
"10312(實價)","華廈","新北市土城區明德路二段61~90號","16.8","0房/1廳/1衛","6 /共10層","87.57","7.45","--",0,48.5,4247
"10312(實價)","華廈","新北市土城區明德路二段61~90號","16.8","0房/1廳/1衛","6 /共10層","87.57","7.45","--",0,48.5,4247
"10312(實價)","住宅大樓","新北市土城區學享街31~60號","6.1","2房/1廳/1衛","8 /共14層","15.61","2.41","--",0,46.8,730
"10312(實價)","套房","新北市土城區學享街31~60號","6.1","1房/1廳/1衛","10 /共14層","15.61","2.41","--",0,46.1,720
"10312(實價)","華廈","新北市土城區學成路94巷9弄1~30號","21.4","2房/2廳/1衛","6 /共7層","18.88","3.33","--",0,39.7,750
