"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","透天厝","苗栗縣竹南鎮照南里23鄰立達街91~120號","5.8","4房/3廳/4衛","1 /共4層","74.29","37.89","--",0,21.5,1600
"10402(實價)","華廈(含車位)","苗栗縣竹南鎮新南里22鄰維新路181~210號","19.3","3房/2廳/2衛","7 /共8層","39.34","6.76","--",0,10.7,420
"10401(實價)","透天厝","苗栗縣竹南鎮博愛街162巷1~30號","37.3","4房/2廳/3衛","1 /共2層","32.57","26.62","--",0,15.4,500
"10401(實價)","透天厝","苗栗縣竹南鎮照南里27鄰光復路241~270號","2.3","4房/2廳/3衛","1 /共4層","77.67","29.04","--",0,29.6,2300
"10401(實價)","透天厝","苗栗縣竹南鎮正南里28鄰福德路121~150號","34.6","5房/2廳/3衛","1 /共4層","68.39","27.83","--",0,13.2,900
"10401(實價)","套房(含車位)","苗栗縣竹南鎮竹南里21鄰延平路91~120號","17.3","1房/1廳/1衛","6 /共8層","30.1","4.26","--",0,12,362
"10312(實價)","公寓","苗栗縣竹南鎮照南里18鄰自由街61~90號","29.3","3房/2廳/1衛","1 /共5層","26.64","9.38","--",0,11.6,310
"10312(實價)","透天厝","苗栗縣竹南鎮照南里27鄰光復路241~270號","2.2","8房/1廳/9衛","1 /共4層","77.67","29.05","--",0,29.6,2298
"10312(實價)","透天厝","苗栗縣竹南鎮立達街140巷1~30號","4.3","5房/1廳/6衛","1 /共5層","0.83","0.34","--",0,5.6,4
"10311(實價)","住宅大樓(含車位)","苗栗縣竹南鎮竹南里12鄰民權街51巷1~30號","19","4房/2廳/2衛","6 /共16層","41.82","3.26","--",0,13.2,550
"10311(實價)","透天厝","苗栗縣竹南鎮照南里25鄰立達街180巷1~30號","2.2","6房/2廳/5衛","1 /共5層","128.34","64.77","--",0,21,2700
"10311(實價)","華廈(含車位)","苗栗縣竹南鎮竹南里21鄰博愛街31~60號","17.1","3房/2廳/2衛","8 /共8層","61.19","8.37","--",0,12.9,788
"10311(實價)","住宅大樓(含車位)","苗栗縣竹南鎮竹南里12鄰民權街51巷1~30號","19","3房/2廳/2衛","7 /共16層","41.82","3.26","--",0,11.2,470
"10311(實價)","華廈","苗栗縣竹南鎮竹南里15鄰民族街61~90號","16","2房/1廳/1衛","16 /共18層","32.3","1.12","--",0,8.4,270
"10311(實價)","透天厝","苗栗縣竹南鎮正南里20鄰光復路1~30號","48.7","0房/0廳/0衛","1 /共3層","104.42","51.35","--",0,10.5,1100
"10310(實價)","透天厝","苗栗縣竹南鎮照南里14鄰光復路193巷1~30號","41.8","7房/1廳/7衛","1 /共2層","32.88","20.87","--",0,21.9,720
"10310(實價)","透天厝","苗栗縣竹南鎮照南里25鄰立達街180巷1~30號","2.1","6房/2廳/5衛","1 /共5層","127.85","64.77","--",0,21.1,2700
"10310(實價)","華廈","苗栗縣竹南鎮正南里25鄰福德路121~150號","19.8","4房/2廳/2衛","5 /共7層","49.33","8.5","--",0,10.1,500
"10310(實價)","透天厝","苗栗縣竹南鎮正南里26鄰福德路91~120號","43","4房/2廳/3衛","1 /共3層","61.98","26.92","--",0,8.1,500
"10310(實價)","透天厝","苗栗縣竹南鎮竹南里8鄰民權街31~60號","61.3","3房/1廳/2衛","1 /共2層","43.79","22.99","--",0,12.6,550
