"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","住宅大樓","台北市中山區復興北路190巷1~30號","28.7","2房/2廳/1衛","13 /共14層","25.62","4.9","--",0,70.3,1800
"10402(實價)","住宅大樓","台北市中山區民生東路三段88巷1~30號","28.9","3房/2廳/2衛","14 /共15層","34.86","7.28","--",0,70.3,2450
"10402(實價)","住宅大樓","台北市中山區復興北路331~360號","34.1","6房/0廳/6衛","12 /共12層","70.96","6.04","--",0,71.9,5100
"10401(實價)","住宅大樓","台北市松山區民權東路三段160巷1~30號","34.4","2房/1廳/1衛","11 /共12層","21.47","5.09","--",0,76.3,1638
"10401(實價)","住宅大樓(含車位)","台北市松山區民生東路三段130巷1~30號","21.7","0房/0廳/0衛","12 /共14層","350.92","34.71","65.16",1500,70,21500
"10401(實價)","住宅大樓","台北市松山區慶城街61~90號","27.1","3房/2廳/2衛","10 /共17層","19.91","3.29","--",0,31.2,622
"10401(實價)","公寓","台北市松山區興安街181~210號","","1房/2廳/1衛","3 /共3層","16.44","9.28","--",0,82.1,1350
"10401(實價)","住宅大樓","台北市松山區復興北路151~180號","","1房/1廳/1衛","10 /共12層","31.79","2.82","--",0,50,1589
"10401(實價)","住宅大樓","台北市松山區復興北路151~180號","","0房/0廳/1衛","10 /共12層","10.41","0.92","--",0,50,520
"10401(實價)","住宅大樓","台北市松山區復興北路151~180號","","0房/0廳/1衛","10 /共12層","10.22","0.92","--",0,50,510
"10401(實價)","華廈","台北市松山區復興北路313巷1~30號","35.1","2房/2廳/2衛","1 /共7層","60.06","11.71","--",0,89.9,5400
"10312(實價)","公寓","台北市中山區錦州街426巷1弄1~30號","","3房/2廳/1衛","4 /共4層","26.87","13.46","--",0,47.2,1268
"10312(實價)","華廈","台北市松山區敦化北路222巷1~30號","34","3房/2廳/2衛","3 /共7層","38.59","5.72","--",0,67.2,2595
"10312(實價)","住宅大樓","台北市中山區復興北路190巷1~30號","28.5","2房/2廳/1衛","7 /共15層","25.62","4.9","--",0,74.9,1920
"10312(實價)","住宅大樓","台北市松山區復興北路211~240號","29.6","3房/2廳/2衛","7 /共14層","31.44","5.1","--",0,67.1,2110
"10312(實價)","公寓","台北市松山區民生東路三段130巷18弄1~30號","28.9","3房/2廳/2衛","4 /共5層","38.48","10.61","--",0,67.6,2600
"10312(實價)","住宅大樓","台北市中山區興安街61~90號","28.8","3房/2廳/2衛","4 /共15層","33.81","6.9","--",0,71.6,2420
