"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓","彰化縣彰化市仁愛路102巷1~30號","24.8","3房/2廳/3衛","4 /共11層","41.78","9.21","--",0,11.5,480
"10402(實價)","透天厝","彰化縣彰化市曉陽路301巷6弄1~30號","46.4","3房/2廳/1衛","1 /共1層","16.46","21.18","--",0,14.9,245
"10402(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2.2","5房/2廳/5衛","1 /共4層","96.84","31.48","--",0,19.6,1900
"10401(實價)","透天厝","彰化縣彰化市民權路247巷1~30號","40.2","4房/3廳/3衛","1 /共4層","78.02","39.89","--",0,38.4,2995
"10401(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2.1","5房/2廳/5衛","1 /共4層","83","29.11","--",0,21.1,1750
"10401(實價)","透天厝","彰化縣彰化市永生里華山路91~120號","44.3","3房/2廳/3衛","1 /共4層","96.97","30.55","--",0,17.5,1700
"10401(實價)","華廈","彰化縣彰化市中正路二段503巷2弄1~30號","27","3房/2廳/2衛","2 /共7層","22.39","6.69","--",0,15.6,350
"10312(實價)","透天厝","彰化縣彰化市民族路219巷61~90號","43","0房/0廳/0衛","1 /共1層","11.47","16.33","--",0,18.3,210
"10312(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2","5房/2廳/5衛","1 /共4層","96.06","32.29","--",0,19.4,1860
"10312(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2","5房/2廳/5衛","1 /共4層","95.11","36.22","--",0,20,1900
"10312(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2","5房/2廳/5衛","1 /共4層","95.68","36.83","--",0,19.9,1900
"10312(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2","4房/3廳/5衛","1 /共4層","96.84","31.48","--",0,18.3,1775
"10312(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2","5房/2廳/5衛","1 /共4層","92.97","36.22","--",0,20.4,1900
"10312(實價)","華廈","彰化縣彰化市華山路273巷32弄1~30號","16","3房/2廳/2衛","3 /共9層","31.87","6.66","--",0,14.7,468
"10312(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","2","5房/2廳/5衛","1 /共4層","95.85","35.62","--",0,19.3,1850
"10312(實價)","住宅大樓(含車位)","彰化縣彰化市曉陽路91~120號","16.5","4房/2廳/3衛","9 /共14層","70.61","4.7","--",0,14.2,1000
"10312(實價)","公寓","彰化縣彰化市中華路361~390號","25.4","5房/0廳/5衛","4 /共5層","32.76","7.75","--",0,9.6,315
"10312(實價)","住宅大樓(含車位)","彰化縣彰化市仁愛路102巷1~30號","24.5","3房/2廳/2衛","7 /共11層","56.18","9.21","--",0,6.2,350
"10312(實價)","透天厝","彰化縣彰化市南瑤路391~420號","47.6","3房/2廳/2衛","1 /共2層","71.36","60.8","--",0,17.4,1242
"10311(實價)","華廈","彰化縣彰化市民族路129巷38弄1~30號","20.9","2房/1廳/2衛","7 /共7層","35.06","5.25","--",0,10,350
"10311(實價)","公寓","彰化縣彰化市民族路395巷31~60號","21.8","3房/2廳/2衛","4 /共5層","23.86","7.56","--",0,13,310
"10311(實價)","華廈(含車位)","彰化縣彰化市南瑤路353巷1~30號","21.8","3房/2廳/2衛","10 /共11層","35.38","6.02","--",0,10.2,360
"10311(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","1.9","5房/2廳/5衛","1 /共4層","100.18","37.73","--",0,24,2400
"10311(實價)","公寓","彰化縣彰化市仁愛路137巷16弄1~30號","27.8","3房/2廳/2衛","4 /共5層","26.93","9.5","--",0,10.4,280
"10311(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","1.9","5房/2廳/5衛","1 /共4層","96.84","31.48","--",0,19.4,1880
"10311(實價)","華廈","彰化縣彰化市仁愛路137巷16弄1~30號","27.8","3房/2廳/2衛","5 /共5層","26.93","9.5","--",0,11.1,300
"10311(實價)","公寓","彰化縣彰化市民權路176巷1~30號","29.4","3房/2廳/2衛","3 /共5層","16.62","4.73","--",0,12.6,210
"10311(實價)","華廈(含車位)","彰化縣彰化市民族路129巷38弄1~30號","20.9","3房/2廳/2衛","3 /共8層","45.86","7.49","--",0,11.3,520
"10311(實價)","透天厝","彰化縣彰化市民族路345巷1~30號","53.1","0房/0廳/0衛","1 /共2層","25.33","18.15","--",0,20.4,516
"10311(實價)","透天厝","彰化縣彰化市民族路451~480號","42.1","5房/2廳/3衛","1 /共4層","221.22","82.89","--",0,17.6,3900
"10310(實價)","公寓","彰化縣彰化市華山路273巷1~30號","25.3","2房/1廳/1衛","3 /共5層","34.04","9.48","--",0,11.7,400
"10310(實價)","華廈","彰化縣彰化市華山路273巷32弄1~30號","15.8","2房/2廳/1衛","8 /共9層","26.67","5.92","--",0,12.9,345
"10310(實價)","透天厝","彰化縣彰化市曉陽路159巷1~30號","42.2","4房/2廳/3衛","1 /共3層","37.04","14.82","--",0,3.7,136
"10310(實價)","住宅大樓","彰化縣彰化市華山路31~60號","19.6","0房/0廳/0衛","11 /共11層","159.41","14.73","--",0,9.3,1480
"10310(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","1.8","5房/2廳/5衛","1 /共4層","95.68","36.68","--",0,20.8,1988
"10310(實價)","公寓","彰化縣彰化市民族路201巷1~30號","34.9","3房/2廳/2衛","3 /共4層","26.86","8.77","--",0,7.1,190
"10310(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","1.8","5房/2廳/4衛","1 /共4層","96.11","31.68","--",0,20.5,1968
"10310(實價)","透天厝(含車位)","彰化縣彰化市華山路273巷1~30號","1.8","5房/2廳/4衛","1 /共4層","96.84","31.48","--",0,20.3,1968
"10310(實價)","華廈","彰化縣彰化市民族路129巷31~60號","20.8","3房/2廳/2衛","1 /共8層","46.74","9.34","--",0,15,700
