"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","透天厝","嘉義市嘉義市興南里9鄰吳鳳南路25巷1~30號","46.3","3房/2廳/2衛","1 /共2層","25.56","20.27","--",0,13.7,350
"10401(實價)","透天厝","嘉義市嘉義市吳鳳南路37巷1~30號","41.3","4房/2廳/3衛","1 /共2層","36.83","66.25","--",0,32.6,1200
"10312(實價)","公寓(含車位)","嘉義市嘉義市吳鳳南路17巷1~30號","25.4","3房/2廳/2衛","3 /共5層","43.63","11.59","--",0,7.4,322
"10312(實價)","透天厝","嘉義市嘉義市垂楊路211巷1弄1~30號","1.6","4房/2廳/5衛","1 /共5層","81.76","29.95","--",0,15.4,1260
"10312(實價)","透天厝","嘉義市嘉義市和平路161巷1~30號","46.8","3房/2廳/1衛","1 /共2層","17.75","18.45","--",0,14.6,260
"10312(實價)","透天厝","嘉義市嘉義市朝陽街31~60號","40","4房/2廳/2衛","1 /共2層","30.2","19.66","--",0,18.9,570
"10312(實價)","透天厝","嘉義市嘉義市安和街60巷1~30號","41.4","5房/1廳/3衛","1 /共2層","21.3","10.59","--",0,7.6,162
"10312(實價)","透天厝","嘉義市嘉義市文昌街91~120號","37.1","4房/2廳/3衛","1 /共3層","33.44","25.41","--",0,44.9,1500
"10312(實價)","透天厝","嘉義市嘉義市南門街1~30號","24.8","4房/1廳/4衛","1 /共4層","39.09","16.94","--",0,12,468
"10311(實價)","透天厝","嘉義市嘉義市新開里2鄰市宅街22巷2弄1~30號","45.3","3房/1廳/3衛","1 /共2層","23.23","16.33","--",0,11.2,260
"10311(實價)","透天厝","嘉義市嘉義市里4鄰吳鳳南路83巷61~90號","37.3","3房/1廳/1衛","1 /共2層","32.63","0","--",0,2.3,75
"10310(實價)","華廈(含車位)","嘉義市嘉義市市宅街31~60號","20.3","3房/2廳/2衛","2 /共7層","35.81","6.72","--",0,9.8,350
"10310(實價)","套房","嘉義市嘉義市安和街31~60號","21","1房/0廳/1衛","4 /共6層","9.4","1.9","--",0,5.6,53
"10310(實價)","華廈","嘉義市嘉義市民族路31~60號","21.7","3房/2廳/2衛","7 /共10層","37.26","4.92","--",0,13.1,488
"10310(實價)","透天厝","嘉義市嘉義市宣信街211~240號","21.3","6房/2廳/7衛","1 /共4層","71.51","27.53","--",0,4.2,300
"10310(實價)","透天厝","嘉義市嘉義市朝陽街18巷1~30號","45.1","3房/1廳/3衛","1 /共2層","21.98","16.94","--",0,19.1,420
