"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","華廈(含車位)","新北市三重區大同北路115巷1~30號","21","3房/2廳/2衛","1 /共6層","36.83","8.5","6.16",0,34.8,1280
"10403(實價)","透天厝","新北市三重區重新路二段36巷1~30號","","0房/0廳/0衛","1 /共1層","6.05","7.71","--",0,67.8,410
"10403(實價)","套房","新北市三重區大智街1~30號","22.6","1房/1廳/1衛","2 /共7層","10.12","2.14","--",0,29,293
"10402(實價)","公寓","新北市三重區六張街151~180號","38.3","4房/2廳/1衛","3 /共4層","18.45","6.66","--",0,37.9,700
"10402(實價)","公寓","新北市三重區國隆路1~30號","30.7","2房/2廳/1衛","5 /共5層","17.39","7.42","--",0,34.5,600
"10402(實價)","住宅大樓","新北市三重區重新路二段31~60號","6.6","2房/1廳/1衛","9 /共19層","25.84","2.9","--",0,49.1,1268
"10402(實價)","住宅大樓","新北市三重區大同北路121~150號","19.5","2房/1廳/1衛","14 /共18層","26.93","3.85","--",0,8.2,221
"10402(實價)","公寓","新北市三重區長樂街1~30號","36.2","0房/0廳/0衛","1 /共4層","18.45","5.8","--",0,47.7,880
"10402(實價)","透天厝","新北市三重區中央北路90巷1~30號","36.8","4房/2廳/4衛","1 /共3層","22.69","15.56","--",0,67,1520
"10402(實價)","住宅大樓","新北市三重區三和路二段1~30號","21.3","2房/1廳/1衛","7 /共11層","13.63","1.16","--",0,52.8,720
"10402(實價)","套房","新北市三重區三和路二段47巷1~30號","41.8","1房/1廳/1衛","1 /共4層","15.53","5.34","--",0,33.7,523
"10402(實價)","公寓","新北市三重區正義北路216巷1~30號","37.8","1房/1廳/1衛","4 /共4層","10.89","4.02","--",0,42.7,465
"10402(實價)","套房","新北市三重區三和路二段181~210號","8.3","1房/1廳/1衛","13 /共13層","11.27","1.02","--",0,39.2,442
"10401(實價)","住宅大樓","新北市三重區正義北路181~210號","5.8","1房/0廳/1衛","6 /共11層","13.18","1.39","--",0,55.4,730
"10401(實價)","公寓","新北市三重區安樂街31~60號","39.4","2房/1廳/2衛","4 /共4層","12.1","5.54","--",0,47.5,575
"10401(實價)","華廈","新北市三重區中正北路25巷1~30號","19.4","2房/1廳/1衛","1 /共7層","24.58","4.63","--",0,33.9,833
"10401(實價)","公寓","新北市三重區正義北路256巷91~120號","34.4","2房/1廳/1衛","1 /共4層","6.96","3.48","--",0,28.7,200
"10401(實價)","公寓","新北市三重區自強路一段160巷3弄1~30號","32","1房/1廳/1衛","1 /共5層","16.59","5.76","--",0,18.1,300
"10401(實價)","華廈","新北市三重區長壽街1~30號","16.8","2房/2廳/1衛","5 /共8層","20.46","3.32","--",0,48.3,988
"10401(實價)","住宅大樓","新北市三重區三和路二段181~210號","8.3","0房/0廳/1衛","6 /共13層","11.27","1.02","--",0,31.1,350
"10401(實價)","公寓","新北市三重區安慶街1~30號","30.3","2房/1廳/1衛","5 /共5層","13.65","4.16","--",0,51.7,705
"10401(實價)","公寓","新北市三重區安慶街181~210號","19.8","0房/0廳/1衛","5 /共5層","12.2","3.72","--",0,41.8,510
"10401(實價)","公寓","新北市三重區大同北路135巷1~30號","26.6","2房/1廳/2衛","4 /共5層","22.73","6.75","--",0,34.3,780
"10401(實價)","公寓","新北市三重區安慶街149巷1~30號","36.7","2房/0廳/2衛","2 /共4層","13.31","3.64","--",0,42.8,570
"10401(實價)","套房","新北市三重區雙園街1巷1~30號","31.7","1房/1廳/1衛","3 /共5層","13.31","3.87","--",0,39.1,520
