"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","公寓","台北市中山區天祥路60巷1~30號","39.4","3房/3廳/3衛","4 /共4層","3.34","0","--",0,62.8,210
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","11 /共17層","163.49","12.85","27.22",0,108.2,17690
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","12 /共17層","163.49","12.85","27.22",990,122.6,17690
"10403(實價)","住宅大樓(含車位)","台北市中山區中山區中山北路二段121~150號","0.3","3房/2廳/3衛","10 /共17層","164.27","12.85","27.22",910,121.8,17610
"10403(實價)","公寓","台北市大同區大龍街1~30號","","0房/0廳/0衛","1 /共3層","24.28","9.17","--",0,90.6,2200
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","13 /共17層","162.47","12.85","27.22",930,124.1,17710
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","12 /共17層","162.47","12.85","27.22",970,121,17330
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","6 /共17層","164.3","12.87","27.22",850,116.4,16803
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","10 /共17層","166.68","12.87","27.22",1050,117,17370
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","9 /共17層","173.34","12.89","36.29",0,103.7,17980
"10403(實價)","華廈","台北市中山區撫順街1~30號","19.6","3房/2廳/1衛","1 /共9層","57.69","5.61","--",0,117.9,6800
"10403(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.3","3房/2廳/3衛","6 /共17層","167.32","12.89","27.22",870,116.4,17177
"10402(實價)","華廈","台北市中山區雙城街10巷1~30號","16.8","2房/1廳/1衛","7 /共8層","21.54","2.93","--",0,69.6,1500
"10402(實價)","華廈","台北市中山區中山北路二段115巷1~30號","35.5","1房/0廳/1衛","3 /共6層","12.33","2.04","--",0,20.3,250
"10402(實價)","華廈","台北市大同區承德路三段51巷1~30號","32.3","0房/0廳/1衛","2 /共7層","35.87","6.79","--",0,39.3,1410
"10402(實價)","套房","台北市中山區雙城街18巷1~30號","8.3","1房/1廳/1衛","5 /共13層","13.42","1.59","--",0,68.6,920
"10402(實價)","公寓","台北市中山區雙城街28巷1~30號","45.4","3房/2廳/2衛","4 /共4層","20.78","9.23","--",0,68.8,1430
"10402(實價)","住宅大樓","台北市大同區民權西路121~150號","24.9","2房/2廳/1衛","6 /共18層","20.5","1.88","--",0,45.8,940
"10402(實價)","住宅大樓","台北市中山區農安街1~30號","5.7","1房/0廳/1衛","2 /共14層","8.05","0.48","--",0,39.7,320
"10402(實價)","華廈","台北市中山區民權東路一段7巷1~30號","36.4","1房/1廳/1衛","4 /共6層","20.42","4.93","--",0,68.5,1400
"10402(實價)","住宅大樓(含車位)","台北市中山區中山北路二段121~150號","0.2","3房/2廳/3衛","9 /共17層","157.61","12.83","18.14",0,112.8,17778
"10401(實價)","住宅大樓(含車位)","台北市中山區撫順街1~30號","3.6","1房/2廳/1衛","9 /共15層","29.79","2.48","3.4",0,77.2,2300
"10401(實價)","住宅大樓","台北市中山區農安街1~30號","5.6","0房/0廳/0衛","9 /共14層","16.09","0.96","--",0,69.2,1113
"10401(實價)","套房","台北市中山區中山北路三段1~30號","30.9","1房/1廳/1衛","4 /共12層","11.61","1.11","--",0,55.1,640
"10401(實價)","公寓","台北市中山區中山北路二段137巷1~30號","","9房/0廳/9衛","4 /共4層","36.88","10.44","--",0,51.5,1900
"10401(實價)","套房","台北市中山區撫順街1~30號","32.2","1房/0廳/1衛","7 /共8層","7.29","1.1","--",0,52.1,380
"10401(實價)","套房","台北市中山區天祥路61~90號","10.1","1房/1廳/1衛","14 /共14層","16.19","1.52","--",0,91.4,1480
"10401(實價)","套房","台北市中山區雙城街3巷1~30號","19.1","1房/1廳/1衛","7 /共15層","11.92","1.78","--",0,61.1,728
"10401(實價)","套房(含車位)","台北市大同區民權西路121~150號","6.6","1房/1廳/1衛","6 /共14層","17.14","1.31","4.18",0,64.2,1100
"10401(實價)","住宅大樓","台北市中山區中山北路三段31~60號","32.2","1房/1廳/1衛","12 /共12層","12.44","0.13","--",0,56.3,700
"10401(實價)","住宅大樓(含車位)","台北市中山區民權西路9巷1~30號","2.2","1房/1廳/1衛","12 /共14層","24.27","2.31","4.92",0,74.2,1800
"10401(實價)","住宅大樓(含車位)","台北市中山區撫順街1~30號","18.2","2房/2廳/2衛","8 /共11層","33.99","3.86","--",0,49.8,1694
"10401(實價)","住宅大樓","台北市中山區農安街1~30號","5.6","2房/1廳/1衛","12 /共14層","37.27","2.26","--",0,80.5,3000
"10401(實價)","套房","台北市中山區農安街1~30號","5.6","0房/0廳/0衛","2 /共14層","15.16","0.87","--",0,68.6,1040
"10401(實價)","套房","台北市中山區雙城街3巷1~30號","19.1","0房/0廳/0衛","13 /共15層","12.34","1.82","--",0,65.7,810
"10312(實價)","住宅大樓(含車位)","台北市大同區民權西路91~120號","3.8","4房/2廳/3衛","6 /共14層","37.79","2.87","--",0,45,1700
