"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10402(實價)","透天厝","台中市豐原區豐社路181~210號","33.4","3房/2廳/2衛","1 /共2層","28.14","24.41","--",0,23.7,668
"10401(實價)","透天厝","台中市豐原區西勢路22巷31~60號","38.8","3房/3廳/2衛","1 /共3層","37.13","21.18","--",0,14.7,545
"10401(實價)","透天厝","台中市豐原區西平街1~30號","34.9","4房/2廳/2衛","1 /共4層","48.84","20.26","--",0,7.8,379
"10401(實價)","華廈(含車位)","台中市豐原區瑞興路31~60號","18.8","4房/2廳/2衛","9 /共9層","52.82","7.52","--",0,12.3,650
"10401(實價)","透天厝","台中市豐原區安和路1~30號","42.7","4房/2廳/2衛","1 /共3層","57.73","21.48","--",0,19.6,1130
"10312(實價)","透天厝","台中市豐原區圓環南路121~150號","40.3","4房/1廳/4衛","1 /共3層","82.93","47.8","--",0,10.9,900
"10312(實價)","透天厝","台中市豐原區豐圳里豐社路芳泉巷1~30號","24.9","4房/2廳/2衛","1 /共2層","28.64","29.93","--",0,27.9,800
"10312(實價)","透天厝","台中市豐原區西勢路22巷1~30號","45.7","1房/2廳/1衛","1 /共1層","11.71","21.18","--",0,23.9,280
"10312(實價)","公寓","台中市豐原區瑞安街1~30號","28.3","3房/2廳/2衛","2 /共5層","30.02","8.12","--",0,5.2,157
"10311(實價)","透天厝","台中市豐原區豐社路57巷1~30號","50.8","2房/2廳/1衛","1 /共2層","19.36","15.43","--",0,10.8,210
"10310(實價)","透天厝","台中市豐原區西勢路22巷31~60號","40.4","6房/3廳/3衛","1 /共2層","44.27","42.05","--",0,20.4,905
"10310(實價)","透天厝","台中市豐原區成功路242巷1~30號","33.3","2房/2廳/1衛","1 /共2層","33.56","22.39","--",0,16.7,560
"10310(實價)","透天厝","台中市豐原區中正路541~570號","48.4","7房/2廳/3衛","1 /共2層","108.94","62.62","--",0,23.4,2550
"10310(實價)","透天厝","台中市豐原區豐社路181~210號","33.8","3房/2廳/3衛","1 /共2層","28.66","24.06","--",0,22.7,650
"10310(實價)","住宅大樓","台中市豐原區中正路654巷1~30號","19.7","3房/2廳/2衛","2 /共6層","31.67","6.92","--",0,9.8,310
"10310(實價)","住宅大樓(含車位)","台中市豐原區中正路511~540號","14.2","4房/2廳/2衛","2 /共16層","49.47","5.1","--",0,12.9,640
"10310(實價)","住宅大樓(含車位)","台中市豐原區中正路511~540號","14.2","3房/2廳/2衛","11 /共16層","39.34","4.08","--",0,16.9,665
