"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10403(實價)","住宅大樓(含車位)","台中市南屯區大墩十二街181~210號","20.3","3房/2廳/2衛","9 /共14層","39.83","3.27","--",0,23.3,926
"10403(實價)","住宅大樓(含車位)","台中市南屯區大墩十七街91~120號","10.1","3房/2廳/2衛","9 /共13層","38.96","3.67","5.83",0,27.7,1080
"10402(實價)","華廈(含車位)","台中市南屯區溝墘里大墩十六街1~30號","23.7","3房/2廳/2衛","5 /共7層","64.36","9.93","--",0,19.4,1250
"10402(實價)","住宅大樓(含車位)","台中市南屯區大聖街151~180號","16","4房/2廳/2衛","10 /共14層","77.89","6.62","--",0,23.8,1850
"10402(實價)","華廈","台中市南屯區大光街241~270號","21.1","3房/2廳/2衛","5 /共7層","33.23","5.61","--",0,16.6,550
"10402(實價)","住宅大樓(含車位)","台中市南屯區東興路三段211~240號","21.1","4房/2廳/2衛","5 /共13層","52.31","4.54","--",0,18.4,960
"10402(實價)","華廈(含車位)","台中市南屯區溝?鶢膜j墩十三街1~30號","22.7","2房/2廳/2衛","2 /共7層","31.71","5.46","--",80,16.2,515
"10402(實價)","住宅大樓(含車位)","台中市南屯區大業里大進街511~540號","20.7","3房/2廳/2衛","11 /共14層","35.09","3.72","--",0,21.9,770
"10402(實價)","華廈(含車位)","台中市南屯區大墩十三街1~30號","21.7","3房/2廳/2衛","5 /共8層","40.4","6.9","--",0,18.1,730
"10402(實價)","住宅大樓","台中市南屯區大墩十七街91~120號","10","3房/2廳/2衛","2 /共13層","37.17","4.11","--",0,24.4,908
"10402(實價)","住宅大樓","台中市西屯區大墩十七街91~120號","7.3","1房/1廳/1衛","9 /共12層","19.79","2.24","--",0,31.2,618
"10402(實價)","住宅大樓","台中市西屯區大墩十八街181~210號","17.3","3房/2廳/2衛","12 /共21層","57.69","5.22","--",0,21,1210
"10402(實價)","住宅大樓","台中市西區大業路1~30號","18.5","2房/1廳/1衛","10 /共14層","9.53","1.61","--",0,26.2,250
"10401(實價)","住宅大樓(含車位)","台中市南屯區大墩十六街31~60號","22.5","3房/2廳/2衛","8 /共12層","46.19","5.97","--",0,20,925
"10401(實價)","住宅大樓(含車位)","台中市南屯區大墩十二街181~210號","20.1","3房/2廳/2衛","10 /共14層","35.88","2.9","--",0,20.7,743
"10401(實價)","華廈","台中市南屯區大聖街301~330號","22.8","2房/1廳/2衛","1 /共7層","26.27","5.09","--",0,12.3,324
"10401(實價)","透天厝","台中市南屯區大業里大聖街421~450號","26.2","3房/3廳/3衛","1 /共3層","85.19","39.02","--",0,33.7,2870
"10401(實價)","住宅大樓(含車位)","台中市南屯區大進街511~540號","20.6","3房/2廳/2衛","14 /共14層","44.86","4.28","--",0,19,852
"10401(實價)","華廈","台中市南屯區大聖街301~330號","22.8","0房/0廳/0衛","2 /共7層","28.09","5.39","--",0,18.5,520
"10401(實價)","住宅大樓(含車位)","台中市西屯區大容西街121~150號","21.1","3房/2廳/2衛","8 /共14層","38.79","4.17","--",0,21.9,850
"10401(實價)","住宅大樓","台中市西區大業路1~30號","18.4","1房/1廳/2衛","1 /共14層","20.29","2.32","--",0,30.8,625
"10401(實價)","華廈","台中市西屯區大安街1~30號","25.5","3房/1廳/2衛","2 /共6層","42.63","8.58","--",0,18.3,780
"10401(實價)","華廈","台中市西屯區東興路三段301~330號","16.8","2房/2廳/1衛","7 /共8層","21.02","3.43","--",0,22.6,475
"10401(實價)","住宅大樓(含車位)","台中市西屯區大隆路61~90號","20.8","3房/2廳/2衛","7 /共13層","37.52","3.31","--",0,18.7,700
"10401(實價)","住宅大樓","台中市西屯區大墩十七街91~120號","7.2","1房/1廳/1衛","11 /共12層","21.01","2.41","--",0,29,610
