1160,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市中和區景新街336號&c8=500&s1=1&s2=10310_10403"""
0174,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市板橋區三民路二段188號&c8=500&s1=1&s2=10310_10403"""
0484,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市板橋區遠東路5號1樓&c8=500&s1=1&s2=10310_10403"""
0587,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市板橋區中山路一段182號&c8=500&s1=1&s2=10310_10403"""
1078,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市板橋區中山路二段101號&c8=500&s1=1&s2=10310_10403"""
1171,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市板橋區文化路二段90號&c8=500&s1=1&s2=10310_10403"""
0255,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市三重區三和路四段380號&c8=500&s1=1&s2=10310_10403"""
0325,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市三重區重新路四段65號&c8=500&s1=1&s2=10310_10403"""
0853,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市三重區正義北路132號&c8=500&s1=1&s2=10310_10403"""
0945,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市三重區光復路一段85之1號&c8=500&s1=1&s2=10310_10403"""
0266,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市土城區裕民路116號&c8=500&s1=1&s2=10310_10403"""
1207,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市土城區中央路四段2號&c8=500&s1=1&s2=10310_10403"""
0370,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市樹林區中山路一段103號&c8=500&s1=1&s2=10310_10403"""
1045,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市樹林區學成路526號&c8=500&s1=1&s2=10310_10403"""
1012,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市樹林區三俊街114號&c8=500&s1=1&s2=10310_10403"""
0543,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市五股區五權路1號&c8=500&s1=1&s2=10310_10403"""
0554,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市新店區民權路69號&c8=500&s1=1&s2=10310_10403"""
0901,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市新店區北新路一段10號&c8=500&s1=1&s2=10310_10403"""
0820,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市蘆洲區長榮路26號&c8=500&s1=1&s2=10310_10403"""
0602,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市泰山區明志路二段55號&c8=500&s1=1&s2=10310_10403"""
1230,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=新北市汐止區大同路一段237號&c8=500&s1=1&s2=10310_10403"""
0185,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市桃園區三民路二段300號&c8=500&s1=1&s2=10310_10403"""
0842,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市桃園區中山路551號&c8=500&s1=1&s2=10310_10403"""
1090,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市桃園區桃鶯路445之1號&c8=500&s1=1&s2=10310_10403"""
1322,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市桃園區新埔六街99號1樓&c8=500&s1=1&s2=10310_10403"""
0886,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市龜山區復興一路230號&c8=500&s1=1&s2=10310_10403"""
0613,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市蘆竹區中正路346號&c8=500&s1=1&s2=10310_10403"""
0277,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市八德區介壽路一段870號&c8=500&s1=1&s2=10310_10403"""
0130,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市中壢區中山路126號&c8=500&s1=1&s2=10310_10403"""
0473,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市中壢區民族路328號&c8=500&s1=1&s2=10310_10403"""
1333,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=桃園市中壢區中北路二段239號&c8=500&s1=1&s2=10310_10403"""
