"brh","cu.grp","m.clerk.num","m.serv","m.wait","m.tkt.num","m.wait.num","sd.clerk.num","sd.serv","sd.wait","sd.tkt.num","sd.wait.num"
"1067","GRP1",5.44262295081967,266.906998259588,379.940098349641,43.172131147541,5.47706997951564,1.31141952190903,43.9500325682149,283.05665088141,77.7057059524552,3.83913616973249
"1078","GRP1",6.47540983606557,440.966364233264,178.183733737464,67.6803278688525,2.7081538655571,0.718275192481167,74.3832212927322,114.554783349792,109.872372721694,1.45008406483348
"1089","GRP1",5.13934426229508,528.187634533488,65.3879553281413,57.7213114754098,1.45185224222988,0.998474652943234,101.908075551329,54.8156962664322,94.4933652220784,0.597030864442297
"1090","GRP1",7.69672131147541,552.523409292666,208.889798226083,71.8196721311475,2.71357384403483,1.23909687360864,103.065827367478,186.613925724538,98.3235522757545,2.18732950634205
"1115","GRP1",5.9016393442623,359.78945167106,355.33443029459,53.7459016393443,4.66683455301687,0.875845150900883,42.2410469331366,233.179380354217,85.9423756083888,3.19885533177921
"1126","GRP1",5.13934426229508,457.937095159102,203.15303069184,48.8934426229508,2.54560381022568,1.24857322718553,84.5237961570994,133.661248245839,83.9468355348483,1.49464761675918
"1137","GRP1",5.78688524590164,366.963364824449,152.010245600273,62.7868852459016,2.77546581142729,1.1443682308941,66.4728369445299,222.710636436724,104.376799099312,2.97750662330216
"1148","GRP1",3.9672131147541,248.60282342028,309.960872585246,78.3852459016394,3.7411287524702,0.654727578570379,98.9990032268947,252.564047763032,106.864511942688,3.07773248182083
"1159","GRP1",9,360.641334872228,209.868024787344,49.2295081967213,3.52479587542644,1.42004539561939,49.1728027478505,166.75476039524,81.0390974802736,2.52439637099033
"1171","GRP1",5.55737704918033,344.755571162036,316.452471370506,57.4836065573771,4.61186170611063,1.02891405746579,64.2881646985289,317.154920203293,91.8577082884676,4.69284455127472
"1182","GRP1",4.81147540983607,663.969928212252,94.1827416074548,49.0409836065574,1.42121481244579,1.28134721981883,118.8415223767,56.9200435006397,77.2854960082382,0.394343204152967
"1193","GRP1",5.5327868852459,424.331750889212,231.813485179293,68.0245901639344,2.74112333074176,1.00564050745771,68.8312165113745,148.256279217087,106.66061594437,1.4508823144966
"1207","GRP1",7.42622950819672,489.631933800344,267.739336472013,61.1639344262295,3.06729890595227,1.40199405091159,108.604962843095,228.91076942407,88.594289375852,2.32839401680111
"1218","GRP1",6.89344262295082,472.942296848975,110.726901028779,62.3852459016393,1.83854867945488,1.38353587646799,93.5401635155416,63.2193421120332,90.036672668117,0.829900410163222
"1241","GRP1",6.02459016393443,359.708002074185,306.041061298951,51.5573770491803,4.67872049857732,0.885728114861537,76.2168255674056,200.705499759643,93.9630707466377,3.42015408801571
"1252","GRP1",5.99180327868852,444.278052593577,71.6838476712318,60.6967213114754,1.47118515658313,0.807975754886883,77.9453990969243,67.556584594467,93.4346361304564,0.641500592376936
"1263","GRP1",4.63114754098361,269.764891468646,250.486428137608,62.4672131147541,2.62119684441516,0.658081605531835,78.6894722435888,149.746366735446,97.738408196559,1.55473660186317
"1285","GRP1",6.4344262295082,373.835070079908,132.72914954015,50.9918032786885,2.56847387408426,1.39056861500083,64.2701051958687,100.541347110494,81.497603869014,1.86092285487444
"1296","GRP1",5.40983606557377,358.695636545902,134.14248463728,61.6639344262295,2.3278667301189,0.977043088120425,40.1583149899634,111.832890215544,95.7167490249042,1.626926932124
"1300","GRP1",6.26229508196721,285.253129674154,43.522393185273,76.827868852459,1.48436099925405,1.58402812547305,40.6955886902655,45.4751371837476,109.041101707275,0.733864556533751
"1333","GRP1",5.63114754098361,462.821758417065,151.592126172807,52.4508196721311,2.34135916680563,0.955201676356655,96.4358820345311,149.531785605041,88.6773427377313,1.9762635601036
"1344","GRP1",5.90983606557377,585.944189096842,108.853329784063,63.0819672131148,1.51192235602117,1.10598744900935,95.8236107526434,68.9292760753824,95.5205477582283,0.531713179327824
"1377","GRP1",6.45901639344262,698.544387248087,102.979855331937,52.0491803278689,1.57977615757219,0.988759478090682,132.119883199388,87.6340840438879,84.0092333039311,0.762416165897469
"1388","GRP1",6.36885245901639,193.991053663067,151.939893576032,55.672131147541,2.46257346264557,1.05392473637949,27.7763789173465,111.308647637008,91.6654393467204,1.44747629725337
"0015","GRP2",3.90163934426229,1162.94384986328,250.375990158324,48.4918032786885,1.59006839909111,0.720535109525602,255.573623056984,156.297782500026,87.0795443241208,0.458479539941658
"0026","GRP2",3.20491803278689,1593.05191666259,187.953014932805,53.4508196721311,1.28027770932219,0.654779309110385,427.407625942798,117.296567935051,89.8657495000564,0.277528157351735
"0048","GRP2",3.41322314049587,1723.9317330802,383.013589068461,46.7355371900826,1.31998232484449,1.19491576751671,633.943406008717,185.817468093292,77.6200971178471,0.261082961800927
"0059","GRP2",2.97540983606557,1362.26482717045,290.321307048162,67.9344262295082,1.36249861304659,0.505557784651231,393.496810321778,200.341031488092,103.112210217554,0.31887763431004
"0060","GRP2",4.14876033057851,1454.55824746875,296.934964606287,55.1900826446281,1.34400352212106,0.69114828395448,403.917856261621,183.083896027739,89.8335789158288,0.33076527408147
"0071","GRP2",3.58196721311475,1049.92846730642,690.338909951564,51.155737704918,2.18060432679492,0.925668522632248,169.824576805909,337.654953436671,80.1693476688543,0.820929605651439
